quote_id,customer_id,product_name,session_id,quote_created_at,amount_requested_zar,term_months,monthly_instalment_zar,total_fees_interest_zar,total_repayable_zar,calculator_source
1324,875,FASTA Cash Loan,,2025-09-13 19:18:28,1018.96,1,1219.52,200.56,1219.52,agent
1325,1055,FASTA Cash Loan,5043,2025-10-31 19:10:32,12321.37,3,5095.38,2964.77,15286.14,website
1326,1882,FASTA Repeat Customer Loan,7603,2026-02-25 15:21:50,2554.36,2,1549.59,544.82,3099.18,app
1327,664,FASTA Cash Loan,6630,2025-05-22 11:52:14,5123.87,6,1046.82,1157.07,6280.94,
1328,1923,FASTA Repeat Customer Loan,5408,2025-10-19 20:56:47,3215.88,4,984.25,721.11,3936.99,
1329,783,FASTA Cash Loan,4225,2025-08-23 14:38:17,7688.81,2,4818.24,1947.67,9636.48,agent
1330,1185,FASTA Cash Loan,,2025-03-25 22:07:31,3386.1,1,4100.01,713.91,4100.01,website
1331,1374,FASTA Cash Loan,,2025-01-28 16:32:01,1004.21,6,202.91,213.25,1217.46,agent
1332,924,FASTA Repeat Customer Loan,5009,2026-03-23 11:15:30,5175.53,3,2135.74,1231.69,6407.22,partner
1333,1927,,1473,2026-02-28 22:33:02,11736.14,5,2963.78,3082.76,14818.9,agent
1334,872,FASTA Repeat Customer Loan,2997,2026-04-03 16:51:44,482.06,5,121.0,122.93,604.99,app
1335,1302,,2530,2026-03-23 08:03:07,3439.81,3,1370.0,670.18,4109.99,
1336,1464,FASTA Repeat Customer Loan,,2025-12-22 07:31:55,9556.34,4,2937.63,2194.18,11750.52,
1337,1695,FASTA Cash Loan,2751,2026-06-10 19:29:10,2574.0,4,816.19,690.77,3264.77,website
1338,1741,FASTA Cash Loan,4053,2025-04-25 20:14:40,5102.45,2,3038.7,974.95,6077.4,
1339,795,FASTA Repeat Customer Loan,7471,2026-06-08 22:30:09,15469.26,5,3766.02,3360.82,18830.08,app
1340,1624,FASTA Cash Loan,1592,2025-09-06 15:54:07,4811.63,5,,1078.57,5890.2,agent
1341,315,FASTA Repeat Customer Loan,1060,2025-09-22 21:18:32,1033.6,6,213.16,245.34,1278.94,app
1342,527,FASTA Cash Loan,,2025-04-14 20:33:23,14637.23,4,4385.73,2905.7,17542.93,agent
1343,816,FASTA Cash Loan,2441,2025-07-09 20:27:01,3180.48,2,1932.58,684.68,3865.16,app
1344,710,FASTA Repeat Customer Loan,1248,2025-01-11 17:36:17,1534.17,3,651.58,420.58,1954.75,website
1345,606,,7263,2025-11-27 11:15:08,1535.44,2,980.11,424.78,1960.22,
1346,948,,5247,2025-06-07 10:48:16,480.93,2,,132.27,613.2,
1347,1571,,3530,2026-01-20 21:03:06,1450.59,1,1807.44,356.85,1807.44,website
1348,1734,,2666,2026-04-29 18:02:27,2511.77,6,530.83,673.21,3184.98,website
1349,1263,FASTA Cash Loan,5074,2025-12-27 16:51:11,475.43,2,301.81,128.19,603.62,app
1350,1407,FASTA Cash Loan,3187,2025-12-14 16:26:17,2528.14,6,537.68,697.93,3226.07,agent
1351,275,,4014,2026-05-02 14:06:25,7658.86,1,9200.55,1541.69,,
1352,1703,,3505,2025-06-26 17:58:19,5071.53,2,3226.28,1381.03,6452.56,
1353,1403,FASTA Repeat Customer Loan,4348,2025-04-09 08:56:04,2009.79,4,601.26,395.23,2405.02,partner
1354,286,,1832,2025-02-25 15:21:06,2569.38,6,544.81,699.45,3268.83,website
1355,828,FASTA Repeat Customer Loan,,2026-01-15 09:19:15,9507.01,5,2297.47,1980.36,11487.37,
1356,1617,,,2025-08-13 20:26:20,1045.16,4,324.5,252.83,1297.99,app
1357,582,FASTA Cash Loan,584,2026-04-29 17:58:39,1456.07,1,1753.39,297.32,1753.39,website
1358,998,FASTA Repeat Customer Loan,6334,2025-06-27 13:04:39,15542.58,1,19373.24,3830.66,19373.24,partner
1359,1445,FASTA Repeat Customer Loan,5748,2025-12-09 22:55:19,977.11,2,587.24,197.37,1174.48,partner
1360,228,,,2025-08-29 16:27:09,-1930.78,3,801.75,474.48,2405.26,partner
1361,1418,FASTA Repeat Customer Loan,945,2025-11-21 08:09:17,4981.72,4,1545.93,1202.01,6183.73,partner
1362,185,,,2025-09-28 08:28:20,2077.85,2,1263.89,,2527.78,app
1363,243,FASTA Repeat Customer Loan,2022,2025-06-26 07:08:43,1995.64,1,2436.45,440.81,2436.45,website
1364,738,,2404,2025-07-13 15:28:25,15579.74,6,3309.15,4275.13,19854.87,
1365,1080,FASTA Repeat Customer Loan,2276,2026-06-14 17:20:50,489.93,3,201.84,115.59,605.52,
1366,1675,,,2025-12-14 17:18:37,15295.28,5,3692.44,3166.94,18462.22,partner
1367,1106,FASTA Cash Loan,2396,2025-10-10 16:56:27,5233.61,4,1654.42,1384.05,6617.66,
1368,1678,FASTA Repeat Customer Loan,933,2025-02-03 09:42:32,12146.79,4,3871.36,3338.64,,agent
1369,736,,7222,2026-06-11 15:32:30,12289.82,4,,2622.31,14912.13,app
1370,1303,FASTA Repeat Customer Loan,,2025-09-09 09:19:54,964.78,6,192.92,192.75,1157.53,website
1371,607,FASTA Cash Loan,4805,2025-05-17 17:14:11,3147.91,5,757.74,640.78,3788.69,website
1372,1893,FASTA Cash Loan,7175,2025-05-12 21:38:17,8211.86,3,3498.31,2283.08,10494.94,
1373,1333,FASTA Cash Loan,179,2025-03-29 09:17:37,4873.02,5,1175.9,1006.49,5879.51,app
1374,1033,FASTA Repeat Customer Loan,3876,2025-01-07 07:52:39,2392.6,1,3018.52,625.92,3018.52,website
1375,962,FASTA Cash Loan,2920,2025-04-01 20:40:46,2069.54,2,1242.37,,2484.74,agent
1376,688,FASTA Repeat Customer Loan,1010,2026-01-10 15:13:06,2380.21,2,1438.68,497.15,2877.36,app
1377,1270,FASTA Repeat Customer Loan,,2025-06-20 15:28:13,10344.4,3,4271.51,2470.14,12814.54,agent
1378,1164,FASTA Cash Loan,3460,2025-12-04 15:18:28,-983.68,4,,260.32,1244.0,website
1379,105,FASTA Cash Loan,7117,2025-02-02 13:39:01,962.31,3,408.12,262.04,1224.35,website
1380,745,FASTA Cash Loan,2787,2025-11-08 13:43:19,9608.18,3,3972.48,2309.26,11917.44,
1381,1732,FASTA Cash Loan,59,2025-04-05 10:57:44,485.76,2,297.24,108.72,594.48,app
1382,854,,3342,2025-01-21 18:34:23,8242.11,6,1723.59,2099.44,10341.55,app
1383,337,,1586,2025-11-26 17:48:26,8187.94,3,3314.79,1756.43,9944.37,partner
1384,1097,,1525,2025-03-12 13:16:43,4930.25,5,1248.53,,6242.63,agent
1385,1751,FASTA Cash Loan,7664,2026-01-05 10:17:54,11424.39,2,6832.04,2239.68,13664.07,partner
1386,1746,FASTA Cash Loan,3151,2025-07-22 18:42:51,1914.19,1,2291.6,377.41,2291.6,agent
1387,982,FASTA Repeat Customer Loan,5122,2025-03-20 14:10:26,11596.77,2,7374.13,3151.49,14748.26,agent
1388,1694,FASTA Cash Loan,7927,2025-01-19 21:39:33,3340.83,1,4191.38,850.55,4191.38,app
1389,254,FASTA Repeat Customer Loan,,2025-02-26 10:48:12,9657.09,4,2939.2,2099.72,11756.81,agent
1390,996,FASTA Cash Loan,3569,2025-01-08 08:54:13,4866.89,3,1919.28,890.95,5757.84,agent
1391,1115,FASTA Repeat Customer Loan,2026,2025-03-18 13:03:41,959.73,1,1144.66,184.93,1144.66,app
1392,1133,FASTA Repeat Customer Loan,,2025-07-09 10:15:29,1545.88,5,392.87,418.45,1964.33,app
1393,1422,FASTA Repeat Customer Loan,,2025-06-11 17:15:53,1914.22,4,601.05,489.97,2404.19,
1394,315,,5507,2025-10-11 15:08:25,-1918.95,2,,374.01,2292.96,website
1395,1382,FASTA Cash Loan,5390,2025-10-10 21:50:20,2580.53,5,625.76,548.28,3128.81,agent
1396,1557,FASTA Cash Loan,1994,2025-03-07 12:37:51,975.02,3,388.58,190.71,1165.73,
1397,189,,7926,2026-01-24 11:10:39,7839.96,4,2503.39,2173.6,,partner
1398,443,FASTA Cash Loan,2837,2025-01-15 11:45:02,14802.4,6,3047.25,3481.1,18283.5,partner
1399,1993,,1709,2025-11-04 16:27:37,8114.82,5,2019.67,1983.54,10098.36,
1400,351,,6517,2026-01-20 18:40:22,11935.77,1,14802.3,2866.53,14802.3,partner
1401,242,FASTA Cash Loan,3558,2026-05-29 08:46:47,1958.55,3,801.33,445.43,2403.98,website
1402,1052,,1603,2025-07-26 11:19:08,984.22,6,201.27,223.41,1207.63,
1403,479,,2344,2026-01-27 08:37:01,2049.85,5,489.22,396.26,2446.11,app
1404,1266,FASTA Cash Loan,5186,2026-02-28 15:07:45,11489.29,5,2810.67,2564.07,14053.36,agent
1405,1085,,4331,2025-05-16 14:49:00,11705.3,3,4851.39,2848.87,14554.17,partner
1406,1630,FASTA Cash Loan,1166,2025-01-27 20:26:12,1023.75,4,306.28,201.37,1225.12,
1407,1332,FASTA Repeat Customer Loan,,2025-01-27 11:39:02,1029.0,6,207.55,216.29,1245.29,app
1408,445,FASTA Cash Loan,,2026-01-30 19:49:17,486.29,2,310.56,134.83,621.12,agent
1409,355,FASTA Repeat Customer Loan,6743,2026-03-28 14:03:40,8257.41,6,1729.52,2119.74,10377.15,partner
1410,622,FASTA Repeat Customer Loan,6280,2025-03-14 18:56:57,-1039.84,5,,199.27,1239.11,agent
1411,230,FASTA Repeat Customer Loan,3385,2026-03-01 20:35:53,8024.43,2,4974.98,1925.53,9949.96,partner
1412,1642,FASTA Cash Loan,2871,2025-04-26 10:48:07,970.72,5,241.94,,1209.7,partner
1413,584,FASTA Repeat Customer Loan,4492,2025-11-17 18:58:32,11989.66,1,,2892.63,14882.29,app
1414,979,,639,2026-01-22 20:52:37,15653.14,6,3238.49,3777.79,19430.93,app
1415,1900,FASTA Cash Loan,6630,2025-02-02 15:41:00,14962.42,4,4454.84,2856.96,17819.38,
1416,1478,FASTA Cash Loan,832,2025-05-26 16:57:55,2519.95,5,599.05,475.28,2995.23,
1417,1878,,1460,2025-06-07 18:00:31,1543.18,6,310.74,321.27,1864.45,
1418,1639,FASTA Repeat Customer Loan,4443,2025-01-12 14:24:26,7849.23,4,2423.45,1844.55,9693.78,
1419,1192,,,2026-06-02 10:49:35,10311.7,1,12213.33,1901.63,12213.33,app
1420,7,,4511,2025-11-07 09:46:39,996.82,4,309.41,240.81,1237.63,partner
1421,647,FASTA Cash Loan,,2025-09-07 16:40:56,2547.11,4,801.38,658.4,3205.51,
1422,1794,FASTA Cash Loan,5704,2025-06-24 16:33:12,1015.17,5,246.02,214.93,1230.1,
1423,1477,FASTA Cash Loan,6429,2025-11-23 07:18:11,3349.3,5,834.66,824.01,4173.31,website
1424,916,,3229,2025-04-09 12:35:52,992.84,5,234.52,179.76,1172.6,agent
1425,347,,4363,2025-07-26 10:22:22,3405.51,6,687.62,720.2,4125.71,website
1426,816,,3000,2025-07-04 19:11:32,2588.98,2,1536.43,483.89,3072.87,app
1427,1487,FASTA Repeat Customer Loan,7438,2026-04-15 09:00:52,2523.16,4,745.08,457.17,2980.33,agent
1428,1955,FASTA Repeat Customer Loan,4392,2025-01-22 07:15:32,4964.9,3,1982.9,983.8,5948.7,partner
1429,1195,FASTA Cash Loan,,2025-06-02 10:26:47,1023.1,1,1223.73,200.63,1223.73,
1430,1920,,5275,2025-07-15 14:16:28,486.01,3,202.62,121.86,607.87,app
1431,364,FASTA Cash Loan,5791,2025-09-07 13:19:20,1459.52,6,310.66,404.45,1863.97,
1432,1270,,875,2026-01-07 07:35:57,1450.25,6,292.02,301.89,1752.14,app
1433,965,FASTA Cash Loan,3690,2025-10-26 20:10:17,1016.65,4,302.23,192.28,1208.93,agent
1434,292,FASTA Cash Loan,,2025-08-12 11:05:19,8300.31,3,3532.78,2298.02,10598.33,
1435,1719,FASTA Repeat Customer Loan,3432,2026-02-21 11:51:27,4829.34,1,5861.98,1032.64,5861.98,partner
1436,1584,FASTA Repeat Customer Loan,1735,2026-03-17 19:07:58,5229.23,5,1303.27,1287.12,6516.35,agent
1437,872,FASTA Cash Loan,4491,2025-01-30 21:45:51,14722.3,6,3101.82,3888.61,18610.91,agent
1438,937,FASTA Cash Loan,5407,2026-05-15 20:05:53,14865.84,4,4720.79,4017.31,18883.15,website
1439,1158,,1485,2025-01-29 20:14:39,5169.0,2,3130.99,1092.99,6261.99,
1440,1672,FASTA Cash Loan,457,2025-04-11 13:27:01,7699.82,3,3099.68,1599.21,9299.03,website
1441,76,,1555,2025-07-04 16:30:17,2468.55,2,1457.62,446.7,,partner
1442,474,FASTA Repeat Customer Loan,7817,2025-10-12 08:25:07,7995.95,3,3281.8,1849.45,,website
1443,1728,FASTA Cash Loan,4573,2025-10-14 07:42:13,12003.0,1,15129.84,3126.84,15129.84,website
1444,1447,FASTA Repeat Customer Loan,2880,2025-11-07 17:22:39,14549.79,4,4467.79,3321.38,17871.17,website
1445,69,FASTA Cash Loan,2512,2025-09-03 09:15:35,1939.77,4,609.48,498.13,2437.9,
1446,1726,,5070,2025-03-04 21:17:06,7878.64,5,1966.0,1951.37,9830.01,website
1447,1277,,1412,2025-02-09 13:44:58,1953.54,2,1178.37,403.2,2356.74,agent
1448,1488,FASTA Cash Loan,1481,2025-03-01 21:39:50,976.55,5,237.36,210.25,1186.8,app
1449,1218,,1105,2025-03-11 18:49:35,5085.59,5,1232.53,1077.07,6162.66,agent
1450,1921,,1460,2025-10-06 17:34:07,1017.58,6,211.36,250.57,1268.15,partner
1451,1709,FASTA Cash Loan,2477,2026-04-15 16:37:53,2031.47,1,2547.18,515.71,2547.18,app
1452,229,FASTA Repeat Customer Loan,1979,2026-03-14 18:31:17,519.33,6,109.35,136.75,656.08,
1453,364,FASTA Repeat Customer Loan,,2026-03-01 16:47:41,513.79,3,202.3,93.1,606.89,app
1454,1475,FASTA Repeat Customer Loan,28,2025-07-13 15:12:00,9726.78,4,3014.28,2330.35,12057.13,website
1455,697,FASTA Repeat Customer Loan,2662,2025-07-15 15:17:51,481.97,5,119.19,113.97,595.94,
1456,246,FASTA Repeat Customer Loan,6943,2025-02-02 11:24:13,965.64,2,610.16,254.68,1220.32,
1457,894,FASTA Cash Loan,5772,2025-06-17 22:26:54,10204.69,2,,2349.74,12554.43,partner
1458,42,FASTA Cash Loan,4260,2025-10-09 21:25:44,12218.26,3,5001.39,2785.92,15004.18,
1459,476,FASTA Cash Loan,2938,2025-05-10 15:08:00,3318.08,4,1037.22,830.8,4148.88,
1460,946,FASTA Repeat Customer Loan,,2026-05-05 14:05:14,3163.53,3,1302.65,744.43,3907.96,app
1461,1149,FASTA Cash Loan,5692,2025-03-17 20:44:14,5214.64,2,3241.73,1268.82,6483.46,partner
1462,34,FASTA Repeat Customer Loan,,2025-07-27 14:08:27,1019.94,5,240.96,184.87,1204.81,
1463,471,FASTA Repeat Customer Loan,7140,2025-10-29 16:42:41,512.38,2,307.23,102.09,,partner
1464,1342,,,2025-04-21 16:01:30,491.95,3,207.57,130.76,622.71,partner
1465,1979,FASTA Repeat Customer Loan,80,2026-04-07 21:05:38,982.53,5,250.28,268.87,1251.4,partner
1466,1757,FASTA Cash Loan,7495,2026-06-03 19:04:06,7978.12,6,1590.29,1563.6,9541.72,agent
1467,1904,FASTA Repeat Customer Loan,828,2025-09-27 11:52:03,11533.94,6,2378.27,,14269.6,agent
1468,1346,FASTA Repeat Customer Loan,3018,2026-02-26 13:56:02,2438.42,2,1489.84,541.26,2979.68,partner
1469,605,FASTA Repeat Customer Loan,,2025-11-18 21:17:06,1502.29,5,379.22,393.82,1896.11,app
1470,1806,,1766,2025-06-24 09:53:54,11794.27,4,3621.74,2692.71,,app
1471,947,FASTA Repeat Customer Loan,472,2025-08-17 16:38:10,14527.59,4,4590.06,3832.67,18360.26,agent
1472,586,FASTA Cash Loan,2905,2026-06-06 12:21:00,10403.29,1,12303.05,,12303.05,
1473,1838,FASTA Repeat Customer Loan,6493,2026-05-07 07:45:25,1915.12,3,765.45,381.22,2296.34,agent
1474,1898,FASTA Cash Loan,2167,2026-05-15 09:31:54,2078.35,5,501.66,429.96,2508.31,app
1475,1567,FASTA Repeat Customer Loan,,2026-04-17 09:05:17,487.78,5,116.49,94.65,582.43,
1476,663,FASTA Cash Loan,7831,2026-01-18 09:49:51,964.01,2,597.33,230.65,1194.66,agent
1477,960,,1742,2026-01-09 12:07:54,2620.41,2,1633.47,646.52,3266.93,
1478,1223,,3589,2026-03-23 19:09:05,5062.54,3,2029.26,1025.24,6087.78,
1479,1621,,6769,2025-09-29 13:49:36,8133.87,3,3419.55,2124.77,10258.64,
1480,903,,6826,2025-09-25 14:56:24,4874.08,4,,1007.43,5881.51,agent
1481,1473,FASTA Repeat Customer Loan,7321,2026-03-06 22:10:02,1006.49,1,1204.15,197.66,1204.15,website
1482,826,FASTA Repeat Customer Loan,4301,2025-08-16 14:14:51,8259.89,2,4999.81,1739.73,9999.62,app
1483,1751,FASTA Cash Loan,4807,2025-01-11 14:23:02,2584.58,5,646.97,650.29,3234.87,app
1484,1686,,5716,2025-07-30 11:35:00,14642.06,1,17553.4,2911.34,17553.4,app
1485,1310,FASTA Repeat Customer Loan,,2025-08-09 18:09:10,-993.06,4,301.84,214.3,1207.36,website
1486,1946,,5203,2025-06-26 15:16:41,2388.84,1,2856.28,467.44,2856.28,app
1487,1111,FASTA Cash Loan,721,2025-06-05 21:23:08,8052.36,4,2433.23,,9732.93,
1488,973,FASTA Repeat Customer Loan,3796,2026-05-23 14:51:02,5109.64,5,1300.01,1390.4,6500.04,partner
1489,410,FASTA Cash Loan,,2025-01-06 19:03:36,8250.63,2,4876.26,1501.89,9752.52,partner
1490,361,FASTA Repeat Customer Loan,4803,2026-02-05 18:43:59,2443.87,5,611.82,615.25,3059.12,app
1491,898,FASTA Cash Loan,5336,2025-10-31 07:18:48,10285.69,5,2565.17,2540.15,12825.84,website
1492,1058,FASTA Repeat Customer Loan,4314,2026-03-15 07:45:29,9980.59,5,2399.29,2015.85,11996.44,
1493,230,FASTA Repeat Customer Loan,,2025-06-15 11:23:04,3292.65,2,2042.01,791.36,4084.01,partner
1494,1751,FASTA Cash Loan,317,2026-04-10 12:58:38,2495.67,2,1551.58,607.49,3103.16,
1495,1897,FASTA Cash Loan,5210,2025-12-04 08:57:17,9631.45,1,11720.24,2088.79,11720.24,app
1496,612,FASTA Repeat Customer Loan,5872,2025-10-06 11:04:24,14714.62,1,17943.62,3229.0,17943.62,partner
1497,1440,,2176,2025-08-02 20:09:35,2074.97,5,,542.69,2617.66,app
1498,1956,FASTA Repeat Customer Loan,2364,2026-02-25 15:17:32,2387.19,6,478.67,484.85,2872.04,partner
1499,1141,FASTA Repeat Customer Loan,4786,2025-06-03 19:06:14,7820.66,1,9822.28,,9822.28,app
1500,584,FASTA Repeat Customer Loan,2523,2025-02-09 08:45:09,5197.36,1,6189.74,992.38,6189.74,website
1501,1222,FASTA Repeat Customer Loan,3592,2026-03-14 09:21:07,-8118.22,2,4829.9,1541.58,9659.8,app
1502,8,FASTA Repeat Customer Loan,,2026-01-06 17:14:16,-9675.73,2,6073.06,2470.39,12146.12,app
1503,1688,FASTA Cash Loan,,2025-12-02 15:49:16,522.34,2,317.43,112.52,634.86,agent
1504,990,,956,2026-02-02 21:34:59,2431.57,5,581.3,474.95,2906.52,app
1505,942,FASTA Repeat Customer Loan,6127,2025-05-30 16:31:45,1039.42,2,645.32,251.22,1290.64,
1506,530,,3772,2025-08-23 22:42:10,2453.73,4,741.96,514.1,2967.83,partner
1507,773,,598,2025-09-18 07:32:28,2431.1,6,481.55,458.19,2889.29,partner
1508,1956,FASTA Cash Loan,4796,2025-03-02 07:25:07,7945.42,5,1966.1,1885.07,9830.49,app
1509,1739,FASTA Repeat Customer Loan,,2026-04-30 12:26:23,9561.27,5,2419.19,2534.68,12095.95,website
1510,1108,,6875,2025-07-30 17:42:35,11904.75,1,14765.24,2860.49,14765.24,app
1511,236,FASTA Repeat Customer Loan,5535,2025-03-31 18:35:17,2480.54,2,1516.59,552.64,3033.18,app
1512,624,,5182,2025-02-03 08:34:38,15196.56,3,6189.43,3371.74,18568.3,app
1513,1809,,5392,2026-02-15 12:58:03,12170.69,2,7572.83,2974.97,15145.66,app
1514,390,,2996,2025-01-01 09:55:42,1031.55,3,,218.58,1250.13,partner
1515,392,FASTA Cash Loan,6926,2025-09-09 12:48:02,1466.84,2,935.89,404.94,1871.78,agent
1516,1416,FASTA Repeat Customer Loan,2373,2026-02-03 12:58:22,4882.75,6,,1300.69,6183.44,agent
1517,377,,2728,2026-03-01 19:29:11,7959.44,5,2029.58,2188.46,10147.9,agent
1518,108,,,2025-08-13 18:05:15,3428.63,4,1047.76,762.41,4191.04,
1519,358,FASTA Cash Loan,7433,2025-11-14 16:49:41,7689.07,1,9536.89,1847.82,9536.89,agent
1520,846,FASTA Repeat Customer Loan,5804,2026-05-12 22:25:42,1529.66,4,458.43,304.05,1833.71,
1521,353,FASTA Cash Loan,3756,2025-01-31 20:45:05,2548.87,5,618.71,544.66,3093.53,website
1522,638,FASTA Cash Loan,6325,2025-02-18 08:32:46,483.65,4,143.24,89.3,572.95,app
1523,183,FASTA Cash Loan,379,2026-04-11 22:33:27,4817.77,6,958.03,930.39,5748.16,
1524,1752,FASTA Repeat Customer Loan,1976,2026-03-13 18:00:04,15644.83,2,9507.6,3370.37,19015.2,partner
1525,1679,FASTA Cash Loan,6115,2025-05-19 08:24:10,2593.25,3,1058.98,583.69,3176.94,partner
1526,582,,4556,2025-02-12 13:03:29,523.04,1,663.75,140.71,663.75,website
1527,280,,4575,2025-06-20 17:17:13,1433.8,2,866.09,298.38,1732.18,partner
1528,57,,,2026-03-08 12:30:24,980.75,5,232.57,182.09,1162.84,partner
1529,1689,FASTA Cash Loan,2581,2025-02-28 20:26:50,1451.75,6,298.06,336.59,1788.34,website
1530,637,,,2025-10-16 15:15:35,11842.75,2,7043.04,2243.34,14086.09,website
1531,390,FASTA Cash Loan,374,2026-05-07 21:58:56,478.36,4,147.49,111.61,589.97,agent
1532,1957,,,2025-03-29 10:42:23,2079.75,1,2558.63,478.88,2558.63,partner
1533,140,,61,2025-02-12 14:26:08,7757.54,3,3085.96,1500.33,9257.87,partner
1534,1287,FASTA Cash Loan,1208,2025-04-28 12:30:48,5249.92,3,2209.88,1379.71,6629.63,partner
1535,1068,FASTA Repeat Customer Loan,1735,2025-02-20 15:35:36,1926.18,2,1184.07,441.96,2368.14,app
1536,462,,2560,2025-04-19 19:30:58,14579.66,1,17489.33,2909.67,17489.33,
1537,1308,FASTA Repeat Customer Loan,7268,2025-02-08 21:40:24,12338.8,2,,3273.88,15612.68,website
1538,12,FASTA Cash Loan,1019,2026-02-01 17:39:09,966.32,5,241.65,241.94,1208.26,partner
1539,1596,FASTA Repeat Customer Loan,5387,2025-01-03 21:41:11,14803.88,2,9271.18,3738.47,18542.35,
1540,1354,,,2025-05-17 16:45:59,5132.57,4,1632.22,1396.31,6528.88,
1541,319,FASTA Cash Loan,3845,2025-10-27 16:02:20,1045.96,6,210.38,216.35,1262.31,agent
1542,1229,FASTA Cash Loan,,2026-02-26 18:04:30,3365.99,3,1419.25,891.76,4257.75,partner
1543,836,FASTA Repeat Customer Loan,2558,2026-04-11 21:40:46,5033.85,5,1245.52,1193.76,6227.61,agent
1544,586,,1899,2025-08-04 10:10:51,1983.13,3,800.79,419.25,2402.38,agent
1545,1430,FASTA Cash Loan,3228,2025-08-10 09:27:13,8273.23,6,1741.0,2172.74,10445.97,agent
1546,1552,FASTA Repeat Customer Loan,,2025-03-10 13:06:01,12385.59,6,2492.27,2568.0,14953.59,agent
1547,34,FASTA Cash Loan,7666,2026-04-11 21:10:08,5244.54,4,1577.07,1063.74,6308.28,app
1548,1099,FASTA Repeat Customer Loan,4209,2026-03-09 20:24:51,3416.73,6,686.38,701.54,4118.27,agent
1549,1976,,2023,2025-07-19 09:22:28,1490.96,3,594.67,293.06,1784.02,website
1550,1083,,2896,2025-04-28 21:42:19,494.99,1,602.21,107.22,602.21,app
1551,1475,FASTA Cash Loan,,2026-01-29 21:48:06,7902.01,2,4709.33,1516.64,9418.65,agent
1552,1544,,5606,2026-04-28 16:51:41,11613.28,3,4938.5,3202.22,14815.5,app
1553,379,FASTA Repeat Customer Loan,5074,2025-10-23 17:34:20,3428.34,3,1367.92,675.43,4103.77,partner
1554,1329,FASTA Cash Loan,2415,2026-01-27 20:39:39,14571.16,2,9034.69,3498.22,,
1555,885,FASTA Cash Loan,6927,2025-12-07 21:57:01,9933.77,1,11973.88,2040.11,11973.88,agent
1556,1357,FASTA Repeat Customer Loan,6735,2025-08-17 12:48:28,9548.88,5,2258.17,1741.95,11290.83,partner
1557,25,FASTA Repeat Customer Loan,2028,2025-02-14 17:52:10,954.99,3,383.13,194.4,1149.39,app
1558,715,FASTA Repeat Customer Loan,7664,2025-02-05 22:16:00,14308.34,6,3028.84,3864.71,18173.05,
1559,121,,6569,2025-06-10 11:33:52,5042.88,2,3163.19,1283.51,6326.39,agent
1560,82,,,2025-03-14 12:03:03,4843.05,6,981.8,1047.76,5890.81,agent
1561,1032,FASTA Repeat Customer Loan,3564,2025-04-15 15:58:48,1039.35,5,250.39,212.58,1251.93,app
1562,731,FASTA Cash Loan,2183,2025-08-19 08:19:16,3407.75,5,817.57,680.12,4087.87,
1563,812,FASTA Repeat Customer Loan,3247,2026-05-12 09:35:46,2472.77,3,1027.64,610.14,3082.91,app
1564,523,FASTA Cash Loan,732,2026-01-26 10:28:28,1559.04,6,321.85,372.08,1931.12,partner
1565,1546,,158,2026-06-09 17:03:53,2080.05,5,514.44,492.16,2572.21,partner
1566,802,FASTA Cash Loan,,2026-05-27 18:08:56,1901.42,3,783.85,450.12,2351.54,agent
1567,1430,FASTA Repeat Customer Loan,2846,2026-01-11 17:06:52,10278.11,2,6199.9,2121.69,12399.8,app
1568,611,FASTA Cash Loan,,2025-11-05 08:25:29,518.75,1,627.92,109.17,627.92,app
1569,1418,FASTA Repeat Customer Loan,3491,2026-03-17 13:03:41,3233.16,6,642.62,622.55,3855.71,agent
1570,276,FASTA Repeat Customer Loan,3885,2026-06-10 19:02:09,2001.82,4,605.1,418.56,2420.38,
1571,1615,,1669,2025-04-17 07:06:48,8197.07,6,1631.84,1593.96,9791.03,website
1572,434,FASTA Repeat Customer Loan,111,2026-01-14 10:15:03,5127.69,2,3151.95,1176.21,6303.9,agent
1573,1055,FASTA Repeat Customer Loan,704,2026-05-19 16:16:29,524.02,3,213.87,117.6,641.62,
1574,786,,58,2025-09-13 14:40:06,-15483.36,3,6237.13,3228.02,18711.38,
1575,348,FASTA Repeat Customer Loan,,2025-02-10 18:49:41,-8236.14,4,2526.9,1871.44,10107.58,partner
1576,768,FASTA Cash Loan,1907,2026-04-05 14:04:11,510.96,5,121.97,98.88,609.84,app
1577,785,,6577,2025-04-05 12:51:07,492.5,6,97.78,94.18,586.68,agent
1578,1194,,4873,2025-01-11 15:19:19,-10435.65,1,12595.25,2159.6,,agent
1579,111,FASTA Cash Loan,7651,2025-02-04 10:51:01,521.22,2,324.05,126.88,648.1,app
1580,1111,FASTA Cash Loan,2281,2026-01-14 17:57:44,3358.24,6,707.37,885.97,4244.21,
1581,820,FASTA Repeat Customer Loan,1315,2025-09-21 11:45:10,3304.8,3,1359.83,774.69,4079.49,agent
1582,217,FASTA Cash Loan,2058,2025-06-01 16:18:31,971.85,5,242.04,238.33,1210.18,
1583,1625,,2190,2026-01-11 14:08:10,4767.64,2,2943.79,1119.93,5887.57,partner
