credit_check_id,application_id,bureau_name,credit_score,risk_band,enquiry_result,checked_at,adverse_listings_count,total_open_accounts,total_judgements
1711,1332,,672,Low,ERROR,2026-04-15 09:35:20,4,0,0
1712,443,,723,LOW,PASS,2025-08-06 18:12:44,5,,2
1713,703,Demo Credit Bureau,812,Low,ERROR,2025-10-13 14:14:57,1,10,3
1714,749,Demo Credit Bureau,781,Low,pass,2026-03-11 21:26:34,2,8,1
1715,1759,,729,Low,Fail,2025-08-11 09:45:37,,0,0
1716,2559,,734,LOW,ERROR,2025-06-28 17:01:40,0,8,0
1717,618,Demo Credit Bureau,384,HIGH,FAIL,2025-08-15 22:56:16,0,,2
1718,2538,,453,HIGH,Fail,2025-06-30 07:01:41,0,12,1
1719,2547,,,Low,Fail,2025-02-26 10:13:02,1,9,0
1720,2456,Compuscan,327,HIGH,FAIL,2025-07-22 21:58:46,1,7,
1721,594,Demo Credit Bureau,432,VERY_HIGH,PASS,2025-05-31 21:42:08,4,14,0
1722,1514,TransUnion,661,LOW,ERROR,2025-08-11 16:41:07,2,6,0
1723,3152,Experian,627,MEDIUM,PASS,2026-02-14 22:38:49,,4,3
1724,1756,,830,Low,FAIL,2025-08-04 17:55:46,2,8,2
1725,2158,TransUnion,468,HIGH,REFER,2026-02-06 21:22:06,,8,1
1726,1482,,698,low,REFER,2026-06-01 18:42:54,0,3,
1727,456,Compuscan,728,LOW,REFER,2025-03-14 07:59:00,3,10,
1728,1840,TransUnion,555,HIGH,FAIL,2026-06-09 08:21:44,4,6,1
1729,389,Compuscan,445,VERY_HIGH,PASS,2025-01-24 12:27:49,3,10,1
1730,2521,TransUnion,631,MEDIUM,ERROR,2026-03-20 08:27:44,2,15,
1731,2781,Compuscan,,MEDIUM,Fail,2025-11-02 16:59:33,1,1,
1732,2955,Compuscan,477,VERY_HIGH,Fail,2025-01-02 14:00:59,2,0,1
1733,2865,TransUnion,757,Low,ERROR,2026-03-11 22:49:20,2,3,
1734,564,Demo Credit Bureau,701,Low,ERROR,2026-05-02 16:10:39,5,2,2
1735,1246,,455,VERY_HIGH,ERROR,2025-03-05 15:13:41,0,,0
1736,1483,,801,Low,pass,2026-05-10 07:40:37,,2,3
1737,2685,Experian,807,LOW,REFER,2025-01-03 10:37:55,0,14,1
1738,2768,Compuscan,478,VERY_HIGH,PASS,2025-06-22 15:49:50,2,0,2
1739,301,,451,VERY_HIGH,Fail,2026-03-14 20:30:21,4,12,3
1740,66,,716,low,PASS,2026-01-12 13:43:47,3,5,3
1741,2611,Compuscan,614,MEDIUM,pass,2025-09-25 18:19:54,,9,1
1742,1969,Compuscan,832,LOW,ERROR,2025-10-25 08:46:54,1,13,
1743,2616,Demo Credit Bureau,654,LOW,REFER,2026-03-08 14:09:41,2,13,
1744,2482,Demo Credit Bureau,767,Low,PASS,2025-05-29 07:57:10,4,4,2
1745,1363,Experian,340,VERY_HIGH,REFER,2025-01-13 20:52:20,5,13,3
1746,1030,Experian,386,VERY_HIGH,PASS,2026-04-03 22:56:39,2,2,1
1747,2229,,,,PASS,2025-07-13 19:03:12,0,13,
1748,2778,Compuscan,,HIGH,FAIL,2025-04-28 14:24:26,0,3,
1749,2844,,381,VERY_HIGH,Fail,2025-12-09 18:25:50,5,0,3
1750,1022,,672,LOW,PASS,2026-05-25 11:28:54,0,14,3
1751,3160,Compuscan,432,HIGH,FAIL,2026-03-06 11:51:00,5,8,0
1752,627,,366,HIGH,PASS,2026-05-04 14:07:08,4,11,2
1753,1443,Compuscan,346,HIGH,REFER,2025-01-18 17:05:55,4,6,2
1754,2321,,735,Low,FAIL,2025-03-09 10:04:26,3,9,3
1755,2727,Demo Credit Bureau,748,Low,pass,2025-08-31 11:57:54,0,1,3
1756,2703,Compuscan,781,low,pass,2026-01-03 13:31:36,0,8,2
1757,139,Demo Credit Bureau,448,VERY_HIGH,pass,2025-10-21 14:28:12,5,1,3
1758,524,Experian,652,LOW,pass,2025-08-15 12:02:25,5,2,3
1759,2754,,576,VERY_HIGH,pass,2026-01-29 11:48:52,0,12,
1760,2575,TransUnion,797,LOW,PASS,2025-12-03 21:31:20,5,3,0
1761,1423,Experian,382,HIGH,FAIL,2025-01-18 08:29:03,2,14,2
1762,2151,Experian,442,VERY_HIGH,PASS,2025-09-23 21:30:02,5,4,1
1763,297,Demo Credit Bureau,,low,Fail,2025-09-18 21:22:31,1,11,1
1764,565,TransUnion,497,HIGH,ERROR,2025-05-17 22:02:43,,5,0
1765,2599,,845,low,ERROR,2025-05-04 13:50:48,2,7,
1766,503,Experian,673,low,REFER,2025-01-24 09:27:36,2,1,3
1767,1874,Compuscan,508,HIGH,Fail,2025-02-03 15:30:19,2,2,
1768,831,,,,Fail,2025-09-27 10:32:00,4,4,1
1769,3120,,,,FAIL,2026-05-04 12:04:34,,4,2
1770,2296,Demo Credit Bureau,572,VERY_HIGH,REFER,2026-01-14 16:59:19,,6,3
1771,1180,TransUnion,388,VERY_HIGH,REFER,2025-11-19 22:02:41,0,12,
1772,379,Compuscan,420,HIGH,FAIL,2025-12-07 18:47:19,,8,0
1773,518,Experian,671,Low,FAIL,2025-01-18 18:18:57,3,13,3
1774,1417,Experian,376,HIGH,PASS,2025-11-26 13:35:55,1,3,2
1775,215,TransUnion,624,MEDIUM,FAIL,2025-04-04 12:44:11,1,9,3
1776,2526,,650,low,PASS,2025-03-19 15:49:48,2,2,1
1777,2327,Demo Credit Bureau,428,VERY_HIGH,ERROR,2026-03-07 21:36:44,3,0,0
1778,2917,Experian,513,VERY_HIGH,Fail,2025-12-13 16:14:32,0,6,3
1779,2140,Demo Credit Bureau,613,MEDIUM,PASS,2026-05-21 22:06:33,0,4,1
1780,2348,Experian,459,VERY_HIGH,pass,2025-04-30 09:44:42,1,1,
1781,1174,TransUnion,,MEDIUM,pass,2025-09-25 22:36:22,1,3,1
1782,661,Compuscan,675,LOW,Fail,2026-05-23 15:16:46,4,12,1
1783,1500,Demo Credit Bureau,305,HIGH,FAIL,2026-02-23 10:31:53,5,13,0
1784,2583,Compuscan,804,LOW,Fail,2026-05-17 21:17:07,0,,3
1785,19,,385,VERY_HIGH,Fail,2025-08-28 18:53:26,,11,
1786,2460,Demo Credit Bureau,323,VERY_HIGH,FAIL,2026-03-05 14:28:13,0,0,0
1787,2028,Compuscan,494,HIGH,PASS,2025-08-25 16:11:05,1,14,3
1788,984,,301,HIGH,FAIL,2025-09-11 13:39:35,,4,
1789,357,Experian,802,low,PASS,2025-03-19 16:59:11,,10,3
1790,1925,,818,low,REFER,2025-09-22 22:25:57,4,3,1
1791,2432,Experian,811,LOW,pass,2026-01-16 22:29:29,2,14,0
1792,2075,TransUnion,781,low,ERROR,2026-03-06 12:42:27,0,9,2
1793,597,,600,MEDIUM,Fail,2026-01-06 07:10:21,3,10,2
1794,1866,Experian,612,MEDIUM,Fail,2026-03-31 18:51:56,2,,2
1795,84,,360,HIGH,PASS,2025-04-03 18:00:38,1,12,2
1796,1832,Experian,750,LOW,FAIL,2026-01-14 15:10:57,4,8,0
1797,931,Compuscan,826,Low,Fail,2025-11-10 17:43:05,4,5,
1798,1939,TransUnion,513,VERY_HIGH,ERROR,2025-04-19 14:47:48,,14,2
1799,51,Compuscan,688,Low,REFER,2025-06-14 13:25:49,2,0,0
1800,1103,,822,LOW,Fail,2025-11-01 10:08:13,1,14,1
1801,131,Demo Credit Bureau,386,HIGH,Fail,2026-01-23 18:04:22,,7,3
1802,2195,,440,HIGH,PASS,2026-01-31 15:47:11,5,11,2
1803,42,Demo Credit Bureau,529,HIGH,FAIL,2025-02-07 18:30:05,4,15,3
1804,1820,,308,VERY_HIGH,Fail,2026-02-06 22:19:06,5,1,
1805,1839,Experian,429,HIGH,ERROR,2025-12-12 18:17:09,1,9,0
1806,2300,Experian,,VERY_HIGH,FAIL,2025-01-27 19:47:57,,0,1
1807,541,Demo Credit Bureau,619,MEDIUM,PASS,2025-12-06 11:25:48,0,3,1
1808,749,TransUnion,305,HIGH,PASS,2026-01-05 07:57:20,2,0,
1809,2528,,462,VERY_HIGH,REFER,2025-09-30 15:45:34,1,4,2
1810,1899,TransUnion,544,VERY_HIGH,Fail,2025-06-23 19:42:24,3,10,2
1811,2135,,652,low,pass,2026-04-11 16:43:46,1,11,0
1812,2830,Experian,362,VERY_HIGH,ERROR,2025-06-10 16:07:51,,5,
1813,2590,Compuscan,324,VERY_HIGH,PASS,2026-06-05 16:32:06,,14,1
1814,748,Compuscan,773,Low,ERROR,2025-11-09 22:10:08,,8,
1815,331,Demo Credit Bureau,792,Low,pass,2025-05-14 13:14:30,5,4,3
1816,2508,,557,VERY_HIGH,Fail,2026-04-05 07:04:20,5,,
1817,511,Compuscan,309,VERY_HIGH,REFER,2026-06-12 07:16:56,0,7,2
1818,801,Experian,844,Low,REFER,2025-09-04 10:35:40,4,0,0
1819,3192,Demo Credit Bureau,764,Low,Fail,2026-03-05 08:24:28,,11,1
1820,1104,Experian,576,HIGH,ERROR,2025-11-03 21:26:38,2,6,2
1821,1864,Demo Credit Bureau,432,VERY_HIGH,pass,2025-12-11 20:02:49,2,2,
1822,2599,,492,HIGH,PASS,2026-06-07 18:37:39,,12,1
1823,582,TransUnion,,HIGH,REFER,2026-02-04 10:05:11,0,10,
1824,2777,TransUnion,443,VERY_HIGH,Fail,2026-06-08 18:09:04,2,13,1
1825,12,Experian,,,FAIL,2026-03-05 08:18:13,,5,3
1826,2427,,,VERY_HIGH,ERROR,2025-05-03 14:52:57,,11,0
1827,2405,TransUnion,849,LOW,Fail,2026-03-03 22:13:12,,2,1
1828,866,,333,HIGH,ERROR,2025-01-30 21:34:52,1,11,
1829,80,Compuscan,382,VERY_HIGH,ERROR,2025-07-02 20:27:53,,10,
1830,382,TransUnion,758,low,PASS,2025-05-22 08:32:48,,11,3
1831,1372,,516,HIGH,PASS,2026-06-05 17:01:18,,3,3
1832,3063,,699,low,REFER,2025-08-31 11:41:24,,6,0
1833,1802,,,HIGH,Fail,2025-01-01 08:16:12,5,5,0
1834,1631,,356,VERY_HIGH,ERROR,2025-10-19 11:50:24,0,7,3
1835,138,Experian,510,VERY_HIGH,REFER,2025-03-31 14:39:05,,5,2
1836,688,TransUnion,555,VERY_HIGH,ERROR,2026-02-26 17:42:37,2,7,1
1837,1787,Compuscan,538,VERY_HIGH,REFER,2025-10-31 12:29:30,1,1,2
1838,2255,Compuscan,603,MEDIUM,Fail,2025-12-26 15:29:38,0,1,0
1839,805,,327,VERY_HIGH,Fail,2026-04-23 15:35:16,2,0,2
1840,2895,Experian,654,Low,Fail,2025-08-20 21:13:27,3,10,
1841,1521,TransUnion,617,MEDIUM,PASS,2025-07-17 16:57:09,5,2,3
1842,1153,Demo Credit Bureau,315,VERY_HIGH,Fail,2025-02-13 16:49:17,2,9,3
1843,2476,Compuscan,419,HIGH,REFER,2025-09-18 22:02:07,1,14,0
1844,430,Demo Credit Bureau,481,VERY_HIGH,PASS,2025-05-24 21:11:28,,11,2
1845,2427,Compuscan,359,HIGH,FAIL,2025-05-05 07:33:21,2,,3
1846,3063,,504,HIGH,pass,2025-08-28 20:31:17,5,5,2
1847,2052,Compuscan,745,LOW,PASS,2025-07-12 15:12:13,2,6,2
1848,2501,Compuscan,830,Low,ERROR,2026-02-05 14:18:57,1,5,3
1849,525,Experian,499,HIGH,Fail,2025-07-25 11:07:48,4,,
1850,1754,,458,VERY_HIGH,ERROR,2025-01-27 21:45:14,1,1,3
1851,126,,751,LOW,FAIL,2026-03-21 18:17:40,4,5,0
1852,1995,Demo Credit Bureau,361,HIGH,ERROR,2026-03-16 17:29:28,5,3,1
1853,1025,,806,Low,Fail,2025-12-13 09:46:46,0,2,3
1854,761,,826,Low,pass,2025-04-06 11:55:52,0,,2
1855,1106,TransUnion,467,VERY_HIGH,pass,2025-10-24 21:55:47,0,6,1
1856,3147,TransUnion,832,low,REFER,2025-10-03 22:31:53,2,11,2
1857,2110,Experian,572,HIGH,FAIL,2025-10-10 16:26:20,0,15,2
1858,709,Demo Credit Bureau,391,VERY_HIGH,FAIL,2025-06-16 12:44:05,3,0,2
1859,1730,Demo Credit Bureau,506,HIGH,ERROR,2025-04-11 21:47:12,4,2,1
1860,1207,Compuscan,,VERY_HIGH,Fail,2025-09-11 15:06:27,3,15,
1861,713,TransUnion,745,Low,PASS,2025-07-01 22:57:36,1,5,1
1862,1044,,698,low,REFER,2025-12-03 12:33:43,,0,0
1863,2015,TransUnion,360,VERY_HIGH,REFER,2025-04-26 21:35:48,5,0,1
1864,2255,,383,VERY_HIGH,FAIL,2025-10-09 17:23:24,3,15,0
1865,2984,Experian,398,VERY_HIGH,PASS,2026-03-02 18:45:12,4,11,0
1866,2828,Demo Credit Bureau,,,Fail,2025-02-12 19:47:37,0,6,3
1867,2779,TransUnion,430,VERY_HIGH,REFER,2026-04-02 09:12:03,3,0,0
1868,2890,TransUnion,652,low,PASS,2026-01-03 17:08:08,2,7,2
1869,2879,,358,HIGH,PASS,2026-04-12 11:27:25,1,0,1
1870,2281,Demo Credit Bureau,523,HIGH,Fail,2025-03-13 10:38:29,1,8,1
1871,733,Demo Credit Bureau,612,MEDIUM,Fail,2026-05-09 21:35:06,2,12,1
1872,2622,Demo Credit Bureau,381,VERY_HIGH,ERROR,2025-06-08 19:18:01,,2,
1873,198,TransUnion,486,HIGH,pass,2026-06-08 09:02:58,2,4,3
1874,1869,TransUnion,364,VERY_HIGH,FAIL,2025-05-19 07:30:37,0,1,0
1875,1138,Demo Credit Bureau,,LOW,ERROR,2025-07-31 22:43:30,5,0,1
1876,1869,Experian,309,HIGH,PASS,2026-06-03 11:59:07,4,10,3
1877,1503,Demo Credit Bureau,487,VERY_HIGH,REFER,2026-03-03 21:05:05,4,14,
1878,438,Experian,361,VERY_HIGH,PASS,2025-09-24 22:14:26,0,5,1
1879,697,Experian,802,LOW,FAIL,2025-03-03 11:02:33,2,9,1
1880,1791,Compuscan,,HIGH,Fail,2026-05-04 12:37:48,4,13,1
1881,2418,Demo Credit Bureau,595,MEDIUM,FAIL,2025-05-27 20:49:06,,13,0
1882,1213,TransUnion,666,low,PASS,2025-11-29 12:56:12,2,14,3
1883,1867,,730,LOW,ERROR,2025-03-06 10:20:21,4,11,2
1884,3028,TransUnion,446,VERY_HIGH,ERROR,2026-01-23 11:42:59,5,2,
1885,2986,Compuscan,618,MEDIUM,FAIL,2026-03-25 10:43:15,5,9,2
1886,548,,597,MEDIUM,ERROR,2025-11-18 15:40:01,2,,1
1887,432,Demo Credit Bureau,339,VERY_HIGH,PASS,2025-04-10 22:26:31,5,14,
1888,3100,TransUnion,434,VERY_HIGH,PASS,2026-05-24 09:37:14,5,6,2
1889,1611,TransUnion,743,Low,ERROR,2025-02-09 15:13:20,4,7,1
1890,621,,320,HIGH,FAIL,2025-12-28 11:25:00,2,10,2
1891,615,Demo Credit Bureau,515,VERY_HIGH,REFER,2026-02-11 07:23:50,4,5,1
1892,1802,Demo Credit Bureau,445,HIGH,PASS,2026-05-22 14:42:35,2,10,3
1893,1804,Compuscan,332,VERY_HIGH,pass,2025-05-28 13:38:10,2,12,1
1894,809,TransUnion,552,VERY_HIGH,REFER,2025-09-09 10:13:13,1,12,3
1895,3178,Experian,654,LOW,REFER,2025-11-26 15:54:33,2,10,0
1896,2920,TransUnion,369,HIGH,ERROR,2026-05-12 12:20:59,4,10,0
1897,1143,Experian,802,LOW,pass,2025-12-02 17:13:11,1,2,3
1898,2419,,769,LOW,Fail,2025-05-07 15:52:14,0,,
1899,213,TransUnion,397,HIGH,Fail,2025-11-26 22:31:45,1,4,0
1900,1301,TransUnion,369,VERY_HIGH,FAIL,2025-11-08 21:52:16,,4,0
1901,1565,,500,VERY_HIGH,pass,2025-08-30 22:56:31,1,5,1
1902,2933,TransUnion,397,VERY_HIGH,ERROR,2025-03-09 10:18:20,2,13,0
1903,2850,TransUnion,597,MEDIUM,pass,2025-07-24 09:32:39,4,,1
1904,481,Demo Credit Bureau,309,VERY_HIGH,pass,2026-03-11 20:57:29,4,11,2
1905,2928,Compuscan,,low,pass,2025-03-01 11:01:23,2,2,3
1906,2718,TransUnion,800,Low,Fail,2025-05-21 14:25:23,0,10,0
1907,655,,444,HIGH,pass,2025-06-14 20:03:40,3,13,
1908,2314,Experian,,Low,Fail,2025-05-26 11:40:15,5,8,3
1909,2167,Compuscan,603,MEDIUM,REFER,2026-03-24 13:56:51,1,7,0
1910,1775,TransUnion,612,MEDIUM,FAIL,2025-06-30 21:31:02,5,1,1
1911,2352,Experian,329,VERY_HIGH,FAIL,2026-02-28 09:25:02,4,8,2
1912,2906,,377,VERY_HIGH,FAIL,2025-01-13 10:16:03,5,12,3
1913,55,Demo Credit Bureau,537,VERY_HIGH,ERROR,2026-01-17 22:38:11,0,1,1
1914,260,Experian,538,VERY_HIGH,ERROR,2025-10-19 12:04:24,5,,0
1915,1683,,304,VERY_HIGH,PASS,2025-09-08 10:55:05,4,9,2
1916,801,,421,HIGH,FAIL,2025-02-20 11:47:08,4,13,0
1917,2167,TransUnion,786,low,ERROR,2025-06-05 09:12:42,5,5,0
1918,2338,,669,Low,REFER,2025-05-25 09:47:10,2,5,2
1919,1888,TransUnion,,,FAIL,2025-10-09 07:39:49,,14,3
1920,2313,Compuscan,734,Low,ERROR,2026-05-22 21:33:14,5,4,0
1921,2378,TransUnion,628,MEDIUM,REFER,2025-01-08 08:08:01,,0,1
1922,1970,Experian,619,MEDIUM,REFER,2025-04-06 14:46:15,,3,3
1923,803,Demo Credit Bureau,357,HIGH,PASS,2026-05-07 09:18:42,1,8,2
1924,2476,Compuscan,718,LOW,pass,2026-02-04 17:46:42,,,2
1925,1600,Demo Credit Bureau,744,low,REFER,2025-09-15 19:05:52,2,,2
1926,764,Experian,,VERY_HIGH,Fail,2025-09-16 15:51:17,3,,1
1927,1831,Demo Credit Bureau,380,VERY_HIGH,FAIL,2025-03-13 17:23:11,2,14,0
1928,2820,Experian,777,Low,PASS,2025-09-06 12:31:45,2,7,0
1929,2864,Experian,584,MEDIUM,FAIL,2025-09-14 08:44:00,,14,
1930,1285,Demo Credit Bureau,414,VERY_HIGH,Fail,2026-04-08 19:31:21,5,11,0
1931,912,Demo Credit Bureau,525,HIGH,pass,2026-04-13 21:25:02,2,12,2
1932,2273,Experian,597,MEDIUM,REFER,2026-01-23 12:13:07,1,9,0
1933,3186,,639,MEDIUM,pass,2025-09-17 10:06:08,2,,0
1934,1228,,814,low,REFER,2025-08-27 15:00:06,4,8,2
1935,1298,Experian,367,VERY_HIGH,FAIL,2025-06-08 11:26:57,2,2,3
1936,2739,Demo Credit Bureau,516,VERY_HIGH,PASS,2026-03-03 13:13:44,2,3,1
1937,1416,Experian,737,Low,FAIL,2025-06-17 09:13:00,1,1,2
1938,318,Demo Credit Bureau,713,Low,Fail,2025-04-16 19:34:16,5,4,1
1939,2679,Experian,638,MEDIUM,REFER,2025-01-19 17:25:17,3,13,1
1940,952,Experian,527,HIGH,FAIL,2026-06-12 09:11:50,4,8,0
1941,753,,,HIGH,FAIL,2026-05-18 09:07:01,3,,1
1942,2608,Compuscan,430,HIGH,FAIL,2026-03-18 20:35:20,,9,3
1943,2147,TransUnion,699,Low,pass,2025-04-22 13:57:46,5,9,
1944,1863,TransUnion,,VERY_HIGH,REFER,2025-04-25 17:17:45,4,6,0
1945,2657,TransUnion,371,HIGH,PASS,2025-10-04 22:56:55,1,9,1
1946,1362,TransUnion,723,low,Fail,2025-09-30 08:06:01,1,12,1
1947,2561,TransUnion,393,HIGH,Fail,2025-03-11 20:18:19,4,2,2
1948,1154,TransUnion,400,HIGH,Fail,2025-05-23 11:35:08,3,11,3
1949,126,,544,HIGH,ERROR,2025-05-05 21:25:18,2,,0
1950,2613,Demo Credit Bureau,313,HIGH,ERROR,2026-04-16 12:02:37,3,0,3
1951,2622,Demo Credit Bureau,447,VERY_HIGH,ERROR,2026-05-01 07:12:05,2,9,3
1952,2286,,434,VERY_HIGH,PASS,2025-12-29 12:09:26,5,1,3
1953,1260,,347,HIGH,FAIL,2025-06-05 16:56:13,4,,3
1954,2649,Experian,749,low,pass,2025-10-24 16:29:28,5,13,2
1955,1277,Experian,,,PASS,2025-11-06 07:23:04,5,6,2
1956,469,Compuscan,812,Low,FAIL,2025-06-13 12:06:26,0,13,3
1957,1770,TransUnion,,MEDIUM,ERROR,2025-02-26 19:40:38,,9,1
1958,2394,Demo Credit Bureau,576,HIGH,FAIL,2025-08-25 10:35:10,,3,3
1959,1276,Experian,802,Low,pass,2025-08-02 14:10:17,,,1
1960,1284,Compuscan,501,VERY_HIGH,Fail,2025-03-08 22:12:29,0,13,1
1961,2605,TransUnion,768,low,Fail,2025-08-30 09:09:59,1,5,
1962,2413,Experian,756,Low,pass,2025-02-06 22:28:31,3,12,0
1963,576,TransUnion,653,low,FAIL,2025-06-24 20:31:04,1,7,0
1964,1592,Experian,614,MEDIUM,Fail,2025-12-25 09:30:14,5,,2
1965,2449,Compuscan,825,low,PASS,2025-04-13 11:44:47,2,10,3
1966,1291,Experian,843,low,ERROR,2026-02-03 22:42:29,1,1,
1967,1830,Compuscan,351,HIGH,REFER,2025-10-16 12:02:22,0,5,1
1968,2207,,741,Low,ERROR,2026-05-27 16:47:22,0,2,1
1969,2041,Compuscan,730,LOW,REFER,2026-04-07 14:34:54,,10,3
1970,1632,Experian,581,MEDIUM,PASS,2025-07-30 17:53:42,3,,0
1971,230,Compuscan,476,HIGH,Fail,2025-06-30 07:11:12,1,5,0
1972,769,,416,HIGH,REFER,2025-10-25 20:13:09,4,4,2
1973,1823,,384,VERY_HIGH,ERROR,2026-04-26 13:11:25,1,15,2
1974,656,TransUnion,442,HIGH,REFER,2025-09-25 08:32:20,1,7,2
1975,2831,TransUnion,345,HIGH,FAIL,2025-12-21 16:29:51,5,2,
1976,2615,,388,HIGH,pass,2025-08-23 18:55:33,1,7,
1977,560,TransUnion,717,Low,PASS,2026-06-02 07:11:21,5,12,
1978,804,Compuscan,670,low,ERROR,2026-02-09 07:38:22,5,11,
1979,2772,Compuscan,824,Low,Fail,2025-05-28 09:33:39,5,12,3
1980,1510,Compuscan,638,MEDIUM,FAIL,2026-01-18 07:13:06,,11,0
1981,3097,TransUnion,686,low,PASS,2025-06-05 15:10:07,2,10,2
1982,1482,Demo Credit Bureau,814,low,ERROR,2025-04-24 19:23:18,5,0,2
1983,2009,Demo Credit Bureau,539,VERY_HIGH,PASS,2025-08-07 08:04:00,4,6,1
1984,2506,Compuscan,466,HIGH,PASS,2025-01-10 17:08:32,0,9,
1985,1092,,606,MEDIUM,ERROR,2025-11-15 14:41:38,5,3,
1986,3120,TransUnion,698,Low,ERROR,2025-06-17 08:45:58,0,12,0
1987,2920,Experian,784,LOW,REFER,2026-04-03 19:52:55,,9,1
1988,1730,Experian,495,VERY_HIGH,Fail,2025-03-05 07:31:20,0,13,
1989,922,Experian,469,HIGH,ERROR,2025-07-23 20:09:18,,13,0
1990,901,TransUnion,575,HIGH,PASS,2026-05-24 08:06:01,0,15,1
1991,244,TransUnion,454,VERY_HIGH,FAIL,2026-02-28 14:12:05,5,13,1
1992,744,Experian,702,LOW,PASS,2026-06-10 12:07:16,3,6,0
1993,2398,TransUnion,465,VERY_HIGH,PASS,2026-01-05 09:19:15,0,12,1
1994,3081,Experian,794,low,PASS,2025-01-07 15:02:23,1,13,3
1995,2745,,352,VERY_HIGH,FAIL,2025-05-20 08:14:20,0,2,3
1996,3172,Demo Credit Bureau,435,HIGH,FAIL,2025-07-25 21:30:33,4,12,
1997,1636,TransUnion,821,Low,FAIL,2025-12-12 22:21:01,0,1,0
1998,1759,Demo Credit Bureau,535,VERY_HIGH,Fail,2025-02-21 08:28:17,0,4,0
1999,2192,Demo Credit Bureau,530,HIGH,PASS,2025-01-04 18:51:36,2,1,3
2000,637,TransUnion,683,low,ERROR,2026-01-14 08:56:38,3,,3
2001,2421,Experian,703,Low,FAIL,2025-04-27 16:57:30,0,7,2
2002,61,Experian,752,Low,ERROR,2026-03-15 11:12:39,5,8,0
2003,654,Compuscan,729,low,ERROR,2025-12-26 15:22:08,4,4,0
2004,64,Experian,365,VERY_HIGH,PASS,2026-01-20 14:08:45,1,11,3
2005,1607,,772,LOW,ERROR,2025-08-22 18:37:15,2,12,1
2006,2374,,400,VERY_HIGH,FAIL,2025-11-12 07:53:15,3,14,1
2007,418,TransUnion,633,MEDIUM,ERROR,2025-05-21 17:53:17,3,7,3
2008,1394,Compuscan,748,Low,Fail,2026-04-21 13:20:50,4,12,
2009,2462,TransUnion,,low,PASS,2026-05-04 21:50:47,5,1,
2010,1332,TransUnion,729,Low,ERROR,2025-08-07 21:48:42,5,,0
2011,1127,Demo Credit Bureau,,VERY_HIGH,Fail,2026-03-23 13:39:34,,4,0
2012,2341,Demo Credit Bureau,683,LOW,pass,2025-02-02 16:28:14,2,0,
2013,2101,Compuscan,541,VERY_HIGH,Fail,2025-08-24 17:09:42,,10,2
2014,1669,Demo Credit Bureau,,VERY_HIGH,FAIL,2025-07-12 17:45:47,4,15,
2015,2085,Experian,843,LOW,Fail,2025-11-24 17:54:09,0,0,1
2016,158,Experian,776,low,pass,2025-11-05 20:02:44,2,9,2
2017,2015,Compuscan,754,low,ERROR,2025-09-26 22:59:50,4,1,1
2018,1753,Compuscan,604,MEDIUM,Fail,2026-03-16 07:05:49,1,13,
2019,2282,Experian,480,VERY_HIGH,ERROR,2025-05-07 10:47:42,3,13,3
2020,2050,Experian,849,low,FAIL,2026-05-16 16:09:12,0,2,3
2021,2069,,483,VERY_HIGH,PASS,2026-05-30 10:35:35,1,11,
2022,1905,,367,HIGH,ERROR,2025-01-14 20:30:20,1,14,2
2023,411,TransUnion,544,HIGH,pass,2025-02-18 13:50:00,0,13,1
2024,155,Demo Credit Bureau,535,HIGH,REFER,2025-10-01 11:47:41,5,1,3
2025,2649,Compuscan,798,LOW,FAIL,2026-05-16 17:07:51,0,8,1
2026,2160,Compuscan,780,LOW,FAIL,2026-02-25 08:17:36,2,,0
2027,1481,,547,VERY_HIGH,FAIL,2025-01-22 21:26:01,3,8,1
2028,1339,Demo Credit Bureau,837,low,ERROR,2025-08-09 15:19:08,0,15,
2029,640,,687,Low,PASS,2026-04-09 09:52:30,3,,0
2030,664,TransUnion,529,HIGH,FAIL,2026-02-16 14:49:07,3,11,1
2031,2191,Compuscan,,,PASS,2025-10-24 19:59:02,5,2,3
2032,1245,Experian,462,HIGH,ERROR,2026-02-16 12:51:39,1,2,3
2033,884,Compuscan,706,LOW,FAIL,2025-11-16 19:45:12,5,9,2
2034,1969,,738,Low,PASS,2026-06-01 14:57:26,1,8,2
2035,1559,Demo Credit Bureau,426,VERY_HIGH,ERROR,2025-09-04 18:48:33,2,1,1
2036,1688,Compuscan,,VERY_HIGH,Fail,2026-03-26 07:37:26,5,0,1
2037,1832,Demo Credit Bureau,555,VERY_HIGH,pass,2025-01-28 13:23:46,0,13,
2038,2743,Experian,706,Low,FAIL,2025-12-29 22:58:46,5,,1
2039,389,,651,low,Fail,2026-06-08 09:48:43,5,14,2
2040,2975,Demo Credit Bureau,316,VERY_HIGH,FAIL,2025-02-16 08:25:21,,7,0
2041,2359,,623,MEDIUM,Fail,2025-03-03 10:09:35,4,2,
2042,3050,TransUnion,441,VERY_HIGH,REFER,2025-04-30 09:06:13,3,8,
2043,2291,Compuscan,834,LOW,FAIL,2025-04-23 18:26:29,1,11,2
2044,2515,Demo Credit Bureau,604,MEDIUM,FAIL,2025-10-28 21:35:20,0,7,0
2045,692,,392,VERY_HIGH,REFER,2026-02-13 14:28:00,1,5,2
2046,569,Experian,310,VERY_HIGH,PASS,2025-12-10 20:19:45,5,,2
2047,1327,Demo Credit Bureau,850,LOW,REFER,2026-05-10 09:07:22,5,,2
