fee_charge_id,loan_id,fee_type,fee_amount_zar,fee_date,waived_flag
2707,233,Service Fee,223.2,2026-05-20,0
2708,1253,Late Payment Fee,275.87,2025-05-20,0
2709,1106,initiation fee,320.48,2025-06-28,0
2710,1132,Initiation Fee,476.07,2026-05-24,0
2711,1240,Dishonour Fee,66.79,2025-07-30,0
2712,1046,SERVICE FEE,349.16,2026-03-26,0
2713,1283,Collection Fee,205.67,2025-11-16,0
2714,198,SERVICE FEE,32.86,2026-06-08,0
2715,1091,SERVICE FEE,323.68,2025-02-25,1
2716,100,Collection Fee,486.18,2025-06-29,0
2717,1663,Late Payment Fee,396.48,2025-08-27,0
2718,566,Dishonour Fee,-396.02,2025-02-16,1
2719,1223,initiation fee,143.98,13/01/2026,0
2720,735,SERVICE FEE,86.19,2025-06-27,0
2721,1092,Dishonour Fee,209.06,2025-12-03,0
2722,1795,SERVICE FEE,132.93,2026-05-27,0
2723,1236,Dishonour Fee,461.78,2025-12-15,1
2724,1439,Collection Fee,370.52,2026-02-04,0
2725,1037,Service Fee,44.48,2025-08-14,0
2726,989,Initiation Fee,150.07,2026-02-25,1
2727,367,Collection Fee,330.71,2025-12-26,0
2728,1552,Dishonour Fee,188.21,2026-06-11,0
2729,1580,Dishonour Fee,499.96,2025-08-27,0
2730,1424,Service Fee,460.56,2025-01-18,0
2731,457,initiation fee,198.42,2025-04-14,0
2732,899,Late Payment Fee,469.19,2025-03-04,0
2733,714,Late Payment Fee,271.09,2025-11-09,0
2734,429,SERVICE FEE,-386.76,2025-06-27,0
2735,304,SERVICE FEE,322.48,2025-08-07,0
2736,1722,SERVICE FEE,314.74,2025-12-01,0
2737,1550,Late Payment Fee,401.71,2025-09-26,0
2738,1287,Service Fee,464.68,2025-12-19,1
2739,98,Dishonour Fee,357.78,2026-04-03,0
2740,377,Late Payment Fee,337.25,2025-09-18,1
2741,1717,SERVICE FEE,256.99,2026-04-23,0
2742,1287,Initiation Fee,469.81,2025-08-18,1
2743,574,Service Fee,210.94,2026-04-04,0
2744,1249,Dishonour Fee,,2025-06-30,0
2745,196,Service Fee,497.62,2025-07-20,0
2746,1128,SERVICE FEE,139.12,2025-09-15,0
2747,740,Initiation Fee,311.12,2025-05-10,0
2748,1485,Dishonour Fee,285.86,2026-03-05,1
2749,45,Service Fee,141.06,2025-08-14,0
2750,554,Service Fee,70.69,2026-03-13,0
2751,1333,Initiation Fee,99.22,2025-05-29,0
2752,869,Dishonour Fee,421.07,2025-08-06,0
2753,1680,initiation fee,132.21,2025-04-17,0
2754,459,Service Fee,454.55,2025-07-15,0
2755,1272,initiation fee,-456.7,2026-06-07,0
2756,171,Late Payment Fee,221.95,2026-03-30,0
2757,1114,SERVICE FEE,196.93,2025-04-05,0
2758,1436,Dishonour Fee,46.49,2026-02-22,0
2759,247,SERVICE FEE,189.14,2025-06-04,1
2760,839,Late Payment Fee,286.67,2025-12-09,0
2761,1731,Initiation Fee,87.71,2025-05-25,0
2762,426,initiation fee,-483.76,2025-04-18,0
2763,910,Dishonour Fee,58.95,2025-10-31,0
2764,1525,initiation fee,378.79,2026-06-10,0
2765,852,Service Fee,188.65,2025-11-04,1
2766,1346,Dishonour Fee,121.58,2026-04-25,0
2767,325,Service Fee,262.16,2025-05-26,0
2768,395,Dishonour Fee,396.52,13/10/2025,0
2769,1658,Initiation Fee,483.51,2026-02-22,0
2770,1574,Initiation Fee,283.54,2025-03-28,1
2771,1502,Service Fee,468.87,2025-02-27,0
2772,1234,Dishonour Fee,296.74,2025-10-08,0
2773,1309,Dishonour Fee,400.07,2026-05-12,0
2774,1292,Initiation Fee,435.78,2025-02-24,0
2775,200,Initiation Fee,66.87,2025-09-06,1
2776,1329,Late Payment Fee,37.84,2025-12-03,0
2777,895,initiation fee,82.68,2025-11-12,1
2778,1601,Service Fee,485.12,2026-02-22,0
2779,14,Initiation Fee,254.91,11-20-2025,0
2780,45,initiation fee,346.21,2025-08-20,0
2781,3,Service Fee,407.29,2025-07-22,0
2782,1462,Service Fee,80.9,2026-03-21,1
2783,484,Service Fee,,2025-11-03,0
2784,1037,Collection Fee,195.47,2026-06-02,0
2785,1684,Initiation Fee,95.39,2025-09-14,0
2786,1536,Initiation Fee,467.41,2025-03-13,0
2787,1439,Initiation Fee,351.75,2025-01-10,0
2788,433,Late Payment Fee,214.04,2025-09-14,0
2789,417,Collection Fee,349.45,2025-06-12,0
2790,782,SERVICE FEE,277.88,2026-01-14,0
2791,1276,Service Fee,47.72,2025-08-22,1
2792,1709,Collection Fee,97.83,2025-06-25,0
2793,483,Collection Fee,269.64,2025-11-17,0
2794,915,Service Fee,337.82,2025-03-12,0
2795,1296,Service Fee,360.36,2026-05-28,1
2796,1157,Dishonour Fee,180.42,2025-12-27,0
2797,842,initiation fee,335.23,2026-02-27,1
2798,614,Collection Fee,280.69,2026-04-29,1
2799,603,SERVICE FEE,463.69,2026-02-17,0
2800,773,Initiation Fee,198.08,2025-06-29,1
2801,1392,Collection Fee,400.81,2025-09-04,0
2802,1091,Dishonour Fee,408.39,31/03/2025,0
2803,1647,SERVICE FEE,497.63,2025-11-29,0
2804,988,initiation fee,92.42,2025-06-01,0
2805,1583,initiation fee,498.94,2026-04-15,0
2806,888,Late Payment Fee,35.65,2026-04-19,1
2807,1123,initiation fee,346.99,2025-08-24,0
2808,1038,Collection Fee,396.76,2025-03-21,0
2809,1078,Collection Fee,-421.58,2025-04-18,0
2810,713,Service Fee,109.67,17/10/2025,1
2811,893,Collection Fee,150.26,2026-06-01,1
2812,944,SERVICE FEE,78.71,2025-08-22,1
2813,632,Service Fee,281.49,2026-01-02,0
2814,1515,Late Payment Fee,499.94,2025-12-12,0
2815,1692,Service Fee,127.06,2025-01-01,0
2816,1199,Service Fee,,2025-05-01,1
2817,1549,Late Payment Fee,224.03,2025-01-08,0
2818,1728,Dishonour Fee,374.62,2025-07-11,0
2819,534,Service Fee,93.14,2025-04-16,0
2820,138,initiation fee,357.03,2025-03-23,0
2821,976,Late Payment Fee,53.69,2025-11-02,0
2822,944,Late Payment Fee,148.4,2025-12-12,0
2823,593,Service Fee,26.74,20250908,0
2824,1204,initiation fee,140.95,2025-06-21,0
2825,1004,initiation fee,414.42,2025-03-21,0
2826,699,Initiation Fee,456.02,2025-04-21,0
2827,650,Initiation Fee,51.82,2026-04-01,1
2828,1727,Initiation Fee,467.57,2026-06-09,0
2829,997,Late Payment Fee,283.9,2026-05-28,0
2830,285,Collection Fee,461.63,2025-07-06,1
2831,405,Collection Fee,361.35,2025-09-16,1
2832,1599,Initiation Fee,316.68,2025-01-10,1
2833,1222,Service Fee,96.71,2025-11-01,1
2834,391,SERVICE FEE,164.17,2026-03-10,0
2835,208,Late Payment Fee,498.77,2025-11-08,0
2836,846,Dishonour Fee,-362.38,2026-03-05,0
2837,194,Initiation Fee,107.56,2026-04-30,0
2838,15,Collection Fee,409.58,07 May 2026,0
2839,1173,Service Fee,265.85,2025-12-14,1
2840,1232,Initiation Fee,491.23,2026-04-24,1
2841,969,Dishonour Fee,237.49,2026-02-09,0
2842,1026,Service Fee,382.41,2026-06-09,0
2843,409,initiation fee,174.88,2025-07-29,0
2844,309,Service Fee,192.66,2026-05-10,0
2845,1421,Dishonour Fee,364.32,12 May 2026,0
2846,458,Late Payment Fee,296.23,2025-02-09,1
2847,1280,Collection Fee,282.96,2026-03-21,1
2848,1492,initiation fee,201.12,2025-09-05,0
2849,192,initiation fee,111.98,2026-04-11,0
2850,320,Dishonour Fee,486.07,2025-01-15,0
2851,1085,Initiation Fee,79.47,2025-02-03,0
2852,473,Service Fee,34.14,2025-06-08,0
2853,490,Initiation Fee,61.86,2025-11-09,0
2854,859,Collection Fee,163.42,2025-03-09,1
2855,1085,SERVICE FEE,120.15,2025-09-16,0
2856,487,SERVICE FEE,396.39,2025-05-12,0
2857,1279,Service Fee,357.9,2026-01-28,0
2858,72,Dishonour Fee,244.89,2025-07-17,1
2859,564,Initiation Fee,399.43,2026-02-01,0
2860,1336,Dishonour Fee,320.62,2025-11-16,1
2861,700,Initiation Fee,259.57,2025-04-22,0
2862,1420,Collection Fee,150.56,2026-03-10,0
2863,694,initiation fee,245.07,06/03/2026,1
2864,1145,Initiation Fee,255.33,11-10-2025,1
2865,762,Service Fee,326.63,2025-05-12,1
2866,1041,Service Fee,217.95,2025-10-31,0
2867,1266,Collection Fee,97.66,2025-12-14,0
2868,156,Collection Fee,71.29,2025-06-10,0
2869,977,initiation fee,299.85,2026-06-08,0
2870,1176,initiation fee,428.03,2025-07-22,1
2871,643,Late Payment Fee,452.54,2025-10-11,0
2872,1406,Late Payment Fee,369.19,2026-03-10,0
2873,627,SERVICE FEE,387.18,2025-10-08,0
2874,750,SERVICE FEE,153.06,2025-01-24,0
2875,619,SERVICE FEE,32.12,2026-04-11,0
2876,1292,Late Payment Fee,314.25,2025-02-28,1
2877,1773,SERVICE FEE,143.15,2025-07-23,0
2878,1527,Initiation Fee,271.28,2025-05-09,1
2879,341,Dishonour Fee,196.79,07-07-2025,0
2880,835,Collection Fee,338.9,2026-03-29,0
2881,249,SERVICE FEE,259.85,2025-07-17,0
2882,787,Service Fee,-143.01,2025-08-22,1
2883,1780,Late Payment Fee,171.02,2025-09-13,1
2884,1321,Late Payment Fee,220.46,2025-05-02,0
2885,910,Collection Fee,181.2,2025-05-12,0
2886,1763,Initiation Fee,107.9,2026-02-19,0
2887,1613,initiation fee,370.25,2025-01-31,0
2888,1124,Late Payment Fee,71.74,2025-02-24,1
2889,332,Late Payment Fee,289.98,2025-09-28,0
2890,1534,Initiation Fee,324.15,2025-07-29,1
2891,1524,Dishonour Fee,74.2,2025-08-05,0
2892,170,Service Fee,426.32,2025-11-05,0
2893,283,Late Payment Fee,482.09,2025-03-30,0
2894,935,Collection Fee,383.3,2026-05-12,0
2895,441,SERVICE FEE,432.0,2026-02-24,1
2896,12,Collection Fee,45.45,2025-04-20,0
2897,1065,initiation fee,424.26,2026-02-13,1
2898,1727,Collection Fee,159.52,2025-04-30,0
2899,1074,Late Payment Fee,224.35,2025-12-05,0
2900,1746,SERVICE FEE,74.91,2025-05-05,1
2901,522,Late Payment Fee,140.84,2025-11-17,1
2902,1061,Late Payment Fee,60.84,2025-06-13,0
2903,238,Late Payment Fee,173.14,2026-06-01,1
2904,29,initiation fee,220.26,2025-10-09,0
2905,949,SERVICE FEE,193.05,2025-05-06,0
2906,716,Collection Fee,-326.87,2025-01-20,1
2907,1484,SERVICE FEE,337.81,2025-07-23,0
2908,945,Dishonour Fee,376.25,2026-04-25,0
2909,969,initiation fee,95.48,2025-07-04,0
2910,1460,initiation fee,-371.42,2026-06-08,0
2911,1677,SERVICE FEE,313.28,23 Jun 2025,0
2912,513,Late Payment Fee,169.0,2025-11-15,0
2913,188,Service Fee,-97.12,2025-11-14,1
2914,919,Service Fee,341.23,2026-04-25,0
2915,807,Initiation Fee,34.4,2025-02-09,0
2916,1196,Collection Fee,120.01,2025-02-03,0
2917,1149,Service Fee,228.71,2025-08-12,0
2918,188,initiation fee,101.42,2025-11-01,1
2919,830,Late Payment Fee,465.99,20250225,0
2920,296,Collection Fee,268.14,2026-02-10,0
2921,1481,Initiation Fee,186.0,2026-01-30,1
2922,809,Service Fee,90.44,2025-09-04,0
2923,135,Late Payment Fee,-427.32,2026-04-21,0
2924,1286,initiation fee,483.39,2025-09-18,0
2925,1739,Service Fee,187.58,2025-01-01,0
2926,184,Collection Fee,106.28,2025-09-22,1
2927,1013,Dishonour Fee,463.08,2025-07-25,1
2928,606,SERVICE FEE,115.32,2025-11-04,0
2929,204,Dishonour Fee,152.87,2025-06-10,1
2930,1312,Service Fee,373.77,2026-04-17,0
2931,402,Dishonour Fee,392.0,2026-05-30,0
2932,129,Initiation Fee,450.92,2026-06-05,0
2933,644,Service Fee,358.33,2025-01-09,0
2934,573,SERVICE FEE,27.41,2025-01-23,0
2935,43,SERVICE FEE,250.14,2025-04-10,0
2936,1159,Initiation Fee,126.3,2025-11-14,0
2937,126,Late Payment Fee,336.23,2026-04-24,0
2938,960,initiation fee,291.05,2026-02-23,0
2939,120,initiation fee,319.41,2025-04-08,0
2940,977,initiation fee,,2025-01-15,0
2941,608,SERVICE FEE,203.71,20250929,0
2942,613,Collection Fee,71.14,2026-01-07,0
2943,855,initiation fee,193.21,2026-02-22,0
2944,451,Service Fee,381.55,2025-08-07,0
2945,564,Initiation Fee,298.5,2025-01-24,0
2946,825,Collection Fee,447.19,2025-06-03,0
2947,40,Collection Fee,116.76,07 May 2026,0
2948,857,Collection Fee,302.03,2025-09-18,1
2949,1193,SERVICE FEE,292.7,2025-03-03,0
2950,569,Initiation Fee,217.76,2025-10-08,0
2951,633,Late Payment Fee,317.23,2026-02-25,0
2952,1303,SERVICE FEE,466.43,2025-04-05,0
2953,67,Collection Fee,385.57,2025-01-08,0
2954,1575,Late Payment Fee,89.36,2026-05-22,0
2955,287,Late Payment Fee,476.65,2025-09-14,1
2956,1696,Dishonour Fee,415.55,2025-05-19,0
2957,318,initiation fee,405.72,2025-04-04,1
2958,376,Collection Fee,161.58,2025-09-09,1
2959,1056,Service Fee,112.68,2025-11-14,0
2960,150,Late Payment Fee,173.27,2026-04-28,0
2961,1293,Initiation Fee,366.99,2026-05-08,1
2962,424,Collection Fee,56.27,2025-09-07,0
2963,1770,initiation fee,213.01,2025-11-09,0
2964,965,SERVICE FEE,133.29,2025-09-09,0
2965,1001,initiation fee,253.07,2025-02-27,0
2966,786,Collection Fee,380.92,06-20-2025,0
2967,144,initiation fee,172.88,2026-01-23,0
2968,619,SERVICE FEE,199.06,2025-03-26,0
2969,451,Late Payment Fee,112.15,2025-04-22,0
2970,573,Initiation Fee,442.66,2025-09-13,1
2971,54,Dishonour Fee,57.87,2025-09-27,1
2972,1063,Late Payment Fee,260.15,2025-11-24,0
2973,1741,Collection Fee,292.31,06 Nov 2025,0
2974,352,Late Payment Fee,252.99,2026-01-13,0
2975,1548,SERVICE FEE,50.77,2025-11-24,1
2976,811,Dishonour Fee,32.07,2026-01-02,0
2977,988,SERVICE FEE,117.55,2026-04-26,1
2978,1358,Service Fee,161.39,20250313,0
2979,459,Service Fee,428.46,2025-04-17,0
2980,571,Late Payment Fee,445.99,2025-06-07,1
2981,1065,Dishonour Fee,139.42,2025-11-14,1
2982,693,Service Fee,480.94,2026-02-20,0
2983,729,Collection Fee,315.43,2025-02-18,1
2984,407,Service Fee,367.45,2026-05-20,0
2985,1050,initiation fee,449.77,03-05-2025,0
2986,1604,SERVICE FEE,113.45,20250825,0
2987,1458,Service Fee,36.57,2025-11-01,0
2988,1700,Dishonour Fee,134.35,2026-04-18,0
2989,1210,Late Payment Fee,100.02,2025-03-10,0
2990,1169,Late Payment Fee,108.7,2026-02-04,0
2991,1625,Service Fee,256.49,2025-10-31,0
2992,23,initiation fee,149.7,2026-04-27,1
2993,553,Late Payment Fee,434.23,2025-08-21,0
2994,19,Initiation Fee,187.85,2026-03-26,1
2995,62,Initiation Fee,449.71,2026-03-22,0
2996,1189,Dishonour Fee,437.81,2025-05-16,0
2997,755,Collection Fee,326.38,2025-03-17,0
2998,874,Initiation Fee,450.28,10-01-2025,0
2999,484,initiation fee,272.68,2025-03-30,0
3000,820,Collection Fee,367.45,2025-09-02,0
3001,1391,Late Payment Fee,230.77,2025-07-21,0
3002,319,Initiation Fee,166.98,2025-05-21,0
3003,785,Initiation Fee,325.83,2026-04-23,0
3004,1043,Dishonour Fee,360.91,2026-02-26,0
3005,140,initiation fee,413.68,2025-07-22,0
3006,1233,SERVICE FEE,317.46,2025-03-11,1
3007,127,Service Fee,273.48,2025-08-29,0
3008,1360,SERVICE FEE,39.54,2025-07-02,0
3009,1010,Late Payment Fee,54.64,2025-08-13,0
3010,1496,SERVICE FEE,323.85,2025-07-22,0
3011,948,Collection Fee,-211.42,2025-03-29,0
3012,360,Late Payment Fee,391.96,2025-07-01,1
3013,1270,Collection Fee,77.77,2026-01-04,0
3014,544,SERVICE FEE,318.06,2025-05-23,1
3015,391,Dishonour Fee,-253.79,2025-09-22,0
3016,377,Late Payment Fee,283.64,2025-11-17,0
3017,1411,Dishonour Fee,-92.75,2025-12-16,0
3018,1250,Dishonour Fee,309.5,2025-07-09,1
3019,551,Dishonour Fee,236.87,2026-04-23,0
3020,93,Dishonour Fee,244.04,30/06/2025,0
3021,348,Initiation Fee,359.07,2025-11-08,1
3022,634,Initiation Fee,441.77,2026-05-25,0
3023,1506,Late Payment Fee,496.14,2025-02-25,0
3024,743,Service Fee,103.77,2025-01-12,0
3025,414,Late Payment Fee,58.85,2025-06-20,0
3026,1623,Initiation Fee,75.56,2025-12-12,1
3027,1329,Dishonour Fee,139.04,2025-11-14,1
3028,1149,Initiation Fee,443.74,2025-08-21,0
3029,1503,Initiation Fee,378.72,2026-01-23,0
3030,1212,initiation fee,198.41,2026-05-15,1
3031,611,Initiation Fee,-339.27,2025-05-23,1
3032,1112,Dishonour Fee,402.8,2026-05-25,0
3033,736,Initiation Fee,269.27,2025-02-17,1
3034,239,Service Fee,393.42,2025-10-15,0
3035,995,Dishonour Fee,411.7,2025-02-28,0
3036,370,Collection Fee,377.18,2025-07-18,0
3037,1307,initiation fee,405.15,2026-03-18,1
3038,827,Service Fee,45.41,2025-05-10,0
3039,861,Initiation Fee,348.42,2025-08-18,0
3040,1580,initiation fee,165.27,2025-11-02,1
3041,257,Collection Fee,466.78,2025-06-14,1
3042,1523,Dishonour Fee,257.34,2025-05-27,0
3043,453,SERVICE FEE,54.53,2025-12-07,0
3044,863,Service Fee,,2025-07-02,0
3045,1276,Service Fee,69.97,2025-04-16,1
3046,1348,SERVICE FEE,-412.06,2025-04-08,0
3047,1425,Dishonour Fee,113.64,2025-05-25,0
3048,1234,Late Payment Fee,34.33,2025-11-29,1
3049,1575,Collection Fee,442.46,2025-02-24,0
3050,350,Collection Fee,205.19,2025-10-27,0
3051,1672,SERVICE FEE,-241.82,2025-09-22,1
3052,984,Service Fee,445.17,2026-05-02,0
3053,14,initiation fee,315.53,2026-03-09,1
3054,77,Dishonour Fee,-462.79,2026-03-04,0
3055,735,Service Fee,,2025-02-17,0
3056,1709,Late Payment Fee,117.7,2025-03-22,0
3057,1497,Late Payment Fee,-352.88,2025-01-07,1
3058,1069,Dishonour Fee,405.19,2025-09-01,1
3059,218,Dishonour Fee,110.01,2026-02-12,1
3060,919,SERVICE FEE,244.39,2025-10-26,0
3061,246,Service Fee,436.54,2026-03-01,0
3062,1153,Service Fee,152.08,2025-12-08,0
3063,96,initiation fee,352.63,2025-12-30,1
3064,586,Collection Fee,54.76,2026-03-31,0
3065,445,Initiation Fee,57.73,2025-07-07,0
3066,537,initiation fee,135.62,2026-02-09,0
3067,817,initiation fee,51.68,2026-06-08,1
3068,336,Initiation Fee,247.25,2026-04-29,0
3069,623,Service Fee,257.73,2026-02-10,0
3070,1406,Late Payment Fee,249.55,2025-08-02,0
3071,1603,initiation fee,279.81,2026-05-25,0
3072,1534,Initiation Fee,375.0,20250512,0
3073,603,Collection Fee,47.77,2025-09-27,0
3074,299,Initiation Fee,135.55,2026-02-07,0
3075,850,Collection Fee,47.19,2025-04-05,0
3076,1601,Collection Fee,110.44,2025-02-03,0
3077,1706,Initiation Fee,334.51,04 Jan 2025,1
3078,149,SERVICE FEE,452.58,2025-04-17,1
3079,909,Late Payment Fee,211.54,2025-07-20,0
3080,859,Dishonour Fee,167.53,03-01-2026,0
3081,644,initiation fee,472.89,2025-10-22,0
3082,1286,Service Fee,108.41,2025-11-22,0
3083,1443,SERVICE FEE,260.53,2025-09-11,0
3084,1390,Service Fee,205.6,2025-04-15,0
3085,781,Collection Fee,482.9,2025-05-20,0
3086,1659,SERVICE FEE,129.93,2026-02-13,1
3087,1048,SERVICE FEE,396.68,2026-01-29,0
3088,775,Collection Fee,298.91,2025-09-18,0
3089,1341,Initiation Fee,457.54,10-29-2025,0
3090,25,SERVICE FEE,440.58,2025-02-04,0
3091,286,SERVICE FEE,41.81,2025-07-25,1
3092,1600,SERVICE FEE,103.18,2025-04-26,0
3093,973,Service Fee,79.01,2026-04-03,1
3094,298,Late Payment Fee,363.41,2025-06-09,0
3095,1259,Service Fee,372.29,2025-02-01,0
3096,569,Dishonour Fee,96.61,2025-01-27,1
3097,153,Initiation Fee,464.39,2025-09-02,0
3098,964,Initiation Fee,350.74,2025-08-23,0
3099,734,Initiation Fee,440.67,15 Oct 2025,0
3100,1170,Initiation Fee,201.12,2026-02-17,1
3101,951,Collection Fee,201.28,01/02/2025,1
3102,434,Late Payment Fee,80.53,2026-05-05,0
3103,195,Collection Fee,91.52,2025-04-03,1
3104,762,Service Fee,223.84,2025-01-26,0
3105,1146,Service Fee,490.4,2025-07-31,0
3106,1740,SERVICE FEE,77.91,2026-06-03,1
3107,1113,initiation fee,50.28,2025-05-31,1
3108,1688,Dishonour Fee,470.45,2025-07-16,1
3109,1787,Dishonour Fee,493.31,2025-08-23,0
3110,468,Initiation Fee,179.39,2025-07-21,0
3111,820,Service Fee,154.15,2025-02-09,1
3112,1339,Service Fee,348.04,2025-12-23,0
3113,393,Late Payment Fee,454.7,2026-01-10,1
3114,600,Collection Fee,363.1,2025-09-12,1
3115,449,initiation fee,65.23,2025-10-05,1
3116,1018,initiation fee,146.23,2025-04-29,1
3117,1262,Late Payment Fee,436.53,2025-12-19,1
3118,986,Late Payment Fee,289.58,2025-09-22,0
3119,1562,Dishonour Fee,375.85,10/05/2025,1
3120,1409,Service Fee,49.7,2025-07-25,1
3121,141,SERVICE FEE,135.89,2026-05-20,0
3122,1004,Collection Fee,54.07,2025-11-20,0
3123,1028,Collection Fee,297.99,01 May 2026,0
3124,727,Collection Fee,484.96,2025-03-05,1
3125,1097,Collection Fee,38.61,2026-02-26,0
3126,221,Initiation Fee,254.62,2025-11-19,0
3127,1156,Dishonour Fee,177.84,2025-06-02,0
3128,12,Late Payment Fee,259.34,2025-07-02,1
3129,522,Initiation Fee,222.81,2026-04-25,1
3130,1583,Dishonour Fee,406.54,2026-05-20,0
3131,1138,initiation fee,174.38,2025-03-26,0
3132,299,Late Payment Fee,367.58,2025-12-06,1
3133,1255,Initiation Fee,49.36,2025-03-12,0
3134,1425,Initiation Fee,311.08,2025-07-13,0
3135,863,initiation fee,466.65,2025-10-29,0
3136,1344,Initiation Fee,249.55,2025-11-19,0
3137,345,Dishonour Fee,363.83,2025-11-23,0
3138,22,Dishonour Fee,190.89,2025-03-31,0
3139,738,Dishonour Fee,216.88,2025-01-17,1
3140,1190,Initiation Fee,107.6,2025-10-28,0
3141,994,Initiation Fee,72.81,2026-03-15,1
3142,1789,initiation fee,499.53,2025-11-20,0
3143,1181,Dishonour Fee,114.66,2026-04-07,0
3144,89,Collection Fee,284.62,2025-12-29,0
3145,653,SERVICE FEE,112.04,2025-07-17,0
3146,1590,Late Payment Fee,38.57,2026-02-25,0
3147,1766,initiation fee,239.2,2025-06-29,0
3148,140,Late Payment Fee,51.27,2025-12-04,0
3149,257,initiation fee,53.1,2026-03-10,0
3150,1702,SERVICE FEE,137.37,2025-03-10,1
3151,1616,SERVICE FEE,296.26,2025-03-04,1
3152,1280,SERVICE FEE,184.46,2025-09-07,0
3153,1510,Initiation Fee,377.96,2026-01-25,0
3154,1708,SERVICE FEE,136.76,2026-02-12,0
3155,1478,Collection Fee,360.58,2025-02-14,0
3156,198,Initiation Fee,,2026-03-26,0
3157,428,SERVICE FEE,264.78,2025-08-31,1
3158,962,SERVICE FEE,450.75,01/08/2025,0
3159,447,Service Fee,228.41,2026-01-21,0
3160,208,Late Payment Fee,364.55,2025-04-18,1
3161,1767,Late Payment Fee,372.64,2026-01-07,1
3162,1201,Late Payment Fee,80.12,2025-09-12,1
3163,568,Service Fee,76.14,2025-12-29,0
3164,888,SERVICE FEE,218.38,2025-12-26,0
3165,458,SERVICE FEE,282.01,2025-02-05,0
3166,961,Collection Fee,271.89,2026-06-07,0
3167,210,SERVICE FEE,348.49,2026-04-19,1
3168,1655,Late Payment Fee,373.15,2025-10-25,0
3169,1477,Service Fee,330.38,2026-01-20,0
3170,1695,Late Payment Fee,453.03,2025-07-13,0
3171,1113,Dishonour Fee,360.73,2025-08-03,0
3172,555,Collection Fee,435.87,2025-11-29,0
3173,436,Dishonour Fee,425.12,2025-11-09,0
3174,799,initiation fee,430.68,2025-08-17,0
3175,835,initiation fee,97.27,2025-03-31,0
3176,1513,initiation fee,444.51,05-06-2026,0
3177,1756,Collection Fee,131.86,2026-03-03,0
3178,1490,Service Fee,316.72,2026-01-22,1
3179,805,Collection Fee,45.72,2026-01-26,0
3180,1697,SERVICE FEE,160.72,2026-03-18,0
3181,135,Service Fee,495.56,2025-05-03,0
3182,650,Dishonour Fee,100.52,02-14-2025,0
3183,1443,SERVICE FEE,336.5,2025-11-17,0
3184,1553,Late Payment Fee,144.45,2025-11-25,0
3185,253,Service Fee,373.85,2025-05-07,0
3186,1382,SERVICE FEE,-175.38,2025-01-04,0
3187,782,Initiation Fee,75.6,2025-01-02,0
3188,273,Collection Fee,142.63,2025-11-23,1
3189,1561,SERVICE FEE,176.52,2025-03-06,0
3190,1094,Initiation Fee,,2025-11-10,0
3191,1793,initiation fee,410.94,2025-06-19,0
3192,795,Dishonour Fee,189.18,2026-05-28,0
3193,104,Initiation Fee,317.03,2025-09-08,0
3194,1309,initiation fee,482.49,2025-12-15,0
3195,1409,SERVICE FEE,283.37,2025-10-27,1
3196,1000,Dishonour Fee,313.8,2026-03-12,0
3197,1775,SERVICE FEE,405.73,2025-02-09,1
3198,887,Service Fee,,2026-03-22,0
3199,1103,Service Fee,148.83,2026-04-07,0
3200,1465,initiation fee,90.0,2025-11-10,0
3201,1063,Dishonour Fee,492.93,2025-02-16,0
3202,491,initiation fee,246.52,2025-04-23,0
3203,313,initiation fee,361.49,2026-04-25,0
3204,1089,Initiation Fee,176.43,2025-04-18,0
3205,1021,Late Payment Fee,276.76,2026-02-02,0
3206,503,initiation fee,447.04,2026-04-20,0
3207,95,Service Fee,107.87,2026-02-25,0
3208,843,Dishonour Fee,149.12,2025-10-27,1
3209,1170,Service Fee,368.35,2025-11-27,0
3210,780,Late Payment Fee,260.62,20251205,0
3211,167,initiation fee,475.89,2025-08-12,0
3212,1149,initiation fee,405.47,2025-05-30,0
3213,1616,SERVICE FEE,242.71,2026-01-22,1
3214,427,Dishonour Fee,340.07,2025-02-18,0
3215,1771,initiation fee,264.67,2025-09-10,0
3216,1395,Collection Fee,-66.17,2025-06-18,0
3217,760,Late Payment Fee,90.66,2025-09-10,0
3218,796,Service Fee,99.28,2025-08-27,0
3219,307,SERVICE FEE,266.63,2025-12-16,1
3220,1738,Late Payment Fee,69.41,06-30-2025,0
3221,426,SERVICE FEE,113.98,22/02/2025,1
3222,180,Service Fee,445.56,2026-03-14,0
3223,73,SERVICE FEE,415.4,2025-07-05,0
3224,714,initiation fee,143.89,2025-02-12,0
3225,468,SERVICE FEE,334.02,2025-03-17,0
3226,828,Initiation Fee,39.84,2026-03-31,0
3227,105,SERVICE FEE,445.38,2025-06-01,1
3228,778,Dishonour Fee,473.2,2026-06-01,1
3229,1651,Dishonour Fee,232.49,13 Aug 2025,1
3230,1348,SERVICE FEE,51.28,2026-01-13,0
3231,262,Dishonour Fee,278.97,2025-11-02,0
3232,1347,SERVICE FEE,254.89,2026-03-24,0
3233,209,SERVICE FEE,235.19,2025-06-28,1
3234,629,Dishonour Fee,239.75,2026-05-01,1
3235,1236,Late Payment Fee,455.0,27/11/2025,0
3236,63,Service Fee,231.21,2025-06-16,0
3237,259,initiation fee,,2026-01-21,0
3238,86,initiation fee,455.19,2025-10-24,1
3239,1719,Service Fee,290.48,15 Jan 2025,0
3240,283,Dishonour Fee,307.37,2026-01-19,0
