loan_id,application_id,customer_id,contract_number,principal_amount_zar,term_months,disbursed_amount_zar,total_repayable_zar,disbursement_date,loan_status,nca_compliant_flag,interest_rate_pct
1288,1757,232,FAST-20260512-01288,4984.58,6,4827.84,6102.26,2026-05-12,WRITTEN_OFF,0,4.3537
1289,840,237,FAST-20250203-01289,9594.99,6,9233.03,11389.37,2025-02-03,WRITTEN_OFF,0,4.7762
1290,1712,1261,FAST-20260203-01290,9679.69,2,9584.88,11821.22,2026-02-03,ARREARS,1,3.8148
1291,642,848,FAST-20260228-01291,11897.2,2,11306.65,14563.97,2026-02-28,SETTLED,1,3.0519
1292,86,855,FAST-20250802-01292,1426.53,3,1403.46,1751.13,2025-08-02,ACTIVE,0,3.0127
1293,2357,1301,FAST-20250731-01293,14377.38,1,14288.5,17592.48,2025-07-31,settled,1,4.0545
1294,468,984,FAST-20260512-01294,11871.37,2,11331.62,14758.93,2026-05-12,settled,0,3.2546
1295,1291,288,FAST-20250607-01295,14297.21,6,14248.18,18298.26,2025-06-07,WRITTEN_OFF,1,3.5741
1296,953,1582,FAST-20250427-01296,989.37,1,949.74,1225.08,2025-04-27,CANCELLED,0,4.5139
1297,148,1062,FAST-20250327-01297,990.96,1,942.13,1226.53,2025-03-27,active,1,4.1311
1298,1153,323,FAST-20250211-01298,1970.8,2,1968.36,2479.83,2025-02-11,CANCELLED,1,4.3205
1299,2831,368,FAST-20251215-01299,3173.36,4,3066.82,3979.02,2025-12-15,active,0,3.4392
1300,2238,1061,FAST-20250518-01300,1958.36,6,1894.61,2482.36,2025-05-18,CANCELLED,1,4.2296
1301,2167,1635,FAST-20260318-01301,7894.09,2,7869.58,9469.59,2026-03-18,SETTLED,0,3.0084
1302,2370,1020,FAST-20250209-01302,9549.15,6,9276.89,11718.94,2025-02-09,settled,1,4.1307
1303,1101,1031,FAST-20260406-01303,14910.14,3,14472.9,17750.81,2026-04-06,ARREARS,0,3.1084
1304,1252,762,FAST-20250731-01304,3216.48,5,3116.62,4057.91,2025-07-31,Active,1,4.8794
1305,56,1522,FAST-20251119-01305,1475.94,4,1469.25,1787.85,2025-11-19,CANCELLED,1,
1306,948,73,FAST-20250504-01306,475.27,1,462.34,571.31,2025-05-04,SETTLED,1,4.4978
1307,3037,1357,FAST-20250201-01307,11626.77,5,11283.23,14014.33,2025-02-01,SETTLED,1,3.5969
1308,820,7,FAST-20250723-01308,14846.69,6,14540.42,18105.7,2025-07-23,CANCELLED,1,3.0615
1309,479,998,FAST-20250627-01309,14657.13,6,14146.8,17769.49,2025-06-27,SETTLED,1,3.8609
1310,1563,65,FAST-20251014-01310,4799.7,1,4574.87,6084.44,2025-10-14,CANCELLED,1,4.8094
1311,440,1625,FAST-20251008-01311,1993.33,2,1989.22,2417.4,2025-10-08,ACTIVE,0,4.5379
1312,771,1885,FAST-20251015-01312,7730.25,1,7685.85,9609.71,2025-10-15,WRITTEN_OFF,1,3.4226
1313,2480,1975,FAST-20250722-01313,970.48,5,952.32,1211.4,22 Jul 2025,SETTLED,0,
1314,1171,1458,FAST-20250317-01314,9947.81,2,9917.66,12001.52,2025-03-17,SETTLED,0,4.8479
1315,5,80,FAST-20250423-01315,9889.49,1,9713.74,12316.46,2025-04-23,CANCELLED,1,3.3422
1316,864,1382,FAST-20260613-01316,9512.21,3,9237.52,11264.27,2026-06-13,settled,1,3.884
1317,738,814,FAST-20250626-01317,7695.9,1,7497.29,9718.09,2025-06-26,settled,1,4.8742
1318,2019,1275,FAST-20250418-01318,4776.92,2,4594.72,5997.49,2025-04-18,CANCELLED,1,3.1265
1319,2435,1679,FAST-20250304-01319,494.99,1,486.24,615.34,2025-03-04,settled,0,3.2003
1320,949,527,FAST-20251024-01320,4853.28,3,4670.21,6064.41,2025-10-24,ACTIVE,1,4.4773
1321,707,600,FAST-20251222-01321,14347.89,4,14200.8,17221.68,2025-12-22,active,1,3.3686
1322,2568,1885,FAST-20251227-01322,7768.81,6,7767.83,9306.88,20251227,CANCELLED,1,4.7771
1323,719,415,FAST-20250322-01323,7739.58,5,7606.0,9703.66,2025-03-22,active,1,4.945
1324,2861,1539,FAST-20251225-01324,9703.3,4,9229.74,12092.47,2025-12-25,settled,1,4.2499
1325,1589,1722,FAST-20250119-01325,7932.72,2,7877.51,9921.71,2025-01-19,CANCELLED,1,3.574
1326,498,1083,FAST-20251211-01326,3214.91,2,3117.45,3963.62,2025-12-11,ACTIVE,1,3.8442
1327,685,173,FAST-20260424-01327,1463.96,3,1441.42,1840.03,04-24-2026,active,1,3.4414
1328,2068,1113,FAST-20250408-01328,1968.34,2,1884.74,2419.98,2025-04-08,ACTIVE,1,
1329,1066,1792,FAST-20260412-01329,11699.48,2,11384.71,14715.03,04-12-2026,ARREARS,1,3.0013
1330,930,1552,FAST-20260124-01330,14779.35,3,14561.79,18234.73,2026-01-24,SETTLED,1,4.5821
1331,2821,1511,FAST-20250410-01331,4753.67,3,4701.25,5705.76,2025-04-10,settled,1,3.953
1332,1575,929,FAST-20260519-01332,1442.97,3,1400.37,1736.08,2026-05-19,WRITTEN_OFF,1,3.581
1333,1099,1890,FAST-20251217-01333,4853.29,6,4798.98,5917.97,2025-12-17,SETTLED,1,3.3932
1334,2409,673,FAST-20260315-01334,982.06,2,939.71,1209.24,2026-03-15,CANCELLED,1,4.3267
1335,2172,898,FAST-20250226-01335,14520.17,3,14135.32,18414.21,2025-02-26,ARREARS,1,
1336,2532,57,FAST-20250422-01336,11955.4,6,11381.91,14405.38,22/04/2025,CANCELLED,0,3.5166
1337,761,1315,FAST-20250912-01337,1909.8,6,1820.03,2420.69,2025-09-12,SETTLED,1,3.9516
1338,2409,1065,FAST-20260420-01338,3228.84,6,3079.92,4010.4,2026-04-20,SETTLED,1,3.9727
1339,178,1991,FAST-20251123-01339,3139.07,2,3049.14,3867.19,2025-11-23,settled,0,4.3343
1340,508,430,FAST-20260206-01340,1440.21,1,1374.91,1783.48,2026-02-06,ARREARS,0,3.6919
1341,1994,574,FAST-20250302-01341,4885.58,2,4731.61,,2025-03-02,SETTLED,1,4.7217
1342,68,163,FAST-20260524-01342,3299.89,5,3247.83,4175.46,2026-05-24,settled,1,3.408
1343,2013,764,FAST-20250728-01343,4756.33,5,4612.51,5789.73,28 Jul 2025,ACTIVE,1,4.3053
1344,404,504,FAST-20250205-01344,7901.91,3,7765.4,9643.59,2025-02-05,ACTIVE,1,3.1913
1345,2491,1182,FAST-20250130-01345,7681.24,4,7414.99,9116.99,2025-01-30,Active,0,3.8601
1346,2142,1872,FAST-20250727-01346,498.39,5,487.13,621.07,2025-07-27,WRITTEN_OFF,0,4.2791
1347,895,1706,FAST-20260305-01347,1971.67,2,1919.1,2385.41,2026-03-05,ACTIVE,0,3.8855
1348,2972,992,FAST-20250407-01348,7872.77,2,7607.49,9609.53,2025-04-07,ARREARS,0,4.85
1349,2713,740,FAST-20250830-01349,1438.71,5,1397.32,1804.35,2025-08-30,Active,1,3.1201
1350,238,1158,FAST-20250603-01350,11949.52,2,11370.52,14661.9,2025-06-03,ARREARS,1,3.9468
1351,825,249,FAST-20250511-01351,14685.41,5,14353.42,17648.35,2025-05-11,CANCELLED,1,
1352,2594,824,FAST-20260524-01352,3283.1,6,3144.28,3984.98,2026-05-24,settled,1,4.701
1353,1571,951,FAST-20260611-01353,951.54,3,907.58,1175.23,2026-06-11,ACTIVE,1,3.9116
1354,2657,209,FAST-20250614-01354,498.02,6,473.98,621.56,2025-06-14,ARREARS,1,
1355,2400,224,FAST-20251216-01355,9735.61,2,9481.31,11513.59,2025-12-16,WRITTEN_OFF,1,3.9731
1356,1097,1367,FAST-20260301-01356,,2,7518.96,9792.24,2026-03-01,SETTLED,1,3.8071
1357,2181,972,FAST-20260531-01357,11552.83,4,11020.99,14785.83,2026-05-31,CANCELLED,1,4.0142
1358,953,1414,FAST-20250822-01358,1471.97,5,1410.72,1856.34,2025-08-22,ACTIVE,1,3.7067
1359,1182,832,FAST-20251105-01359,4931.85,6,4753.51,5844.78,2025-11-05,Active,1,3.088
1360,209,1363,FAST-20250715-01360,7875.69,2,7762.09,9989.68,07-15-2025,SETTLED,0,4.9616
1361,319,170,FAST-20250125-01361,14731.59,4,14330.76,18441.06,25 Jan 2025,ARREARS,0,3.2341
1362,1902,860,FAST-20250202-01362,11629.36,4,11488.4,14741.69,2025-02-02,ACTIVE,1,4.2293
1363,2059,298,FAST-20250611-01363,960.04,2,930.29,1216.91,2025-06-11,CANCELLED,1,3.7022
1364,1549,1622,FAST-20250428-01364,1971.23,3,1919.91,2370.1,2025-04-28,Active,0,3.6826
1365,2315,1284,FAST-20260122-01365,1949.49,4,1933.31,2449.6,2026-01-22,settled,1,3.5633
1366,1419,1455,FAST-20260310-01366,1975.04,3,1891.32,2361.35,2026-03-10,CANCELLED,1,3.8366
1367,665,282,FAST-20251027-01367,951.09,2,945.59,,2025-10-27,ACTIVE,1,3.2134
1368,3129,1856,FAST-20260319-01368,7948.74,2,7781.43,9806.63,2026-03-19,active,1,4.229
1369,816,630,FAST-20260212-01369,11428.94,4,10940.1,14158.48,2026-02-12,active,1,4.447
1370,2465,1167,FAST-20251212-01370,9993.09,2,9781.45,12447.19,2025-12-12,ARREARS,1,3.2055
1371,533,1995,FAST-20251212-01371,497.75,2,496.88,599.17,2025-12-12,ACTIVE,1,4.6591
1372,539,1184,FAST-20250306-01372,11816.69,4,11409.39,14665.41,03-06-2025,ACTIVE,1,3.4163
1373,2360,964,FAST-20251212-01373,14431.52,2,14053.08,17905.25,2025-12-12,active,1,4.3801
1374,2520,1833,FAST-20251023-01374,3147.57,3,3097.55,3933.59,23 Oct 2025,active,0,3.8305
1375,1691,270,FAST-20250901-01375,9895.21,6,9479.04,12584.76,2025-09-01,ARREARS,1,3.8562
1376,1742,1794,FAST-20250727-01376,954.09,1,912.95,1215.89,2025-07-27,settled,0,3.0855
1377,645,1147,FAST-20260407-01377,9692.74,6,9231.65,12157.07,2026-04-07,SETTLED,1,4.4334
1378,771,1725,FAST-20260422-01378,1463.97,4,1406.61,1746.03,2026-04-22,ACTIVE,1,3.2553
1379,387,1023,FAST-20260320-01379,11474.1,6,11311.55,13987.88,2026-03-20,active,1,3.9642
1380,3003,1957,FAST-20260130-01380,7718.64,3,7538.41,9248.9,2026-01-30,WRITTEN_OFF,1,
1381,51,152,FAST-20251113-01381,1478.54,5,1468.82,1744.7,2025-11-13,SETTLED,1,3.5567
1382,2411,209,FAST-20251217-01382,7641.79,1,7394.52,9699.83,20251217,WRITTEN_OFF,0,3.0338
1383,1059,361,FAST-20250211-01383,976.94,3,956.83,1169.67,2025-02-11,settled,1,4.2837
1384,379,1395,FAST-20250712-01384,14400.0,2,14307.67,17728.26,2025-07-12,WRITTEN_OFF,1,4.3903
1385,695,157,FAST-20250315-01385,968.32,6,947.33,1237.57,2025-03-15,ARREARS,0,4.5881
1386,439,413,FAST-20251206-01386,9988.61,1,9777.87,12302.1,2025-12-06,ACTIVE,1,4.3408
1387,1310,166,FAST-20260410-01387,1479.48,3,1431.88,1819.71,2026-04-10,settled,1,3.2609
1388,1471,1962,FAST-20251228-01388,1434.68,6,1364.74,1735.68,2025-12-28,settled,1,4.4718
1389,2572,323,FAST-20250501-01389,1426.12,5,1424.58,1718.9,2025-05-01,CANCELLED,1,3.6579
1390,2946,379,FAST-20250830-01390,976.41,4,955.0,1211.47,2025-08-30,CANCELLED,0,4.0275
1391,2895,181,FAST-20250924-01391,1489.84,4,1432.95,1785.28,2025-09-24,ARREARS,1,3.6214
1392,1615,848,FAST-20250905-01392,14362.87,6,13725.93,17083.13,2025-09-05,Active,1,3.4404
1393,1849,123,FAST-20260128-01393,9691.29,6,9683.45,11519.61,2026-01-28,CANCELLED,1,4.6715
1394,1610,431,FAST-20260530-01394,971.64,1,957.64,1159.88,2026-05-30,active,1,
1395,314,835,FAST-20250711-01395,3271.57,6,3146.01,4039.95,2025-07-11,ACTIVE,1,3.4174
1396,83,174,FAST-20260118-01396,1437.02,1,1418.6,1809.51,01-18-2026,Active,1,3.2478
1397,1708,996,FAST-20250920-01397,9995.92,2,9880.87,12487.46,2025-09-20,WRITTEN_OFF,1,4.5704
1398,2525,1295,FAST-20251113-01398,1949.51,2,1891.93,2377.73,13/11/2025,SETTLED,0,3.213
1399,334,1168,FAST-20260505-01399,484.23,5,479.15,607.19,05-05-2026,CANCELLED,1,4.4682
1400,2430,1577,FAST-20250925-01400,4961.03,2,,6095.48,2025-09-25,ACTIVE,1,
1401,2239,254,FAST-20260122-01401,983.82,3,982.91,1161.22,2026-01-22,settled,1,4.1009
1402,1144,734,FAST-20251211-01402,11884.02,5,11792.63,14533.81,2025-12-11,ACTIVE,1,4.1389
1403,876,694,FAST-20250424-01403,9747.2,5,9727.34,11763.26,2025-04-24,SETTLED,1,4.903
1404,1207,1369,FAST-20251225-01404,1983.74,5,1944.53,2512.32,25 Dec 2025,Active,0,3.0231
1405,1760,263,FAST-20250608-01405,496.11,6,474.77,609.41,06-08-2025,ACTIVE,1,4.1593
1406,215,1917,FAST-20250708-01406,11671.55,3,11124.87,14523.03,2025-07-08,settled,1,4.256
1407,339,1834,FAST-20260123-01407,4814.69,1,4692.71,5752.85,2026-01-23,ARREARS,1,4.5173
1408,2456,1598,FAST-20251121-01408,499.22,4,489.01,590.0,2025-11-21,active,1,4.4761
1409,2260,222,FAST-20250102-01409,4934.52,1,4722.51,6066.05,2025-01-02,CANCELLED,1,3.8986
1410,1265,1096,FAST-20250221-01410,3250.1,2,3091.02,3955.05,20250221,SETTLED,1,4.1854
1411,1050,1145,FAST-20250315-01411,3188.37,6,3116.65,4012.83,2025-03-15,SETTLED,1,3.111
1412,1521,426,FAST-20250519-01412,496.63,6,484.95,629.25,2025-05-19,settled,0,4.5503
1413,3146,89,FAST-20260106-01413,476.02,2,456.58,592.13,2026-01-06,ACTIVE,1,4.813
1414,1172,1026,FAST-20250530-01414,3198.0,2,3177.59,3899.93,2025-05-30,Active,1,3.92
1415,1303,159,FAST-20250624-01415,477.13,2,462.21,,2025-06-24,ACTIVE,1,
1416,2927,390,FAST-20260224-01416,9835.75,4,9622.35,12525.28,2026-02-24,settled,0,3.4868
1417,1806,919,FAST-20250731-01417,1443.02,2,1386.73,1838.64,2025-07-31,ARREARS,1,3.1752
1418,2492,1854,FAST-20250822-01418,494.43,1,472.87,632.75,2025-08-22,ARREARS,1,3.714
1419,711,685,FAST-20251217-01419,7882.4,1,7719.3,9569.98,2025-12-17,Active,1,3.5155
1420,459,311,FAST-20250216-01420,993.51,5,988.69,1206.47,2025-02-16,CANCELLED,1,3.9411
1421,1584,1593,FAST-20260310-01421,1431.96,2,1414.59,1801.96,2026-03-10,ARREARS,1,3.1661
1422,1098,110,FAST-20250717-01422,3201.56,3,3199.68,4090.34,20250717,settled,1,3.6456
1423,1209,1016,FAST-20260223-01423,11848.99,6,11329.81,14761.41,2026-02-23,WRITTEN_OFF,1,4.2435
1424,953,740,FAST-20250809-01424,11942.02,5,,14678.83,2025-08-09,ACTIVE,1,4.9346
1425,3099,1203,FAST-20251102-01425,1471.69,3,1462.72,1856.34,2025-11-02,CANCELLED,0,3.4249
1426,2124,545,FAST-20250622-01426,497.38,4,474.07,634.84,2025-06-22,WRITTEN_OFF,1,4.2876
1427,872,900,FAST-20250823-01427,1449.68,2,1405.51,1853.78,2025-08-23,CANCELLED,0,
1428,3013,1296,FAST-20250220-01428,3201.7,3,3091.85,3930.42,2025-02-20,SETTLED,1,3.9783
1429,2963,938,FAST-20260526-01429,9820.88,5,9341.08,12202.74,2026-05-26,WRITTEN_OFF,1,4.0156
1430,2502,218,FAST-20250622-01430,986.31,1,973.79,1210.48,2025-06-22,settled,0,3.1241
1431,1821,87,FAST-20260311-01431,4865.31,3,4800.59,5866.17,2026-03-11,Active,1,3.857
1432,1043,702,FAST-20260408-01432,1427.48,1,1394.53,1807.33,2026-04-08,ARREARS,0,3.2087
1433,2296,1653,FAST-20260513-01433,9637.23,6,9251.45,11485.56,2026-05-13,Active,1,4.8131
1434,2345,42,FAST-20250428-01434,1449.57,1,1391.34,1753.9,2025-04-28,ARREARS,1,3.4329
1435,1212,1684,FAST-20250703-01435,11494.97,4,11079.84,14104.58,2025-07-03,Active,1,4.6521
1436,1353,682,FAST-20260411-01436,1902.11,6,1819.86,2365.51,2026-04-11,CANCELLED,1,4.2579
1437,2479,601,FAST-20250912-01437,,2,7232.15,9660.42,2025-09-12,ARREARS,1,3.9903
1438,465,314,FAST-20250724-01438,7877.02,4,7687.06,10013.57,2025-07-24,settled,1,3.4575
1439,1943,960,FAST-20250412-01439,7859.12,2,7512.29,9530.89,2025-04-12,ARREARS,1,
1440,236,1327,FAST-20251108-01440,7673.11,3,7497.11,9211.72,2025-11-08,ACTIVE,1,4.0052
1441,716,1845,FAST-20260509-01441,3260.74,6,3168.3,4126.41,2026-05-09,active,1,4.1971
1442,1942,1817,FAST-20260101-01442,969.1,6,955.72,1168.7,2026-01-01,ARREARS,0,3.7379
1443,2620,1315,FAST-20260301-01443,14604.16,3,14405.07,17977.24,2026-03-01,settled,0,
1444,193,1325,FAST-20260124-01444,7852.65,5,7762.41,9741.87,2026-01-24,CANCELLED,0,4.8518
1445,1282,1028,FAST-20251201-01445,3150.85,5,3060.31,3777.33,2025-12-01,CANCELLED,1,3.6042
1446,1204,632,FAST-20260420-01446,3226.24,2,3147.78,3838.46,2026-04-20,SETTLED,1,4.763
1447,1559,6,FAST-20250427-01447,14427.89,6,13799.73,17615.18,2025-04-27,SETTLED,1,3.5667
1448,588,213,FAST-20250807-01448,1499.66,5,1487.67,1878.15,2025-08-07,Active,1,4.6905
1449,1831,1174,FAST-20251216-01449,-958.05,1,948.69,1137.34,2025-12-16,ARREARS,0,3.7529
1450,1412,69,FAST-20250915-01450,14676.6,5,14472.04,18122.05,2025-09-15,settled,0,3.4775
1451,811,1,FAST-20250123-01451,14611.59,4,14594.42,17804.23,2025-01-23,Active,0,3.259
1452,705,109,FAST-20251128-01452,975.37,5,951.84,1239.74,28/11/2025,settled,1,4.5987
1453,2764,446,FAST-20250321-01453,1935.02,4,1892.19,2352.79,03-21-2025,CANCELLED,0,4.3018
1454,2090,81,FAST-20250827-01454,11493.76,3,11004.74,14575.59,2025-08-27,ARREARS,1,4.7568
1455,1868,319,FAST-20250126-01455,11786.97,3,11719.18,15021.26,26/01/2025,ACTIVE,1,
1456,855,1083,FAST-20250129-01456,965.1,6,,1139.62,2025-01-29,SETTLED,1,4.6445
1457,250,1233,FAST-20250721-01457,1481.02,3,1427.05,1852.35,2025-07-21,active,1,4.9909
1458,2443,1659,FAST-20251121-01458,9632.18,3,9555.69,11841.64,2025-11-21,CANCELLED,0,3.4153
1459,1815,1508,FAST-20251225-01459,7784.35,3,7532.99,9924.92,2025-12-25,ARREARS,0,3.111
1460,314,1453,FAST-20250102-01460,1967.32,4,1884.46,2483.02,20250102,CANCELLED,1,3.9306
1461,1804,847,FAST-20260528-01461,4986.06,1,4955.13,6154.2,2026-05-28,settled,0,3.6759
1462,2281,1198,FAST-20250830-01462,1428.08,4,1407.52,1743.41,2025-08-30,ARREARS,0,4.1989
1463,336,1366,FAST-20260521-01463,499.44,6,480.97,624.44,20260521,ARREARS,0,3.2395
1464,3016,208,FAST-20260525-01464,1969.06,2,1898.61,2404.81,2026-05-25,CANCELLED,1,4.7318
1465,2485,1905,FAST-20250621-01465,9716.97,2,9569.07,11718.24,21 Jun 2025,SETTLED,1,4.7474
1466,2559,1568,FAST-20250812-01466,1455.78,4,1417.6,1833.84,2025-08-12,WRITTEN_OFF,1,4.7292
1467,921,18,FAST-20251002-01467,7651.32,1,7280.24,9619.38,2025-10-02,ACTIVE,1,4.7195
1468,330,1645,FAST-20250415-01468,7657.13,5,7604.55,9677.97,15 Apr 2025,settled,1,4.3996
1469,160,1217,FAST-20250622-01469,1936.28,5,1900.9,2363.9,22 Jun 2025,SETTLED,0,3.0831
1470,2908,1975,FAST-20251112-01470,3266.84,6,3177.6,4009.21,2025-11-12,active,1,4.7857
1471,997,1720,FAST-20251206-01471,4801.0,1,4741.11,5869.69,12-06-2025,ARREARS,1,4.8399
1472,2029,317,FAST-20250414-01472,4831.49,4,4747.32,5916.66,14 Apr 2025,Active,1,3.695
1473,2967,198,FAST-20260218-01473,988.06,5,945.53,1184.57,2026-02-18,Active,1,4.4471
1474,1016,929,FAST-20260312-01474,993.91,5,962.92,1225.57,03-12-2026,Active,1,4.4528
1475,16,1678,FAST-20251001-01475,496.71,2,494.76,604.78,2025-10-01,WRITTEN_OFF,1,3.0863
1476,2842,650,FAST-20260316-01476,9893.74,2,9773.3,11872.65,2026-03-16,Active,1,3.091
1477,2782,960,FAST-20250522-01477,1981.14,4,1908.05,2354.5,2025-05-22,ACTIVE,1,3.83
1478,2861,1295,FAST-20250531-01478,3145.5,2,3064.07,3793.43,05-31-2025,Active,1,3.7248
1479,106,195,FAST-20260425-01479,953.96,2,917.7,1213.76,2026-04-25,ACTIVE,1,3.715
1480,1560,1210,FAST-20260128-01480,492.59,2,485.72,623.73,2026-01-28,CANCELLED,0,4.5173
1481,2155,1598,FAST-20251115-01481,7703.61,3,7348.26,9508.31,2025-11-15,SETTLED,1,3.1866
1482,1771,768,FAST-20250503-01482,985.84,2,979.77,1202.92,03 May 2025,ARREARS,1,3.6803
1483,1975,15,FAST-20260509-01483,4860.16,2,4665.27,6205.9,2026-05-09,ARREARS,1,4.3132
1484,232,1252,FAST-20250215-01484,-14687.04,3,14673.63,18460.38,2025-02-15,CANCELLED,1,3.3747
1485,2170,1586,FAST-20260202-01485,475.03,5,474.22,601.19,2026-02-02,CANCELLED,0,4.1932
1486,1059,1835,FAST-20260402-01486,1963.03,2,1945.93,2415.94,2026-04-02,SETTLED,1,4.6742
1487,150,20,FAST-20260514-01487,1999.94,1,1957.06,2365.08,14 May 2026,Active,0,4.6707
1488,2675,981,FAST-20260414-01488,9679.5,4,9237.58,12246.86,2026-04-14,WRITTEN_OFF,0,3.4717
1489,900,1388,FAST-20250703-01489,7968.21,1,7897.56,9989.94,2025-07-03,WRITTEN_OFF,1,3.2587
1490,2726,1916,FAST-20260222-01490,964.2,4,919.39,1159.54,2026-02-22,Active,0,4.7476
1491,2354,36,FAST-20250730-01491,481.11,6,477.76,582.15,2025-07-30,active,1,3.7157
1492,756,186,FAST-20250716-01492,1920.0,6,1915.94,2407.6,07-16-2025,CANCELLED,0,4.5072
1493,1291,1094,FAST-20250318-01493,1959.79,4,1922.26,2451.56,2025-03-18,settled,1,3.4708
1494,2369,1391,FAST-20250803-01494,3165.98,2,3133.06,3971.05,2025-08-03,ACTIVE,0,4.5913
1495,2565,1991,FAST-20251103-01495,998.03,6,959.73,1223.28,2025-11-03,Active,0,4.9179
1496,973,649,FAST-20250901-01496,3137.02,1,3023.02,3913.38,2025-09-01,SETTLED,1,3.6767
1497,2599,1292,FAST-20260427-01497,4911.68,3,4675.38,5945.35,2026-04-27,ACTIVE,1,4.1682
1498,1613,1133,FAST-20260301-01498,9949.42,5,9928.95,12648.14,2026-03-01,Active,1,
1499,915,1900,FAST-20250106-01499,11997.54,5,11569.84,14264.55,2025-01-06,settled,1,
1500,485,1249,FAST-20250131-01500,1471.42,5,1406.94,1817.76,2025-01-31,SETTLED,0,4.4043
1501,1293,1897,FAST-20260130-01501,1459.64,5,1413.76,1828.42,2026-01-30,CANCELLED,1,4.3182
1502,1425,1827,FAST-20260412-01502,9666.28,5,9657.95,12227.73,20260412,CANCELLED,1,3.2315
1503,865,1935,FAST-20260523-01503,480.28,3,457.13,596.15,2026-05-23,settled,1,
1504,1280,1119,FAST-20250117-01504,11763.15,4,11736.37,14472.99,2025-01-17,WRITTEN_OFF,0,4.2052
1505,2264,803,FAST-20250922-01505,14947.18,4,14568.02,18332.19,2025-09-22,ARREARS,1,4.3146
1506,2055,911,FAST-20260522-01506,11545.24,3,11168.92,14059.11,2026-05-22,Active,0,3.1924
1507,823,598,FAST-20250313-01507,4823.46,4,4744.28,5998.98,2025-03-13,active,1,3.6571
1508,2752,245,FAST-20250822-01508,492.65,1,481.64,602.17,2025-08-22,Active,0,4.5133
1509,2464,42,FAST-20260421-01509,14851.06,1,14169.56,17656.12,2026-04-21,CANCELLED,1,4.5313
1510,1226,1061,FAST-20260601-01510,14677.16,6,14439.29,17742.98,2026-06-01,Active,1,3.8829
1511,703,1197,FAST-20251105-01511,4994.58,5,4795.25,6282.34,2025-11-05,Active,1,3.3331
1512,361,1261,FAST-20251003-01512,9734.54,6,9472.18,11853.38,2025-10-03,active,1,3.2401
1513,3042,550,FAST-20251010-01513,4867.01,1,4669.17,6204.96,2025-10-10,ACTIVE,1,4.7367
1514,1416,304,FAST-20260503-01514,11501.04,1,11043.23,13682.76,2026-05-03,Active,1,4.8673
1515,2305,948,FAST-20250820-01515,3209.51,1,3102.94,4099.96,2025-08-20,SETTLED,0,4.2247
1516,1581,1697,FAST-20251027-01516,-9902.07,3,9473.43,11799.37,2025-10-27,CANCELLED,0,3.9279
1517,453,1417,FAST-20250210-01517,960.36,4,931.17,1198.96,2025-02-10,WRITTEN_OFF,1,3.0825
1518,2714,900,FAST-20251024-01518,7930.27,2,7600.75,9439.39,2025-10-24,CANCELLED,1,4.169
1519,2684,1688,FAST-20250216-01519,11874.96,2,11434.0,14726.02,2025-02-16,CANCELLED,1,4.4549
1520,1539,1814,FAST-20250412-01520,969.18,4,947.06,1221.19,2025-04-12,SETTLED,1,3.2994
1521,1304,1113,FAST-20250131-01521,1913.27,1,1912.65,2316.38,2025-01-31,SETTLED,1,4.2453
1522,3187,1787,FAST-20260309-01522,11518.52,5,11424.52,14054.68,2026-03-09,Active,0,4.9887
1523,3167,1517,FAST-20260201-01523,3184.84,1,3139.25,3878.68,2026-02-01,ACTIVE,1,4.5911
1524,214,1146,FAST-20250815-01524,4755.77,2,4589.45,5792.03,15 Aug 2025,settled,1,3.1207
1525,2033,1768,FAST-20260326-01525,4820.39,5,4760.43,5764.65,2026-03-26,ACTIVE,1,4.7245
1526,2627,1860,FAST-20250930-01526,485.56,5,480.58,614.74,2025-09-30,CANCELLED,0,3.0803
1527,1187,1938,FAST-20250511-01527,477.02,3,467.05,586.14,2025-05-11,ARREARS,1,4.087
1528,459,1507,FAST-20260107-01528,14299.39,2,14016.99,17937.98,2026-01-07,WRITTEN_OFF,1,4.7715
1529,979,1420,FAST-20250105-01529,4818.56,6,4599.8,5832.3,20250105,WRITTEN_OFF,1,3.9911
1530,3190,742,FAST-20250702-01530,1981.52,1,1904.75,2508.02,2025-07-02,WRITTEN_OFF,1,3.6948
1531,2778,1850,FAST-20250823-01531,994.03,5,988.94,1187.5,2025-08-23,CANCELLED,1,3.8781
1532,2308,1803,FAST-20250119-01532,11645.43,5,11305.49,14499.33,2025-01-19,ACTIVE,1,4.4644
1533,2214,1352,FAST-20250313-01533,4761.47,1,4732.05,5756.64,2025-03-13,WRITTEN_OFF,1,4.275
1534,736,1936,FAST-20260316-01534,988.05,1,953.24,1253.15,2026-03-16,settled,0,3.1137
1535,1123,1529,FAST-20250728-01535,1981.77,1,1916.11,2381.39,2025-07-28,WRITTEN_OFF,1,4.9179
1536,2267,1687,FAST-20260405-01536,1966.85,5,1897.97,2325.92,2026-04-05,ARREARS,1,4.7589
1537,1079,1211,FAST-20250211-01537,962.77,4,937.31,1172.6,2025-02-11,Active,1,3.2167
1538,1367,442,FAST-20250118-01538,11591.96,1,11199.99,14287.14,2025-01-18,CANCELLED,1,3.1507
1539,392,1461,FAST-20250105-01539,1973.14,5,1904.76,2329.06,2025-01-05,ARREARS,1,4.3097
1540,2994,129,FAST-20251114-01540,4993.31,2,4773.66,6160.21,2025-11-14,active,1,3.3388
