application_id,quote_id,customer_id,application_submitted_at,application_status,sa_id_captured_flag,mobile_captured_flag,online_banking_captured_flag,decline_reason,channel_name,agent_code,processing_minutes
1164,1926,24,2025-05-10 15:33:22,Approved,1,1,0,,Google Sponsored Search,,
1165,3831,1679,2025-12-02 14:43:14,STARTED,1,1,0,,Email,AGT101,159
1166,148,669,2025-05-21 20:39:20,submitted,1,1,1,,WhatsApp,AGT716,61
1167,2123,1440,2026-03-07 22:59:41,DECLINED,0,1,1,NCA compliance block,Direct,,40
1168,1270,1746,2026-01-05 18:56:03,STARTED,1,1,1,,Google Sponsored Search,,25
1169,6,1287,2025-01-27 16:32:05,WITHDRAWN,1,0,1,,unknown,,119
1170,2935,31,2026-04-16 14:10:27,DISBURSED,1,1,1,,,AGT898,4
1171,3758,1511,2025-05-08 11:31:22,APPROVED,1,1,1,,Organic Search,,14
1172,2820,1420,2025-02-24 07:20:18,submitted,1,1,1,,unknown,,88
1173,1702,1397,2025-01-27 22:00:02,SUBMITTED,0,1,0,,Google Sponsored Search,,155
1174,1486,171,2025-02-27 19:17:05,STARTED,1,1,1,,,,148
1175,1193,292,2025-12-20 21:29:37,DECLINED,1,1,1,Duplicate application,,,167
1176,564,1289,2025-03-10 07:08:44,STARTED,1,1,0,,WhatsApp,,30
1177,147,423,2025-04-18 19:15:42,STARTED,0,1,1,,Google Sponsored Search,,
1178,2105,1628,2025-10-22 19:43:29,Approved,1,1,1,,Email,AGT878,83
1179,1569,1894,2025-07-17 08:37:42,SUBMITTED,1,1,1,,Google Sponsored Search,,
1180,2160,139,2025-05-29 22:55:09,WITHDRAWN,1,1,0,,,,
1181,1112,1600,2025-01-01 09:49:09,DECLINED,1,1,1,Affordability failed,Email,,61
1182,3681,1759,2026-02-20 08:19:26,submitted,1,1,1,,,,10
1183,559,1218,2025-03-29 14:34:44,APPROVED,1,0,0,,,,117
1184,2776,1352,2026-01-02 19:56:19,DISBURSED,0,1,1,,Google Sponsored Search,,70
1185,57,1694,2025-11-19 20:06:17,Approved,1,1,0,,Direct,,93
1186,2858,97,2025-04-30 21:25:37,submitted,0,1,1,,Email,,150
1187,1574,435,2025-06-18 08:34:53,WITHDRAWN,0,1,1,,Google Sponsored Search,,92
1188,802,1312,2025-05-03 15:27:29,APPROVED,1,1,0,,Google Sponsored Search,,89
1189,1663,1553,2026-05-09 13:26:46,DISBURSED,0,1,1,,WhatsApp,,
1190,3957,1061,2025-03-10 20:50:37,DISBURSED,1,1,1,,Organic Search,,
1191,50,1773,2025-03-29 17:18:48,STARTED,1,0,0,,Organic Search,,98
1192,2210,1695,2025-11-23 12:32:12,DISBURSED,0,0,1,,Direct,,59
1193,2818,1239,2026-01-28 10:48:10,Approved,0,1,0,,Google Sponsored Search,,77
1194,475,834,2025-12-21 09:22:32,STARTED,0,1,1,,Facebook,,130
1195,1773,752,2026-03-12 14:49:13,APPROVED,0,1,1,,Facebook,,171
1196,3542,664,2026-03-12 09:12:01,DECLINED,0,1,1,Credit score below threshold,unknown,,119
1197,3558,974,2025-11-02 07:50:24,SUBMITTED,1,0,1,,WhatsApp,AGT460,31
1198,1833,706,2025-07-22 19:43:19,DECLINED,1,1,1,,,,176
1199,2335,1238,2025-03-07 12:39:36,SUBMITTED,1,0,1,,,AGT887,
1200,3528,4,2025-08-23 08:03:44,STARTED,0,1,1,,WhatsApp,,158
1201,1352,1021,2025-09-15 15:31:03,APPROVED,1,1,0,,unknown,AGT392,154
1202,1884,188,2025-12-17 12:07:59,DECLINED,1,0,0,Credit score below threshold,WhatsApp,,71
1203,3987,494,2025-01-31 09:48:26,WITHDRAWN,1,1,0,,WhatsApp,,136
1204,3125,1299,2025-03-22 21:23:53,STARTED,1,1,1,,Facebook,,19
1205,462,82,2025-09-30 13:17:36,STARTED,0,1,1,,Organic Search,AGT376,77
1206,1036,722,2025-09-08 17:31:09,STARTED,1,1,1,,Direct,AGT966,73
1207,2934,1782,2025-08-02 20:55:20,SUBMITTED,1,0,0,,Email,,75
1208,3967,1516,2025-06-03 11:09:42,STARTED,1,1,0,,,,108
1209,1469,516,2025-05-10 20:25:32,DECLINED,1,1,1,,Organic Search,,13
1210,1432,1155,2025-10-25 09:51:01,WITHDRAWN,1,1,1,,WhatsApp,,97
1211,771,1902,2025-05-31 14:33:18,SUBMITTED,1,1,0,,unknown,AGT277,121
1212,60,1774,2025-06-06 14:48:27,APPROVED,1,1,1,,WhatsApp,,
1213,1934,497,2025-03-19 09:13:38,STARTED,1,0,1,,Direct,,159
1214,2961,948,2026-02-20 10:58:49,SUBMITTED,1,1,1,,,,164
1215,3468,495,2026-02-16 15:04:57,STARTED,1,1,1,,Email,,17
1216,884,961,2025-06-06 19:27:57,DECLINED,1,0,0,,Email,,
1217,1688,1075,2026-04-27 20:44:04,WITHDRAWN,1,1,1,,WhatsApp,AGT577,107
1218,916,565,2025-10-14 17:48:20,STARTED,1,1,0,,Facebook,,177
1219,2508,1720,2025-09-29 13:16:49,DISBURSED,0,1,0,,,,
1220,1291,85,2026-04-24 22:59:37,DISBURSED,0,0,1,,Facebook,,157
1221,1346,1606,2026-03-30 12:38:30,DECLINED,1,0,1,Income verification failed,Email,,91
1222,3409,605,2025-10-07 21:08:08,DECLINED,1,0,1,Affordability failed,WhatsApp,,37
1223,1217,513,2026-04-15 17:22:38,DISBURSED,1,1,1,,Email,AGT803,87
1224,394,673,2025-09-18 09:07:48,Approved,1,1,1,,Google Sponsored Search,,108
1225,3778,385,2025-03-10 12:19:30,SUBMITTED,1,1,1,,Organic Search,,94
1226,3049,750,2025-06-09 10:14:37,WITHDRAWN,1,0,1,,Google Sponsored Search,AGT429,140
1227,3435,2000,2025-06-26 09:34:54,DISBURSED,0,1,1,,Google Sponsored Search,AGT586,56
1228,100,1670,2025-01-11 20:59:34,DECLINED,1,1,1,Credit score below threshold,Email,,
1229,323,950,2026-01-07 12:39:38,WITHDRAWN,1,1,1,,,,37
1230,290,796,2025-02-21 13:25:35,SUBMITTED,1,1,1,,,,133
1231,2494,112,2025-04-21 14:49:59,DECLINED,0,1,1,,Google Sponsored Search,,170
1232,2894,524,2025-03-16 17:47:42,submitted,1,1,1,,WhatsApp,,53
1233,33,79,2025-09-12 21:04:40,submitted,1,0,0,,Email,,95
1234,3764,1207,2025-12-01 12:58:51,submitted,1,1,1,,Organic Search,,41
1235,242,89,2026-04-03 15:31:14,SUBMITTED,0,1,1,,Direct,,65
1236,974,1898,2026-06-05 17:41:25,WITHDRAWN,0,0,1,,Email,,124
1237,2365,566,2025-12-26 13:08:45,submitted,1,1,1,,unknown,AGT135,169
1238,2811,1490,2025-05-27 16:25:44,WITHDRAWN,0,1,1,,Direct,,94
1239,873,32,2025-05-04 10:44:40,SUBMITTED,1,1,1,,Email,AGT122,104
1240,597,795,2025-11-16 10:25:29,WITHDRAWN,0,0,1,,Facebook,,55
1241,1716,209,2026-04-30 13:44:22,DISBURSED,0,0,1,,Email,,85
1242,1350,1368,2025-03-13 07:10:03,Approved,1,1,1,,Email,,167
1243,2678,522,2025-09-23 09:58:26,DECLINED,0,1,0,NCA compliance block,Direct,,36
1244,2904,1516,2026-05-15 07:25:35,WITHDRAWN,1,1,1,,unknown,,83
1245,321,238,2025-04-09 07:59:50,submitted,1,1,1,,Email,AGT878,66
1246,2590,64,2026-02-21 11:58:08,DISBURSED,1,1,1,,,AGT923,37
1247,2189,1612,2025-06-16 21:48:22,WITHDRAWN,1,1,1,,WhatsApp,,19
1248,3365,33,2025-11-20 18:24:57,DISBURSED,1,0,0,,Direct,AGT408,91
1249,3240,488,2026-01-22 19:16:33,submitted,1,1,1,,unknown,AGT612,57
1250,3028,1930,2025-04-24 12:01:17,WITHDRAWN,1,1,1,,WhatsApp,AGT152,151
1251,3690,791,2025-08-01 22:10:54,SUBMITTED,1,1,1,,Email,,
1252,1445,206,2025-04-13 07:15:48,DISBURSED,1,1,0,,Direct,,174
1253,2095,933,2025-06-21 13:23:23,WITHDRAWN,1,1,0,,WhatsApp,,93
1254,570,1365,2025-05-03 08:11:18,DISBURSED,1,0,0,,Direct,,
1255,2683,792,2026-06-02 13:35:09,DISBURSED,1,1,1,,Google Sponsored Search,,4
1256,238,237,2025-03-20 08:42:16,DISBURSED,1,1,0,,Facebook,,23
1257,51,1379,2025-09-21 17:16:46,Approved,0,0,1,,Organic Search,,178
1258,3494,141,2026-01-06 20:58:58,DISBURSED,1,1,1,,unknown,,136
1259,286,482,2026-05-17 11:34:46,submitted,0,0,0,,Google Sponsored Search,,146
1260,672,1425,2025-01-22 14:03:20,DECLINED,1,1,1,,Email,AGT549,159
1261,3660,1640,2025-12-01 10:26:40,submitted,1,1,1,,,,21
1262,2932,461,2026-04-24 15:44:08,DISBURSED,1,1,0,,,,69
1263,2530,386,2025-09-03 12:50:24,STARTED,0,1,1,,,,
1264,3106,1964,2025-06-08 14:32:58,Approved,0,1,1,,,,107
1265,3872,650,2025-11-21 10:38:49,submitted,1,1,1,,Direct,,143
1266,2919,453,2025-05-01 10:12:54,DECLINED,1,1,1,,unknown,,64
1267,3597,178,2025-09-12 22:18:53,SUBMITTED,1,1,1,,Organic Search,,167
1268,1028,1466,2026-03-31 09:54:11,DECLINED,1,1,1,NCA compliance block,Facebook,AGT731,150
1269,3254,779,2025-02-02 16:01:49,APPROVED,0,1,1,,Google Sponsored Search,AGT516,12
1270,1227,1839,2025-12-28 17:40:25,Approved,1,1,1,,Google Sponsored Search,AGT738,118
1271,3223,1489,2026-04-14 15:12:53,submitted,0,1,0,,,,54
1272,3902,906,2025-07-27 20:39:49,APPROVED,1,1,1,,Organic Search,AGT669,
1273,3165,650,2025-04-14 15:08:33,WITHDRAWN,1,1,0,,Direct,,173
1274,1878,1484,2026-05-02 15:26:07,APPROVED,1,0,1,,WhatsApp,,45
1275,632,209,2025-12-13 21:21:37,APPROVED,1,1,1,,WhatsApp,AGT413,94
1276,3855,1179,2025-02-15 17:36:34,DECLINED,1,1,1,Duplicate application,,,43
1277,1449,1484,2025-12-10 22:48:11,STARTED,1,1,0,,Direct,,162
1278,736,357,2025-05-19 20:21:58,STARTED,1,1,0,,Email,,111
1279,3146,866,2025-12-08 12:39:10,SUBMITTED,1,1,1,,Google Sponsored Search,AGT556,87
1280,3769,248,2025-02-02 19:49:50,submitted,1,0,1,,unknown,,
1281,886,1317,2026-03-11 14:18:30,WITHDRAWN,1,0,0,,WhatsApp,,107
1282,314,1164,2026-04-22 09:12:27,Approved,1,1,1,,Google Sponsored Search,,96
1283,667,547,2026-01-05 10:27:35,DISBURSED,1,1,0,,Email,AGT705,158
1284,287,258,2025-01-07 10:20:20,WITHDRAWN,1,1,1,,,AGT798,123
1285,3420,1921,2026-01-15 21:27:30,APPROVED,0,1,1,,Facebook,AGT890,
1286,107,348,2025-02-03 10:38:11,DISBURSED,1,0,1,,unknown,,108
1287,3010,878,2025-09-07 10:32:57,DECLINED,1,1,0,Income verification failed,Facebook,,68
1288,2151,71,2026-04-13 22:41:50,DISBURSED,1,1,1,,Facebook,,171
1289,3693,1744,2025-10-08 15:14:07,STARTED,0,1,1,,,,149
1290,3270,1741,2025-12-10 16:15:58,DISBURSED,0,1,1,,unknown,,117
1291,2705,1320,2025-09-03 18:17:01,Approved,1,1,0,,Facebook,,
1292,2539,774,2026-05-12 09:27:25,DISBURSED,0,1,1,,,,36
1293,1900,1386,2026-06-04 12:26:18,DISBURSED,1,1,1,,Direct,AGT266,150
1294,2512,1042,2026-04-30 22:41:15,WITHDRAWN,1,1,1,,Facebook,AGT770,71
1295,144,1820,2025-01-29 20:13:46,Approved,1,1,1,,unknown,AGT367,64
1296,2773,1798,2025-08-19 18:11:19,DISBURSED,1,0,1,,WhatsApp,AGT651,103
1297,2536,1345,2026-06-12 21:51:47,submitted,1,1,1,,,,77
1298,578,214,2026-03-10 15:31:50,submitted,1,1,0,,unknown,,24
1299,694,351,2026-06-12 16:50:16,DECLINED,1,1,1,Adverse credit listing,Google Sponsored Search,,163
1300,266,1255,2025-03-10 20:14:57,DECLINED,0,0,1,Duplicate application,WhatsApp,,101
1301,2935,1681,2026-05-29 16:36:16,DECLINED,1,1,0,,,,78
1302,708,95,2025-04-21 15:40:17,STARTED,0,1,1,,WhatsApp,,108
1303,1594,1618,2025-07-13 18:49:48,submitted,1,1,1,,Organic Search,,12
1304,3246,619,2026-02-05 21:15:50,submitted,1,1,0,,Google Sponsored Search,,12
1305,1321,598,2025-04-25 14:18:32,Approved,1,1,1,,WhatsApp,,132
1306,484,519,2025-11-08 18:17:27,STARTED,1,1,0,,,,23
1307,641,899,2025-06-20 19:36:29,Approved,1,1,0,,Email,,68
1308,1350,1300,2025-11-23 15:31:54,DISBURSED,0,1,1,,,,24
1309,3831,324,2026-01-22 17:01:51,submitted,1,1,1,,WhatsApp,,51
1310,1595,584,2025-09-07 11:44:25,Approved,1,1,1,,unknown,AGT452,173
1311,693,1693,2025-08-11 22:50:50,APPROVED,1,1,1,,unknown,AGT405,158
1312,2163,409,2026-02-19 17:10:33,STARTED,1,0,1,,unknown,AGT956,28
1313,2920,1899,2025-05-18 10:34:42,DISBURSED,1,0,1,,Organic Search,,103
1314,1271,623,2025-03-29 18:31:57,submitted,1,0,1,,Direct,,82
1315,3991,1390,2026-06-15 11:37:37,submitted,0,1,1,,,,75
1316,2219,1177,2026-01-07 09:28:13,submitted,1,1,1,,Organic Search,,133
1317,618,1918,2025-07-31 15:23:49,SUBMITTED,1,1,1,,unknown,,63
1318,3550,197,2025-10-10 14:51:15,submitted,1,1,1,,Email,,165
1319,2789,200,2026-02-02 22:00:32,submitted,1,1,1,,Email,AGT996,97
1320,581,598,2025-04-15 22:41:29,WITHDRAWN,0,1,0,,Direct,AGT677,76
1321,2468,1758,2025-12-17 13:43:16,DISBURSED,1,1,0,,WhatsApp,,23
1322,1281,1094,2026-01-22 20:27:17,DECLINED,1,0,1,Income verification failed,,,75
1323,681,1923,2025-04-07 17:29:23,submitted,1,0,0,,Email,AGT679,137
1324,3114,189,2025-07-13 09:51:30,STARTED,1,1,0,,Facebook,AGT849,104
1325,510,1499,2025-08-29 08:39:26,DISBURSED,1,1,1,,Facebook,,
1326,3280,641,2025-05-18 21:17:27,Approved,1,1,1,,Facebook,,4
1327,2902,980,2026-04-26 13:28:21,DISBURSED,0,1,0,,,,89
1328,936,806,2025-08-06 15:59:04,DISBURSED,1,0,0,,,AGT868,
1329,2170,198,2026-01-19 16:37:16,WITHDRAWN,1,0,0,,Facebook,,131
1330,3370,1286,2025-05-25 09:58:23,DECLINED,0,1,1,Adverse credit listing,WhatsApp,,166
1331,3520,1579,2026-02-06 14:31:46,Approved,1,1,1,,Email,AGT777,7
1332,733,484,2026-05-31 19:40:33,SUBMITTED,1,1,1,,WhatsApp,,132
1333,316,276,2026-05-27 16:22:10,STARTED,1,1,1,,,AGT447,15
1334,2971,51,2026-04-09 14:49:31,WITHDRAWN,1,1,1,,Direct,,147
1335,3749,435,2025-06-01 20:19:50,Approved,1,1,0,,Email,,117
1336,3750,1423,2026-05-01 10:46:41,STARTED,1,1,1,,,,46
1337,2795,1809,2025-09-20 16:43:43,APPROVED,1,1,1,,WhatsApp,AGT720,89
1338,430,1655,2025-09-18 12:20:51,DECLINED,0,1,0,NCA compliance block,Email,,110
1339,875,157,2025-07-23 11:14:39,submitted,1,1,1,,,AGT427,84
1340,3825,813,2025-04-30 07:32:01,DECLINED,1,0,1,Credit score below threshold,Facebook,AGT721,
1341,2721,356,2025-05-14 15:44:27,DECLINED,1,0,1,NCA compliance block,Organic Search,AGT222,102
1342,2650,1275,2025-09-25 22:01:41,SUBMITTED,1,0,0,,Email,,158
1343,3648,783,2026-06-07 13:47:03,SUBMITTED,1,1,1,,,,57
1344,753,1079,2025-08-27 07:59:03,Approved,1,1,1,,Direct,,106
1345,3200,886,2026-01-03 18:23:07,submitted,0,1,0,,Organic Search,,59
1346,3643,585,2025-12-01 18:29:18,SUBMITTED,1,1,1,,Organic Search,,170
1347,2051,1023,2025-09-24 18:11:02,DECLINED,1,1,1,Credit score below threshold,Google Sponsored Search,,16
1348,105,1003,2026-05-13 18:41:03,submitted,1,0,1,,Email,AGT950,63
1349,2023,737,2025-06-22 21:30:45,submitted,1,1,0,,,,157
1350,2548,1511,2026-02-20 14:17:03,Approved,1,0,0,,,,6
1351,1358,476,2026-04-10 20:37:40,WITHDRAWN,1,1,1,,,,49
1352,2495,1682,2025-02-25 20:47:03,DISBURSED,1,1,0,,,,24
1353,101,68,2026-05-25 13:47:12,submitted,0,1,1,,WhatsApp,,69
1354,284,1460,2025-03-08 21:42:06,APPROVED,1,1,0,,unknown,,68
1355,2768,299,2025-02-05 22:15:46,APPROVED,1,1,1,,Direct,AGT119,51
1356,912,386,2026-04-04 07:23:20,Approved,1,1,1,,Email,AGT292,
1357,3282,1920,2025-09-14 22:53:29,SUBMITTED,1,0,1,,WhatsApp,,149
1358,401,1114,2025-08-30 17:36:52,DISBURSED,1,1,1,,WhatsApp,AGT619,177
1359,3149,1886,2025-09-14 15:17:44,Approved,1,1,1,,Google Sponsored Search,,53
1360,1775,670,2025-05-11 16:36:30,SUBMITTED,1,1,1,,,AGT244,175
1361,3045,1842,2025-07-04 13:16:55,APPROVED,1,1,1,,Email,,68
1362,1267,1379,2026-05-04 18:18:44,WITHDRAWN,1,1,0,,Direct,,178
1363,2842,680,2025-12-05 14:41:28,Approved,0,1,0,,,,12
1364,2104,1313,2026-01-12 17:29:20,APPROVED,1,1,0,,unknown,AGT412,84
1365,3774,584,2025-01-12 09:04:12,DISBURSED,1,1,1,,Direct,AGT635,68
1366,3802,708,2026-05-18 11:09:22,WITHDRAWN,1,1,1,,Google Sponsored Search,,87
1367,2814,1096,2025-11-10 20:10:30,DECLINED,0,1,1,,Direct,,109
1368,867,1759,2025-01-26 16:45:17,SUBMITTED,0,1,0,,unknown,,120
1369,1391,1073,2025-06-23 19:25:11,SUBMITTED,1,1,1,,Facebook,,
1370,551,1379,2026-05-07 09:04:04,WITHDRAWN,0,1,1,,WhatsApp,AGT697,77
1371,2764,215,2025-07-15 07:06:49,STARTED,1,0,0,,,,92
1372,845,106,2025-01-29 13:07:17,DISBURSED,1,1,1,,WhatsApp,AGT200,28
1373,416,1710,2025-12-02 20:24:35,SUBMITTED,1,1,1,,Email,AGT177,95
1374,551,407,2025-09-19 12:28:01,Approved,1,1,1,,Email,,76
1375,3000,644,2025-07-19 22:29:33,STARTED,1,1,0,,Google Sponsored Search,AGT592,70
1376,3990,1716,2025-12-10 17:01:16,SUBMITTED,0,1,1,,Organic Search,AGT487,79
1377,88,1136,2026-02-23 07:17:36,submitted,1,1,0,,Organic Search,,31
1378,3637,938,2025-02-14 07:41:52,SUBMITTED,1,1,1,,,AGT928,139
1379,790,1,2025-09-24 17:16:54,DECLINED,1,0,1,,unknown,,123
1380,3460,1356,2025-04-19 12:37:22,DECLINED,0,0,1,Adverse credit listing,,,16
1381,919,1066,2025-09-08 13:52:08,DECLINED,1,1,1,,Google Sponsored Search,,101
1382,69,550,2025-04-28 12:26:34,SUBMITTED,1,0,0,,Email,AGT384,118
1383,1850,266,2025-01-24 11:58:23,DISBURSED,1,1,1,,unknown,,112
1384,2992,1740,2026-03-29 11:12:51,APPROVED,1,1,1,,Google Sponsored Search,,153
1385,338,1221,2026-01-25 15:48:28,STARTED,0,1,1,,Organic Search,AGT590,
1386,2762,216,2025-06-18 12:08:26,DISBURSED,1,1,1,,Direct,,88
1387,1201,364,2025-08-23 20:22:24,Approved,0,0,1,,Organic Search,,143
1388,1248,618,2025-04-21 18:21:03,DISBURSED,0,0,1,,Email,,15
1389,3063,1006,2025-10-27 15:09:17,WITHDRAWN,1,0,1,,Email,,
1390,317,1537,2026-02-03 18:15:33,STARTED,1,1,1,,unknown,,125
1391,3569,1197,2025-05-13 22:33:24,WITHDRAWN,1,1,1,,Organic Search,,56
1392,3725,1962,2026-05-13 14:19:24,STARTED,1,1,1,,Direct,,178
1393,3151,1658,2025-11-19 11:42:23,APPROVED,0,1,0,,unknown,AGT134,123
1394,1389,234,2025-02-02 16:45:41,DECLINED,1,1,0,Duplicate application,unknown,,98
1395,2486,812,2025-08-11 18:46:09,SUBMITTED,1,1,1,,Direct,,46
1396,3141,1158,2025-10-02 13:06:04,SUBMITTED,1,1,1,,Facebook,,
1397,3905,1861,2025-01-09 14:41:34,APPROVED,1,0,1,,Google Sponsored Search,,20
1398,2180,349,2025-09-05 15:27:18,submitted,1,1,1,,WhatsApp,,44
1399,2867,461,2026-05-31 07:50:04,WITHDRAWN,1,1,1,,,,
1400,574,103,2025-09-03 18:48:19,APPROVED,1,1,1,,,AGT542,42
1401,1666,837,2025-01-22 07:22:00,Approved,0,0,1,,,,53
1402,2508,573,2025-07-02 08:43:54,DISBURSED,1,1,0,,Google Sponsored Search,,94
1403,2769,728,2025-12-22 21:59:14,APPROVED,0,0,1,,Direct,,138
1404,2464,1412,2025-05-18 08:13:24,WITHDRAWN,1,1,1,,Email,AGT687,48
1405,3182,716,2026-04-30 18:44:57,APPROVED,0,1,1,,Organic Search,,54
1406,969,800,2025-12-24 13:15:05,APPROVED,1,1,1,,Email,,31
1407,1978,1472,2025-04-26 15:23:13,DISBURSED,1,1,1,,,AGT971,37
1408,407,123,2026-02-25 19:39:17,WITHDRAWN,1,1,1,,WhatsApp,,25
1409,297,1765,2025-07-16 21:10:42,WITHDRAWN,1,1,1,,Google Sponsored Search,,
1410,2898,18,2025-06-18 17:10:07,WITHDRAWN,1,1,1,,WhatsApp,,166
1411,3576,249,2025-01-20 15:47:04,DECLINED,0,1,1,Affordability failed,WhatsApp,AGT766,30
1412,826,1341,2025-11-01 19:23:04,DECLINED,1,0,1,Credit score below threshold,,,12
1413,1041,1830,2025-10-16 19:06:02,STARTED,1,1,0,,Direct,,
1414,111,725,2026-04-28 11:46:45,DISBURSED,1,1,1,,WhatsApp,,115
1415,289,179,2026-06-07 18:54:05,APPROVED,0,0,1,,Facebook,,1
1416,2106,580,2025-08-01 09:52:02,SUBMITTED,1,0,0,,unknown,AGT879,108
1417,3027,794,2025-02-03 13:40:46,Approved,1,1,0,,Facebook,,117
1418,314,1150,2025-10-29 09:27:43,Approved,1,1,0,,Google Sponsored Search,,
1419,194,961,2025-10-14 10:13:11,STARTED,0,1,0,,unknown,,25
1420,1998,1687,2026-03-08 19:09:55,DISBURSED,0,0,0,,,,163
1421,1722,1299,2025-06-29 20:04:31,SUBMITTED,1,1,1,,Organic Search,AGT787,48
1422,1486,1848,2025-07-20 12:51:28,DECLINED,0,1,1,NCA compliance block,unknown,,
1423,2328,1118,2025-01-02 09:39:05,DECLINED,1,1,1,Income verification failed,unknown,,154
1424,2362,927,2025-01-03 20:16:35,Approved,1,1,1,,WhatsApp,AGT748,171
1425,2894,385,2025-03-04 09:12:06,DECLINED,1,0,0,Credit score below threshold,Organic Search,,35
1426,3903,1792,2025-06-09 18:28:22,APPROVED,1,1,0,,Organic Search,,86
1427,1795,1625,2025-07-31 07:48:37,APPROVED,0,1,0,,Google Sponsored Search,,130
1428,3792,623,2025-02-23 13:36:00,Approved,1,1,0,,,,176
1429,2144,315,2025-12-15 07:51:06,WITHDRAWN,1,1,0,,,,167
1430,1267,874,2025-07-27 15:50:34,WITHDRAWN,1,0,0,,,,22
1431,1128,1702,2026-06-09 10:10:12,Approved,1,1,1,,,,81
1432,2967,427,2025-02-13 16:07:26,DISBURSED,1,0,1,,unknown,,154
1433,3127,808,2025-06-01 17:13:20,submitted,1,1,0,,Google Sponsored Search,,157
1434,2609,1850,2025-12-28 17:56:06,DISBURSED,1,1,1,,Organic Search,,123
1435,1103,1699,2026-04-09 19:09:13,DISBURSED,1,0,1,,,,26
1436,1387,440,2025-06-09 13:07:33,DISBURSED,0,1,1,,unknown,,23
1437,2401,567,2026-02-09 15:44:32,WITHDRAWN,1,1,1,,Email,,134
1438,1017,839,2026-04-08 15:46:37,SUBMITTED,1,0,0,,Organic Search,,90
1439,2068,908,2026-05-18 12:55:54,STARTED,0,1,1,,,,89
1440,1706,543,2025-02-23 11:17:10,submitted,0,1,1,,WhatsApp,AGT261,65
1441,2546,1055,2026-01-03 14:45:45,Approved,0,1,1,,Direct,,157
1442,550,1009,2026-03-09 12:23:39,SUBMITTED,1,1,1,,Facebook,,165
1443,1760,217,2026-04-08 21:44:50,SUBMITTED,1,0,0,,Facebook,,54
1444,3830,1138,2026-06-07 17:30:38,submitted,1,0,1,,Direct,,11
1445,2247,473,2025-01-31 19:30:31,submitted,1,1,1,,Direct,,27
1446,983,195,2025-12-06 12:04:57,WITHDRAWN,1,1,1,,Direct,,75
1447,3720,1723,2025-06-29 12:32:19,Approved,1,0,1,,Organic Search,,164
1448,713,724,2025-01-30 12:11:08,DECLINED,0,1,1,,WhatsApp,,68
1449,2784,1643,2025-02-20 17:02:07,WITHDRAWN,1,1,0,,WhatsApp,,
1450,3956,546,2026-02-12 15:46:09,STARTED,1,1,0,,unknown,AGT734,169
1451,3190,1162,2026-06-05 12:25:37,DISBURSED,1,1,1,,Direct,,52
1452,2834,883,2025-01-16 20:14:23,WITHDRAWN,1,1,0,,WhatsApp,AGT852,139
1453,524,843,2025-07-13 13:42:48,Approved,1,1,1,,Organic Search,AGT771,31
1454,3117,138,2025-12-04 10:22:46,WITHDRAWN,1,1,0,,unknown,AGT376,89
1455,3772,1845,2025-07-05 13:29:48,WITHDRAWN,1,1,1,,Direct,,71
1456,1166,666,2025-08-20 08:45:00,Approved,1,0,1,,WhatsApp,,143
1457,1426,1791,2025-02-27 18:22:41,SUBMITTED,1,1,1,,unknown,,143
1458,3171,77,2025-08-13 08:11:51,WITHDRAWN,0,1,1,,Direct,,157
1459,2846,1637,2025-12-18 14:16:50,APPROVED,0,1,0,,Facebook,AGT368,20
1460,2400,1396,2025-07-06 20:13:59,DECLINED,1,1,1,,Direct,,39
1461,493,1210,2025-05-28 20:26:01,Approved,1,0,0,,WhatsApp,AGT388,
1462,1702,1410,2026-04-02 10:45:01,APPROVED,1,1,0,,Email,,143
1463,766,297,2025-11-10 18:36:48,DISBURSED,1,1,0,,Facebook,AGT554,127
1464,1906,234,2026-03-22 16:17:08,APPROVED,0,1,0,,unknown,,165
1465,3698,1935,2025-07-21 17:47:35,WITHDRAWN,1,1,1,,Organic Search,,128
1466,2634,1231,2025-03-18 12:14:30,APPROVED,0,1,0,,Google Sponsored Search,,138
1467,552,159,2025-06-13 08:33:33,STARTED,1,1,0,,Direct,AGT100,142
1468,36,1264,2026-02-03 09:57:40,SUBMITTED,1,1,1,,WhatsApp,,135
1469,412,277,2026-02-02 14:13:10,DECLINED,1,0,0,Affordability failed,Organic Search,,
1470,3131,1483,2025-11-16 10:21:00,STARTED,1,0,0,,Google Sponsored Search,,
1471,202,182,2026-03-28 13:26:35,APPROVED,1,0,1,,Google Sponsored Search,,162
1472,3663,1714,2026-05-05 21:26:36,DECLINED,1,1,1,Income verification failed,Direct,,68
1473,3071,1613,2025-12-12 09:49:17,SUBMITTED,1,1,1,,Direct,,112
1474,1856,306,2025-03-19 07:22:46,submitted,1,1,1,,Email,AGT769,112
1475,905,299,2026-03-09 14:41:18,submitted,1,1,0,,,,36
1476,3472,595,2025-06-14 22:07:55,Approved,0,0,1,,Organic Search,AGT144,34
1477,1145,1139,2026-05-04 10:52:37,WITHDRAWN,1,0,1,,,,114
1478,2072,455,2025-02-14 12:00:35,STARTED,1,0,1,,Organic Search,,125
1479,2662,845,2025-05-01 15:31:17,APPROVED,0,1,1,,Direct,AGT956,141
1480,2039,939,2026-01-08 19:28:07,Approved,0,1,1,,unknown,AGT293,38
1481,113,744,2026-02-20 08:20:21,APPROVED,1,1,1,,Google Sponsored Search,,41
