schedule_id,loan_id,instalment_number,due_date,instalment_amount_zar,principal_component_zar,fee_interest_component_zar,schedule_status
1502,434,1,2026-04-24,1515.97,1061.18,454.79,PART_PAID
1503,435,1,2026-06-30,1906.62,1334.63,571.99,PART_PAID
1504,435,2,2026-07-30,1906.62,1334.63,571.99,PAID
1505,435,3,2026-08-29,1906.62,1334.63,571.99,Overdue
1506,435,4,2026-09-28,1906.62,1334.63,571.99,PENDING
1507,436,1,2025-08-24,3006.35,2104.44,,PAID
1508,437,1,05-24-2025,1005.67,703.97,301.7,PART_PAID
1509,437,2,2025-06-23,1005.67,703.97,301.7,paid
1510,437,3,2025-07-23,1005.67,703.97,301.7,PART_PAID
1511,438,1,2025-05-27,3590.59,2513.41,1077.18,OVERDUE
1512,438,2,2025-06-26,3590.59,2513.41,1077.18,OVERDUE
1513,439,1,2025-11-24,2604.04,1822.83,781.21,paid
1514,439,2,2025-12-24,2604.04,1822.83,781.21,OVERDUE
1515,439,3,01-23-2026,2604.04,1822.83,781.21,PAID
1516,439,4,2026-02-22,2604.04,1822.83,781.21,PART_PAID
1517,439,5,2026-03-24,2604.04,1822.83,781.21,PART_PAID
1518,439,6,2026-04-23,2604.04,1822.83,781.21,PENDING
1519,440,1,28 Jul 2025,1819.27,1273.49,545.78,OVERDUE
1520,440,2,2025-08-27,1819.27,1273.49,545.78,paid
1521,440,3,2025-09-26,,1273.49,545.78,paid
1522,440,4,2025-10-26,1819.27,,545.78,paid
1523,440,5,2025-11-25,1819.27,1273.49,545.78,paid
1524,440,6,2025-12-25,1819.27,1273.49,545.78,PAID
1525,441,1,2025-08-09,1083.09,758.16,324.93,Overdue
1526,441,2,2025-09-08,1083.09,758.16,324.93,PAID
1527,441,3,2025-10-08,1083.09,758.16,324.93,OVERDUE
1528,441,4,2025-11-07,1083.09,758.16,324.93,Overdue
1529,441,5,2025-12-07,1083.09,758.16,324.93,OVERDUE
1530,441,6,2026-01-06,1083.09,758.16,324.93,paid
1531,442,1,2026-02-28,1971.19,1379.83,591.36,OVERDUE
1532,443,1,2025-07-13,1940.29,1358.2,582.09,PENDING
1533,443,2,2025-08-12,1940.29,1358.2,582.09,OVERDUE
1534,443,3,2025-09-11,1940.29,1358.2,582.09,paid
1535,443,4,2025-10-11,1940.29,1358.2,582.09,paid
1536,443,5,2025-11-10,1940.29,1358.2,582.09,PART_PAID
1537,443,6,2025-12-10,1940.29,1358.2,582.09,paid
1538,444,1,2026-07-02,3005.63,2103.94,901.69,PENDING
1539,444,2,2026-08-01,3005.63,2103.94,901.69,PAID
1540,444,3,2026-08-31,3005.63,2103.94,901.69,OVERDUE
1541,444,4,2026-09-30,3005.63,2103.94,901.69,PART_PAID
1542,444,5,2026-10-30,3005.63,2103.94,901.69,Overdue
1543,444,6,2026-11-29,3005.63,,901.69,PAID
1544,445,1,2025-11-13,3517.17,2462.02,1055.15,PAID
1545,445,2,2025-12-13,3517.17,2462.02,1055.15,PENDING
1546,445,3,2026-01-12,3517.17,2462.02,1055.15,OVERDUE
1547,445,4,2026-02-11,3517.17,2462.02,1055.15,OVERDUE
1548,445,5,2026-03-13,3517.17,2462.02,1055.15,
1549,445,6,2026-04-12,3517.17,2462.02,1055.15,OVERDUE
1550,446,1,2025-08-07,2905.4,2033.78,871.62,PENDING
1551,446,2,2025-09-06,2905.4,2033.78,871.62,paid
1552,446,3,2025-10-06,2905.4,2033.78,871.62,PART_PAID
1553,446,4,2025-11-05,2905.4,2033.78,871.62,PENDING
1554,446,5,2025-12-05,2905.4,2033.78,871.62,Overdue
1555,446,6,2026-01-04,2905.4,2033.78,871.62,OVERDUE
1556,447,1,2025-10-20,1055.41,738.79,316.62,PART_PAID
1557,447,2,20251119,1055.41,,316.62,OVERDUE
1558,447,3,20251219,1055.41,738.79,316.62,PENDING
1559,447,4,2026-01-18,1055.41,738.79,316.62,Overdue
1560,448,1,2025-05-04,1518.91,1063.24,455.67,PART_PAID
1561,448,2,2025-06-03,1518.91,1063.24,455.67,PART_PAID
1562,449,1,2025-10-23,2597.55,1818.29,779.26,PAID
1563,449,2,2025-11-22,2597.55,1818.29,779.26,paid
1564,449,3,2025-12-22,2597.55,1818.29,779.26,OVERDUE
1565,449,4,01-21-2026,2597.55,1818.29,779.26,PAID
1566,450,1,2025-05-21,3862.44,2703.71,1158.73,PAID
1567,450,2,20/06/2025,3862.44,2703.71,1158.73,PENDING
1568,450,3,20 Jul 2025,3862.44,2703.71,,PART_PAID
1569,451,1,2026-01-02,3026.38,2118.47,907.91,Overdue
1570,451,2,2026-02-01,3026.38,2118.47,907.91,OVERDUE
1571,451,3,2026-03-03,3026.38,2118.47,907.91,OVERDUE
1572,451,4,2026-04-02,3026.38,2118.47,907.91,PAID
1573,451,5,2026-05-02,3026.38,2118.47,907.91,PART_PAID
1574,451,6,2026-06-01,3026.38,2118.47,907.91,OVERDUE
1575,452,1,2025-08-17,2454.35,1718.04,736.3,Overdue
1576,452,2,2025-09-16,2454.35,1718.04,736.3,Overdue
1577,452,3,2025-10-16,2454.35,1718.04,736.3,Overdue
1578,452,4,2025-11-15,,1718.04,736.3,OVERDUE
1579,452,5,2025-12-15,2454.35,1718.04,736.3,Overdue
1580,453,1,2026-01-30,2754.2,1927.94,826.26,OVERDUE
1581,453,2,2026-03-01,-2754.2,1927.94,826.26,paid
1582,453,3,2026-03-31,2754.2,1927.94,826.26,PAID
1583,454,1,2025-07-01,3190.27,2233.19,957.08,paid
1584,454,2,2025-07-31,3190.27,2233.19,957.08,OVERDUE
1585,455,1,2025-12-07,1042.99,730.09,312.9,PART_PAID
1586,455,2,2026-01-06,1042.99,730.09,312.9,paid
1587,455,3,2026-02-05,1042.99,,312.9,Overdue
1588,456,1,2025-10-08,3628.39,2539.87,1088.52,OVERDUE
1589,456,2,2025-11-07,3628.39,2539.87,1088.52,
1590,456,3,2025-12-07,3628.39,2539.87,1088.52,PAID
1591,457,1,2026-03-29,2745.36,1921.75,823.61,OVERDUE
1592,457,2,2026-04-28,2745.36,1921.75,823.61,Overdue
1593,458,1,2025-04-05,892.75,624.92,267.82,PART_PAID
1594,458,2,2025-05-05,-892.75,624.92,267.82,PART_PAID
1595,459,1,2025-06-01,3671.37,2569.96,1101.41,Overdue
1596,459,2,2025-07-01,3671.37,2569.96,1101.41,Overdue
1597,460,1,2025-09-05,2893.24,2025.27,867.97,PAID
1598,460,2,2025-10-05,2893.24,2025.27,867.97,PAID
1599,460,3,2025-11-04,2893.24,2025.27,867.97,
1600,460,4,2025-12-04,,2025.27,867.97,PAID
1601,461,1,2025-05-09,1330.74,931.52,,Overdue
1602,461,2,20250608,1330.74,931.52,399.22,OVERDUE
1603,461,3,2025-07-08,1330.74,931.52,399.22,Overdue
1604,462,1,2025-08-31,-2646.09,1852.26,793.83,paid
1605,462,2,2025-09-30,2646.09,1852.26,793.83,paid
1606,462,3,2025-10-30,2646.09,1852.26,793.83,Overdue
1607,462,4,2025-11-29,2646.09,1852.26,793.83,OVERDUE
1608,463,1,2026-03-27,1169.65,818.75,350.9,PART_PAID
1609,463,2,26/04/2026,1169.65,818.75,350.9,paid
1610,463,3,2026-05-26,1169.65,818.75,350.9,PENDING
1611,463,4,2026-06-25,1169.65,818.75,350.9,paid
1612,464,1,05 Nov 2025,2236.46,1565.52,670.94,paid
1613,464,2,2025-12-05,2236.46,1565.52,670.94,OVERDUE
1614,464,3,2026-01-04,2236.46,1565.52,670.94,PART_PAID
1615,464,4,20260203,2236.46,1565.52,670.94,PAID
1616,464,5,2026-03-05,2236.46,1565.52,670.94,Overdue
1617,465,1,2025-11-09,2244.0,1570.8,673.2,paid
1618,466,1,2026-05-07,1567.66,1097.36,470.3,PAID
1619,466,2,2026-06-06,1567.66,1097.36,470.3,Overdue
1620,466,3,2026-07-06,1567.66,1097.36,470.3,paid
1621,466,4,2026-08-05,1567.66,1097.36,470.3,PAID
1622,466,5,2026-09-04,1567.66,1097.36,470.3,OVERDUE
1623,467,1,2025-03-17,958.91,671.24,287.67,paid
1624,467,2,2025-04-16,958.91,671.24,287.67,PART_PAID
1625,467,3,2025-05-16,958.91,671.24,287.67,PAID
1626,467,4,2025-06-15,958.91,671.24,287.67,paid
1627,468,1,2025-08-12,1551.85,1086.29,,PENDING
1628,468,2,2025-09-11,1551.85,1086.29,465.55,PART_PAID
1629,468,3,2025-10-11,1551.85,1086.29,465.55,PENDING
1630,469,1,2026-04-01,3216.06,2251.24,964.82,PART_PAID
1631,469,2,2026-05-01,3216.06,2251.24,964.82,PAID
1632,469,3,05-31-2026,3216.06,2251.24,964.82,PENDING
1633,470,1,2025-08-30,1815.83,,544.75,paid
1634,470,2,2025-09-29,1815.83,1271.08,544.75,Overdue
1635,470,3,2025-10-29,1815.83,1271.08,544.75,PART_PAID
1636,470,4,28 Nov 2025,1815.83,1271.08,544.75,
1637,470,5,2025-12-28,1815.83,1271.08,544.75,PAID
1638,470,6,2026-01-27,1815.83,1271.08,544.75,Overdue
1639,471,1,2026-01-31,2943.57,2060.5,883.07,PAID
1640,471,2,02 Mar 2026,2943.57,2060.5,,PENDING
1641,471,3,01 Apr 2026,2943.57,2060.5,883.07,PENDING
1642,471,4,2026-05-01,2943.57,2060.5,883.07,PAID
1643,472,1,2025-04-28,3433.77,2403.64,1030.13,PENDING
1644,472,2,2025-05-28,3433.77,2403.64,1030.13,Overdue
1645,472,3,2025-06-27,3433.77,2403.64,1030.13,PAID
1646,473,1,2026-02-12,3455.74,2419.02,1036.72,OVERDUE
1647,473,2,2026-03-14,3455.74,2419.02,1036.72,PART_PAID
1648,473,3,2026-04-13,3455.74,2419.02,1036.72,PENDING
1649,474,1,2026-06-30,1536.9,,461.07,OVERDUE
1650,474,2,2026-07-30,1536.9,1075.83,461.07,paid
1651,474,3,2026-08-29,1536.9,1075.83,461.07,PENDING
1652,474,4,2026-09-28,1536.9,1075.83,461.07,paid
1653,475,1,08-13-2025,2633.87,1843.71,790.16,OVERDUE
1654,475,2,2025-09-12,2633.87,1843.71,790.16,paid
1655,475,3,2025-10-12,2633.87,1843.71,790.16,PART_PAID
1656,476,1,2026-03-28,2536.58,1775.61,760.97,OVERDUE
1657,476,2,2026-04-27,2536.58,1775.61,760.97,PAID
1658,477,1,2025-06-24,800.04,560.03,240.01,Overdue
1659,478,1,2026-01-30,1121.3,784.91,336.39,paid
1660,478,2,2026-03-01,1121.3,784.91,336.39,PENDING
1661,479,1,2026-02-25,3533.63,2473.54,1060.09,PART_PAID
1662,479,2,2026-03-27,3533.63,2473.54,1060.09,PENDING
1663,479,3,2026-04-26,3533.63,2473.54,1060.09,Overdue
1664,480,1,2026-04-11,-2211.89,1548.32,663.57,paid
1665,480,2,2026-05-11,,1548.32,663.57,OVERDUE
1666,480,3,2026-06-10,2211.89,1548.32,663.57,Overdue
1667,480,4,2026-07-10,2211.89,1548.32,663.57,OVERDUE
1668,480,5,2026-08-09,2211.89,1548.32,663.57,PENDING
1669,481,1,2025-03-10,874.91,612.44,262.47,paid
1670,481,2,2025-04-09,874.91,612.44,262.47,PENDING
1671,482,1,2025-12-27,3433.79,2403.65,1030.14,OVERDUE
1672,482,2,2026-01-26,3433.79,2403.65,1030.14,paid
1673,482,3,2026-02-25,3433.79,2403.65,1030.14,paid
1674,483,1,2026-03-05,3670.29,2569.2,1101.09,paid
1675,484,1,2025-07-30,1840.84,,552.25,PART_PAID
1676,484,2,2025-08-29,1840.84,1288.59,552.25,PENDING
1677,484,3,2025-09-28,1840.84,1288.59,552.25,Overdue
1678,484,4,2025-10-28,1840.84,,552.25,Overdue
1679,484,5,2025-11-27,-1840.84,1288.59,552.25,PAID
1680,484,6,2025-12-27,1840.84,1288.59,552.25,OVERDUE
1681,485,1,2025-05-19,2736.8,1915.76,,Overdue
1682,486,1,2025-04-19,1621.76,1135.23,486.53,OVERDUE
1683,486,2,2025-05-19,1621.76,1135.23,486.53,PENDING
1684,487,1,2026-04-29,3301.7,2311.19,990.51,PAID
1685,487,2,2026-05-29,3301.7,2311.19,990.51,PAID
1686,487,3,20260628,3301.7,2311.19,990.51,PART_PAID
1687,487,4,2026-07-28,3301.7,2311.19,990.51,OVERDUE
1688,487,5,2026-08-27,3301.7,2311.19,990.51,Overdue
1689,488,1,2025-07-01,3665.2,2565.64,1099.56,PENDING
1690,488,2,2025-07-31,3665.2,2565.64,1099.56,OVERDUE
1691,488,3,2025-08-30,3665.2,2565.64,1099.56,Overdue
1692,488,4,2025-09-29,3665.2,2565.64,1099.56,PART_PAID
1693,489,1,2025-05-13,2170.63,1519.44,651.19,paid
1694,489,2,2025-06-12,2170.63,1519.44,651.19,Overdue
1695,489,3,2025-07-12,2170.63,1519.44,,Overdue
1696,489,4,2025-08-11,2170.63,1519.44,651.19,Overdue
1697,490,1,2026-01-10,3181.94,2227.36,954.58,PAID
1698,490,2,2026-02-09,3181.94,2227.36,954.58,PAID
1699,490,3,2026-03-11,3181.94,2227.36,954.58,paid
1700,490,4,2026-04-10,3181.94,2227.36,954.58,PAID
1701,491,1,2026-01-18,2151.44,1506.01,645.43,Overdue
1702,492,1,2025-04-27,2929.6,2050.72,878.88,PENDING
1703,492,2,2025-05-27,-2929.6,2050.72,878.88,paid
1704,492,3,2025-06-26,2929.6,2050.72,878.88,PAID
1705,492,4,2025-07-26,2929.6,2050.72,878.88,Overdue
1706,493,1,2025-11-17,3499.97,2449.98,1049.99,OVERDUE
1707,493,2,2025-12-17,3499.97,2449.98,1049.99,PAID
1708,493,3,2026-01-16,3499.97,2449.98,1049.99,OVERDUE
1709,494,1,2026-03-09,970.59,679.41,291.18,paid
1710,494,2,2026-04-08,970.59,679.41,291.18,PENDING
1711,495,1,2025-11-30,3591.57,2514.1,,PENDING
1712,495,2,2025-12-30,3591.57,2514.1,1077.47,PAID
1713,495,3,2026-01-29,3591.57,2514.1,1077.47,PAID
1714,495,4,2026-02-28,3591.57,2514.1,1077.47,Overdue
1715,495,5,2026-03-30,3591.57,2514.1,1077.47,PENDING
1716,495,6,2026-04-29,3591.57,2514.1,1077.47,PART_PAID
1717,496,1,2026-07-13,3393.44,2375.41,1018.03,Overdue
1718,496,2,2026-08-12,3393.44,2375.41,1018.03,paid
1719,497,1,2025-07-21,1892.26,1324.58,567.68,PAID
1720,497,2,2025-08-20,1892.26,1324.58,567.68,PART_PAID
1721,497,3,2025-09-19,1892.26,1324.58,567.68,PENDING
1722,497,4,2025-10-19,1892.26,1324.58,567.68,PART_PAID
1723,497,5,2025-11-18,1892.26,,567.68,PENDING
1724,497,6,2025-12-18,1892.26,1324.58,567.68,PART_PAID
1725,498,1,2025-07-22,2346.41,1642.49,703.92,PAID
1726,498,2,2025-08-21,2346.41,1642.49,703.92,Overdue
1727,499,1,2025-08-01,1504.8,1053.36,451.44,PENDING
1728,499,2,2025-08-31,1504.8,1053.36,451.44,PENDING
1729,499,3,2025-09-30,1504.8,1053.36,451.44,PENDING
1730,500,1,2026-03-21,1474.91,1032.44,442.47,PART_PAID
1731,500,2,2026-04-20,1474.91,1032.44,442.47,paid
1732,500,3,2026-05-20,1474.91,1032.44,442.47,PENDING
1733,500,4,2026-06-19,1474.91,1032.44,442.47,paid
1734,500,5,2026-07-19,1474.91,1032.44,442.47,PENDING
1735,501,1,2026-05-20,3828.76,2680.13,1148.63,PENDING
1736,501,2,2026-06-19,3828.76,2680.13,1148.63,PAID
1737,502,1,2025-08-30,2303.8,1612.66,691.14,Overdue
1738,502,2,2025-09-29,2303.8,1612.66,691.14,PAID
1739,502,3,29/10/2025,2303.8,1612.66,691.14,Overdue
1740,502,4,2025-11-28,2303.8,1612.66,691.14,PAID
1741,502,5,2025-12-28,2303.8,1612.66,691.14,PENDING
1742,503,1,2026-07-07,2912.48,2038.74,873.74,
1743,503,2,2026-08-06,2912.48,2038.74,873.74,OVERDUE
1744,503,3,2026-09-05,2912.48,2038.74,873.74,paid
1745,503,4,2026-10-05,2912.48,2038.74,873.74,paid
1746,503,5,2026-11-04,2912.48,2038.74,873.74,Overdue
1747,503,6,2026-12-04,2912.48,2038.74,873.74,PART_PAID
1748,504,1,2025-06-21,1720.98,1204.69,516.29,PART_PAID
1749,504,2,2025-07-21,1720.98,1204.69,516.29,PART_PAID
1750,504,3,2025-08-20,1720.98,1204.69,516.29,paid
1751,504,4,2025-09-19,1720.98,1204.69,516.29,PART_PAID
1752,504,5,2025-10-19,1720.98,1204.69,516.29,PART_PAID
1753,504,6,2025-11-18,1720.98,1204.69,516.29,OVERDUE
1754,505,1,2026-02-17,2647.56,1853.29,794.27,paid
1755,505,2,19/03/2026,2647.56,1853.29,794.27,Overdue
1756,506,1,2025-07-28,3613.91,2529.74,1084.17,PAID
1757,506,2,2025-08-27,3613.91,2529.74,1084.17,paid
1758,507,1,2025-03-12,2121.81,1485.27,636.54,OVERDUE
1759,507,2,2025-04-11,2121.81,,636.54,PART_PAID
1760,508,1,2025-10-25,3340.02,2338.01,1002.01,OVERDUE
1761,508,2,2025-11-24,3340.02,2338.01,1002.01,Overdue
1762,508,3,12-24-2025,3340.02,2338.01,1002.01,Overdue
1763,508,4,2026-01-23,3340.02,2338.01,1002.01,PART_PAID
1764,509,1,08-12-2025,2087.82,1461.47,626.35,OVERDUE
1765,509,2,2025-09-11,2087.82,1461.47,626.35,PENDING
1766,509,3,2025-10-11,2087.82,1461.47,626.35,PART_PAID
1767,509,4,10/11/2025,2087.82,1461.47,626.35,OVERDUE
1768,509,5,2025-12-10,2087.82,1461.47,626.35,OVERDUE
1769,510,1,2026-04-13,3537.32,2476.12,1061.2,PENDING
1770,510,2,2026-05-13,3537.32,2476.12,1061.2,Overdue
1771,510,3,2026-06-12,3537.32,2476.12,1061.2,PENDING
1772,510,4,2026-07-12,3537.32,2476.12,1061.2,paid
1773,511,1,2025-04-06,3561.58,2493.11,,PAID
1774,511,2,2025-05-06,3561.58,2493.11,1068.47,PART_PAID
1775,511,3,2025-06-05,3561.58,2493.11,1068.47,PENDING
1776,511,4,2025-07-05,3561.58,2493.11,1068.47,OVERDUE
1777,512,1,2026-04-26,3048.7,2134.09,914.61,OVERDUE
1778,512,2,2026-05-26,3048.7,2134.09,914.61,PENDING
1779,512,3,2026-06-25,3048.7,2134.09,914.61,PART_PAID
1780,513,1,2026-07-02,3352.94,2347.06,1005.88,OVERDUE
1781,513,2,2026-08-01,3352.94,2347.06,1005.88,Overdue
1782,514,1,2025-07-16,2505.9,1754.13,751.77,paid
1783,514,2,2025-08-15,2505.9,1754.13,751.77,PENDING
1784,515,1,2026-07-26,1184.33,829.03,355.3,paid
1785,515,2,2026-08-25,1184.33,829.03,355.3,PART_PAID
1786,516,1,2025-06-27,-1518.19,,455.46,PAID
1787,516,2,2025-07-27,1518.19,1062.73,455.46,PAID
1788,517,1,20250424,2324.6,1627.22,697.38,OVERDUE
1789,517,2,2025-05-24,2324.6,1627.22,697.38,PENDING
1790,517,3,2025-06-23,2324.6,1627.22,697.38,PAID
1791,517,4,2025-07-23,2324.6,1627.22,697.38,paid
1792,517,5,2025-08-22,2324.6,,,PENDING
1793,517,6,2025-09-21,2324.6,1627.22,697.38,OVERDUE
1794,518,1,2025-11-26,3327.35,,998.2,Overdue
1795,519,1,2026-07-14,3078.84,2155.19,923.65,PENDING
1796,519,2,2026-08-13,3078.84,2155.19,,Overdue
1797,519,3,2026-09-12,3078.84,2155.19,923.65,
1798,519,4,2026-10-12,3078.84,2155.19,923.65,PAID
1799,519,5,2026-11-11,3078.84,2155.19,923.65,Overdue
1800,519,6,2026-12-11,3078.84,2155.19,923.65,Overdue
1801,520,1,2026-01-04,-3444.35,2411.04,1033.3,OVERDUE
1802,520,2,2026-02-03,3444.35,2411.04,1033.3,PAID
1803,520,3,2026-03-05,3444.35,2411.04,1033.3,OVERDUE
1804,520,4,2026-04-04,3444.35,,1033.3,paid
1805,520,5,2026-05-04,3444.35,2411.04,1033.3,paid
1806,521,1,2026-04-19,2597.63,1818.34,779.29,PENDING
1807,521,2,20260519,2597.63,1818.34,779.29,Overdue
1808,521,3,2026-06-18,2597.63,1818.34,779.29,PENDING
1809,522,1,2025-11-07,1619.04,1133.33,485.71,paid
1810,522,2,2025-12-07,-1619.04,1133.33,485.71,Overdue
1811,522,3,2026-01-06,1619.04,1133.33,485.71,Overdue
1812,522,4,2026-02-05,1619.04,1133.33,485.71,Overdue
1813,522,5,2026-03-07,1619.04,1133.33,485.71,PAID
1814,522,6,2026-04-06,1619.04,1133.33,485.71,PENDING
1815,523,1,23 Jun 2025,-2783.95,1948.76,835.18,OVERDUE
1816,523,2,2025-07-23,2783.95,1948.76,835.18,PART_PAID
1817,523,3,2025-08-22,2783.95,1948.76,835.18,Overdue
1818,523,4,2025-09-21,2783.95,1948.76,835.18,PART_PAID
1819,524,1,2025-11-04,3068.42,2147.89,920.53,paid
1820,524,2,2025-12-04,3068.42,2147.89,920.53,PAID
1821,525,1,2025-08-22,2943.31,2060.32,882.99,Overdue
1822,525,2,2025-09-21,2943.31,2060.32,882.99,PAID
1823,525,3,2025-10-21,2943.31,2060.32,882.99,
1824,525,4,2025-11-20,2943.31,2060.32,882.99,PAID
1825,525,5,2025-12-20,2943.31,2060.32,882.99,PAID
1826,526,1,2026-01-24,2597.7,1818.39,779.31,PAID
1827,526,2,2026-02-23,2597.7,1818.39,,OVERDUE
1828,526,3,2026-03-25,2597.7,1818.39,779.31,OVERDUE
1829,526,4,2026-04-24,2597.7,1818.39,779.31,PART_PAID
1830,526,5,2026-05-24,2597.7,1818.39,779.31,paid
1831,527,1,2025-12-21,3847.93,2693.55,1154.38,OVERDUE
1832,527,2,2026-01-20,3847.93,2693.55,1154.38,Overdue
1833,527,3,2026-02-19,3847.93,2693.55,1154.38,PART_PAID
1834,527,4,2026-03-21,3847.93,2693.55,1154.38,PENDING
1835,528,1,2025-04-03,3987.11,2790.98,1196.13,OVERDUE
1836,529,1,2026-02-08,1726.24,1208.37,,PART_PAID
1837,529,2,2026-03-10,1726.24,1208.37,517.87,PAID
1838,530,1,2026-07-13,2827.26,1979.08,848.18,PART_PAID
1839,530,2,2026-08-12,,1979.08,848.18,paid
1840,530,3,2026-09-11,2827.26,1979.08,848.18,
1841,530,4,2026-10-11,2827.26,1979.08,,PENDING
1842,530,5,2026-11-10,2827.26,1979.08,848.18,Overdue
1843,531,1,2026-02-24,3641.65,2549.15,1092.49,PAID
1844,531,2,2026-03-26,3641.65,2549.15,1092.49,PENDING
1845,531,3,2026-04-25,3641.65,2549.15,1092.49,PENDING
1846,532,1,2025-06-08,2293.1,1605.17,687.93,Overdue
1847,532,2,2025-07-08,2293.1,1605.17,687.93,PENDING
1848,532,3,2025-08-07,2293.1,1605.17,687.93,paid
1849,532,4,2025-09-06,2293.1,1605.17,687.93,PAID
1850,532,5,2025-10-06,2293.1,1605.17,687.93,PART_PAID
1851,532,6,2025-11-05,2293.1,1605.17,,paid
1852,533,1,2026-03-06,2656.7,1859.69,797.01,PAID
1853,533,2,2026-04-05,2656.7,1859.69,797.01,Overdue
1854,533,3,2026-05-05,2656.7,,797.01,OVERDUE
1855,533,4,2026-06-04,2656.7,1859.69,797.01,paid
1856,533,5,2026-07-04,2656.7,1859.69,797.01,paid
1857,534,1,02-12-2026,3853.0,2697.1,1155.9,OVERDUE
1858,534,2,2026-03-14,-3853.0,2697.1,1155.9,PENDING
1859,534,3,2026-04-13,3853.0,2697.1,1155.9,paid
1860,535,1,2025-07-10,2074.15,1451.9,622.25,PART_PAID
1861,535,2,2025-08-09,2074.15,1451.9,622.25,OVERDUE
1862,535,3,2025-09-08,2074.15,1451.9,622.25,paid
1863,536,1,2026-06-27,2480.2,1736.14,744.06,paid
1864,536,2,2026-07-27,2480.2,1736.14,744.06,paid
1865,536,3,2026-08-26,2480.2,1736.14,744.06,PAID
1866,536,4,2026-09-25,2480.2,1736.14,744.06,PART_PAID
1867,537,1,2025-05-13,2011.1,1407.77,603.33,paid
1868,537,2,2025-06-12,2011.1,1407.77,603.33,PART_PAID
1869,537,3,2025-07-12,2011.1,1407.77,603.33,OVERDUE
1870,538,1,2025-11-26,3807.48,2665.24,1142.24,PART_PAID
1871,538,2,2025-12-26,3807.48,2665.24,,paid
1872,538,3,2026-01-25,3807.48,2665.24,1142.24,PENDING
1873,539,1,2026-01-15,941.08,658.76,282.32,PART_PAID
1874,539,2,2026-02-14,941.08,,282.32,paid
1875,540,1,2025-09-17,1928.83,1350.18,578.65,PENDING
1876,540,2,2025-10-17,1928.83,1350.18,578.65,PAID
1877,540,3,2025-11-16,1928.83,1350.18,578.65,PENDING
1878,540,4,2025-12-16,1928.83,1350.18,578.65,PAID
1879,541,1,2025-05-09,2844.84,1991.39,853.45,OVERDUE
1880,541,2,08/06/2025,2844.84,1991.39,853.45,PART_PAID
1881,542,1,2025-09-11,,1219.91,522.82,PART_PAID
1882,542,2,2025-10-11,1742.73,1219.91,522.82,paid
1883,542,3,2025-11-10,1742.73,1219.91,522.82,PENDING
1884,542,4,2025-12-10,1742.73,1219.91,522.82,PART_PAID
1885,542,5,2026-01-09,1742.73,1219.91,522.82,PAID
1886,543,1,2026-06-11,1575.61,1102.93,,Overdue
1887,543,2,2026-07-11,,1102.93,472.68,paid
1888,544,1,2025-08-24,2358.61,1651.03,707.58,PENDING
1889,544,2,2025-09-23,2358.61,1651.03,707.58,PART_PAID
1890,544,3,2025-10-23,2358.61,1651.03,707.58,PART_PAID
1891,545,1,2026-06-19,1768.63,1238.04,530.59,PENDING
1892,546,1,23/12/2025,2222.38,1555.67,666.71,OVERDUE
1893,546,2,2026-01-22,2222.38,1555.67,666.71,paid
1894,546,3,2026-02-21,2222.38,1555.67,666.71,OVERDUE
1895,546,4,2026-03-23,2222.38,1555.67,666.71,OVERDUE
1896,546,5,2026-04-22,2222.38,1555.67,666.71,paid
1897,546,6,2026-05-22,2222.38,1555.67,666.71,paid
1898,547,1,24 May 2026,1269.94,888.96,380.98,Overdue
1899,547,2,2026-06-23,1269.94,888.96,380.98,PAID
1900,547,3,2026-07-23,1269.94,888.96,380.98,PAID
1901,547,4,2026-08-22,1269.94,888.96,380.98,PAID
1902,547,5,2026-09-21,1269.94,888.96,380.98,Overdue
1903,547,6,2026-10-21,1269.94,888.96,380.98,PART_PAID
1904,548,1,2026-06-28,1910.79,1337.55,573.24,PART_PAID
1905,548,2,07-28-2026,1910.79,1337.55,573.24,Overdue
1906,548,3,2026-08-27,1910.79,1337.55,573.24,PART_PAID
1907,548,4,2026-09-26,1910.79,1337.55,573.24,PART_PAID
1908,549,1,2025-10-20,2300.24,1610.17,690.07,Overdue
1909,549,2,2025-11-19,2300.24,1610.17,,PART_PAID
1910,549,3,2025-12-19,2300.24,1610.17,690.07,PART_PAID
1911,549,4,2026-01-18,,1610.17,690.07,PENDING
1912,549,5,2026-02-17,2300.24,1610.17,690.07,PART_PAID
1913,549,6,2026-03-19,2300.24,1610.17,690.07,paid
1914,550,1,2025-03-10,2139.64,1497.75,641.89,PAID
1915,550,2,2025-04-09,2139.64,1497.75,641.89,PART_PAID
1916,550,3,2025-05-09,2139.64,1497.75,641.89,PART_PAID
1917,550,4,2025-06-08,2139.64,1497.75,641.89,PART_PAID
1918,551,1,2026-01-21,3480.81,,1044.24,
1919,551,2,2026-02-20,3480.81,2436.57,1044.24,OVERDUE
1920,552,1,2025-04-27,955.62,668.93,286.69,PAID
1921,552,2,2025-05-27,955.62,668.93,286.69,PENDING
1922,552,3,2025-06-26,955.62,668.93,,Overdue
1923,552,4,2025-07-26,955.62,668.93,286.69,PART_PAID
1924,552,5,2025-08-25,955.62,668.93,286.69,Overdue
1925,552,6,2025-09-24,955.62,668.93,286.69,OVERDUE
1926,553,1,2025-11-19,1509.22,1056.45,452.77,PAID
