assessment_id,application_id,net_income_zar,monthly_expenses_zar,existing_debt_zar,affordability_amount_zar,assessment_result,assessed_at,dsr_ratio
934,439,8414.99,5352.45,1743.05,1319.49,REFER,2025-07-13 07:21:55,0.2071
935,2787,57775.25,,837.73,7567.27,PASS,2025-05-10 10:25:15,0.0145
936,178,21105.77,19790.49,1226.98,88.3,,2026-04-10 08:53:09,0.0581
937,1358,86857.47,74206.06,8021.22,4630.19,pass,2026-04-27 08:22:29,0.0923
938,3077,23979.44,16967.47,164.07,6847.9,,2026-02-11 08:02:43,0.0068
939,1622,45804.6,19128.98,20940.69,5734.93,Fail,2025-06-21 10:17:00,
940,2515,40779.93,29655.16,15141.65,-4016.88,REFER,2026-03-13 18:04:47,0.3713
941,1641,57035.05,39180.88,,11949.31,Fail,2025-10-20 15:17:20,0.1035
942,1860,68006.69,34018.24,20444.54,,PASS,2025-08-20 14:28:32,
943,604,47279.14,24935.71,14198.48,8144.95,FAIL,2025-02-03 11:36:07,0.3003
944,3132,47028.58,38959.57,6050.59,2018.42,pass,2025-04-09 16:17:24,0.1287
945,1640,16621.35,6738.38,1815.26,8067.71,pass,2025-03-28 12:32:53,0.1092
946,1429,28660.02,20319.39,5767.77,-2572.86,REFER,2025-07-27 19:18:01,0.2012
947,611,66208.59,35735.22,21756.4,8716.97,,2025-06-09 07:54:43,0.3286
948,2334,61701.32,27018.99,11372.19,23310.14,pass,2026-03-26 08:01:18,0.1843
949,365,53473.17,47722.61,8234.95,-2484.39,FAIL,2025-12-25 13:55:30,0.154
950,2014,62018.71,39454.26,7042.09,15522.36,pass,2026-05-08 18:09:16,
951,2541,13046.78,11851.7,,2.47,,2025-12-06 20:02:43,0.0914
952,1838,43085.35,31831.21,19825.35,-8571.21,PASS,2025-12-11 22:31:05,0.4601
953,21,66678.33,53780.13,32172.27,-19274.07,PASS,2025-05-12 12:02:54,0.4825
954,1813,71978.43,62400.82,18975.75,-9398.14,FAIL,2026-05-18 09:34:11,0.2636
955,1183,33043.78,28494.66,1874.03,2675.09,Fail,2025-11-30 15:30:47,0.0567
956,2951,52389.08,41890.11,16221.81,-5722.84,pass,2026-05-27 08:59:38,0.3096
957,530,10598.24,9440.36,3840.88,-2683.0,PASS,2026-03-05 19:38:22,0.3624
958,2236,36220.09,23462.81,7726.68,5030.6,Fail,2025-10-13 14:54:29,0.2133
959,1089,5294.58,3913.37,2118.68,-737.47,FAIL,2025-09-18 16:09:17,
960,2376,77588.51,54462.26,,-11444.39,Fail,2025-01-26 22:43:28,0.4456
961,2370,50743.06,28631.18,9493.37,12618.51,REFER,2026-01-17 17:30:47,0.1871
962,1560,31125.88,14599.7,563.69,15962.49,Fail,2025-11-21 17:31:24,0.0181
963,2062,72267.1,53940.0,4598.24,13728.86,pass,2025-06-19 18:15:05,
964,2806,10987.39,7533.86,3635.09,-181.56,FAIL,2025-10-29 09:16:46,0.3308
965,51,27617.89,23761.64,5396.48,-1540.23,pass,2025-10-23 17:52:23,0.1954
966,1933,19234.79,9947.33,,5051.92,PASS,2025-10-13 10:28:07,0.2202
967,501,19935.94,12934.0,4353.03,2648.91,pass,2026-06-10 20:32:10,0.2184
968,2297,33964.9,14439.91,5541.04,13983.95,FAIL,2025-08-04 16:23:49,0.1631
969,907,85052.47,69185.07,31432.16,-15564.76,PASS,2026-01-01 08:48:06,0.3696
970,707,85593.24,58715.06,25702.64,1175.54,REFER,2025-10-21 12:31:34,0.3003
971,250,55543.48,50396.96,21522.38,-16375.86,Fail,2025-06-05 22:08:16,0.3875
972,2445,52639.06,21799.96,9178.6,21660.5,Fail,2026-05-24 15:01:06,0.1744
973,16,,57579.78,10148.33,,pass,2025-01-15 11:38:46,
974,645,57663.9,32270.48,17896.59,7496.83,REFER,2025-01-01 09:32:16,0.3104
975,2675,36634.77,29368.84,12642.26,-5376.33,REFER,2025-03-19 13:33:13,0.3451
976,2982,62143.77,49796.86,6357.33,5989.58,FAIL,2026-05-11 10:46:11,0.1023
977,1937,68882.45,43430.04,3493.11,-21959.3,REFER,2025-08-22 12:18:12,0.0507
978,2733,83159.71,54282.24,37503.64,-8626.17,FAIL,2025-05-15 21:06:39,0.451
979,1271,77842.02,38660.96,5306.51,33874.55,pass,2026-03-31 15:47:54,
980,3043,47578.23,36599.23,19798.62,-8819.62,Fail,2025-11-29 08:10:52,0.4161
981,908,89309.27,65310.07,41819.3,-17820.1,,2025-09-19 16:50:11,0.4683
982,2406,71323.21,,14847.26,11118.32,REFER,2025-05-31 08:30:39,0.2082
983,1116,75741.39,33529.09,,25713.76,REFER,2025-11-30 17:38:45,0.2178
984,355,26379.64,23707.48,8313.46,-5641.3,FAIL,2026-06-12 10:01:38,0.3151
985,3043,58555.52,29561.8,22935.02,6058.7,PASS,2025-04-17 09:14:44,0.3917
986,928,60902.23,44767.24,15483.21,651.78,PASS,2026-03-17 17:32:04,0.2542
987,2978,38144.27,29236.74,1013.81,-7893.72,REFER,2025-12-09 18:00:59,0.0266
988,296,5418.71,3096.96,838.53,1483.22,PASS,2025-02-09 11:10:41,
989,1839,81267.91,55335.26,36804.64,-10871.99,Fail,2025-08-27 14:20:58,0.4529
990,2267,76242.41,,8590.7,25311.79,pass,2025-05-10 15:05:28,0.1127
991,649,44723.02,29722.25,9448.39,5552.38,FAIL,2026-05-22 22:16:40,0.2113
992,2495,,21334.94,17652.82,-3320.99,FAIL,2025-02-03 11:04:56,0.4949
993,476,9459.52,3923.94,2566.28,2969.3,PASS,2025-01-28 11:57:57,0.2713
994,3141,29499.86,11843.85,,13832.34,PASS,2026-01-12 15:11:44,0.1296
995,446,29640.59,12753.24,,5747.82,Fail,2026-03-12 07:21:55,0.3758
996,2287,53727.88,36402.57,3757.72,13567.59,Fail,2026-02-21 07:57:15,0.0699
997,1439,45570.38,25276.09,7756.0,12538.29,PASS,2025-12-18 07:05:25,0.1702
998,406,85458.87,75779.42,7785.02,1894.43,PASS,2025-01-23 22:31:39,0.0911
999,2876,81913.75,77544.45,17046.6,,PASS,2026-01-08 09:28:31,0.2081
1000,2074,,53697.92,8847.27,16554.72,pass,2025-02-09 18:53:38,0.1118
1001,1080,65084.5,33538.7,8981.85,22563.95,Fail,2025-05-22 19:37:13,0.138
1002,2482,86210.75,61312.77,22650.37,2247.61,pass,2025-01-06 11:31:08,0.2627
1003,424,85766.18,74423.04,36680.66,-25337.52,pass,2025-09-18 10:54:33,0.4277
1004,1667,32272.42,18001.3,1967.47,12303.65,pass,2025-11-17 19:18:32,0.061
1005,1728,43880.48,33531.72,20097.44,-9748.68,PASS,2025-05-03 11:56:45,0.458
1006,1554,17110.18,13521.98,7142.5,-3554.3,Fail,2026-04-08 10:14:34,0.4174
1007,2034,37232.93,33114.74,16629.87,-12511.68,Fail,2025-11-27 10:43:53,0.4466
1008,2624,77968.34,60503.28,7163.04,10302.02,FAIL,2025-12-31 13:01:11,0.0919
1009,589,76572.74,33258.05,6782.39,36532.3,Fail,2025-11-05 18:51:40,0.0886
1010,1987,14144.21,6225.51,3520.33,-4398.37,Fail,2026-04-01 11:29:16,0.2489
1011,886,21369.56,20235.57,7743.39,-6609.4,Fail,2025-10-04 18:29:28,0.3624
1012,2424,48246.32,19355.07,7386.9,21504.35,pass,2025-06-18 15:49:30,0.1531
1013,2902,64995.68,41261.68,31699.1,-7965.1,REFER,2025-01-23 07:15:15,0.4877
1014,463,45358.4,30616.75,17931.85,-3190.2,pass,2026-05-29 17:28:16,0.3953
1015,2493,73522.33,53943.31,36117.99,-16538.97,Fail,2026-05-27 11:40:22,0.4913
1016,2321,86717.0,66919.61,7276.35,,PASS,2026-04-30 14:37:53,0.0839
1017,2382,45450.66,29118.02,16623.52,-290.88,FAIL,2025-12-19 14:13:45,0.3657
1018,2743,30221.72,,10328.28,1055.14,PASS,2025-01-22 20:11:06,0.3418
1019,2556,28604.07,18081.42,3657.06,6865.59,REFER,2025-12-19 16:55:57,0.1279
1020,1661,22791.96,17171.96,2851.66,2768.34,FAIL,2026-01-21 21:36:06,0.1251
1021,2007,,33645.86,25758.98,-7662.09,PASS,2025-12-27 10:54:24,0.4978
1022,517,64783.31,43977.62,22051.36,-1245.67,Fail,2025-05-26 09:24:58,0.3404
1023,2782,,13745.99,7927.37,3611.41,pass,2026-03-09 13:47:21,
1024,249,29330.74,20781.32,8800.4,-250.98,pass,2026-04-08 11:47:53,0.3
1025,2145,62110.57,51783.1,7839.84,2487.63,PASS,2025-03-25 22:05:34,0.1262
1026,1348,-62975.54,59469.63,28531.55,-25025.64,REFER,2025-02-11 07:34:05,0.4531
1027,2827,64822.2,33619.88,25941.36,5260.96,pass,2025-10-25 18:25:13,0.4002
1028,2674,49852.44,30669.33,7350.86,11832.25,Fail,2026-03-11 13:13:07,0.1475
1029,292,39143.71,30056.87,9802.41,,PASS,2025-07-15 20:45:30,0.2504
1030,2031,89334.57,56237.34,43021.98,-9924.75,FAIL,2025-04-18 20:31:25,0.4816
1031,1127,46714.23,26304.67,22704.81,-2295.25,FAIL,2025-02-07 14:29:38,0.486
1032,1303,84941.87,,18411.34,28714.97,REFER,2025-06-29 21:49:58,0.2168
1033,2698,18804.59,8476.9,2846.46,7481.23,pass,2025-08-06 10:39:08,
1034,1689,88429.44,37155.99,30929.7,20343.75,PASS,2026-02-27 22:27:52,
1035,2513,35490.06,25070.63,14454.49,-4035.06,PASS,2025-09-17 08:27:03,0.4073
1036,993,47418.51,19298.76,13998.82,14120.93,REFER,2026-03-27 22:30:08,0.2952
1037,2024,14634.4,12581.25,6305.38,-4252.23,FAIL,2026-01-08 19:36:40,0.4309
1038,2905,55340.85,35932.63,9077.97,10330.25,FAIL,2025-03-18 10:35:02,0.164
1039,1036,75028.35,68209.61,16520.56,-9701.82,PASS,2025-08-17 17:09:14,0.2202
1040,1464,27053.62,14573.78,10009.34,2470.5,Fail,2026-02-22 21:04:00,0.37
1041,3159,54350.44,26738.31,14754.39,12857.74,FAIL,2025-01-26 16:45:45,0.2715
1042,1740,33932.04,19530.61,8590.78,5810.65,pass,2025-04-21 17:28:21,0.2532
1043,2214,23341.77,16444.16,9583.19,-2685.58,FAIL,2026-05-27 15:29:02,0.4106
1044,708,48270.54,24327.55,5070.07,18872.92,REFER,2026-02-25 17:01:49,0.105
1045,2580,51705.59,20925.94,23375.72,7403.93,Fail,2025-03-29 10:03:23,0.4521
1046,63,73449.46,46298.79,9458.19,17692.48,pass,2025-06-05 16:35:55,0.1288
1047,2203,87317.63,68203.13,39350.72,-20236.22,REFER,2025-03-08 14:15:08,0.4507
1048,1277,,5938.92,3788.31,3329.1,PASS,2026-05-04 07:21:29,0.2902
1049,288,27209.43,10891.11,9113.69,7204.63,Fail,2026-05-10 17:05:40,0.3349
1050,122,38354.57,20169.66,2761.84,,FAIL,2026-02-22 14:06:19,0.072
1051,2558,86471.72,41017.47,34407.77,11046.48,pass,2025-08-30 11:29:28,0.3979
1052,697,70848.6,44862.81,8382.05,,REFER,2026-05-15 12:47:03,0.1183
1053,1672,64805.01,31612.38,32125.95,1066.68,PASS,2025-09-27 12:52:33,0.4957
1054,2156,,32331.59,9901.09,12498.69,Fail,2025-10-15 16:15:38,0.1809
1055,2564,19325.06,12769.32,331.51,6224.23,PASS,2025-02-14 20:52:42,0.0172
1056,1188,84080.99,75314.22,34538.03,-25771.26,PASS,2025-02-02 15:55:20,0.4108
1057,2935,81746.68,63491.51,32092.88,-13837.71,FAIL,2026-03-19 21:58:36,
1058,37,66658.79,42351.87,13679.19,10627.73,PASS,2025-08-29 08:26:06,0.2052
1059,922,57143.98,34576.71,19465.31,3101.96,Fail,2025-10-06 20:32:21,0.3406
1060,1331,40928.86,25411.0,5784.93,,REFER,2025-04-03 15:03:52,0.1413
1061,2153,75012.97,58842.24,12561.16,3609.57,pass,2026-02-20 10:45:31,0.1675
1062,3125,42105.41,27384.48,16050.99,-1330.06,PASS,2026-05-22 21:05:12,0.3812
1063,2355,38374.32,34022.69,6624.06,-2272.43,Fail,2025-08-03 17:47:06,0.1726
1064,1420,48363.74,,7760.8,28.46,pass,2025-02-20 12:03:14,0.1605
1065,2498,,6229.03,3093.13,-647.6,REFER,2025-02-01 18:16:26,0.3566
1066,857,39870.98,32422.53,19669.2,-12220.75,Fail,2025-12-06 10:51:59,
1067,2684,37242.95,16180.14,16424.65,4638.16,Fail,2025-08-03 22:02:34,0.441
1068,651,20604.16,11676.36,4521.51,4406.29,REFER,2025-01-04 09:41:36,0.2194
1069,2788,76048.21,68503.6,24592.21,-17047.6,FAIL,2026-03-07 15:29:48,0.3234
1070,14,82469.09,40921.88,18663.26,22883.95,REFER,2026-04-24 11:16:03,0.2263
1071,3142,,20762.98,9892.73,-48.82,Fail,2026-04-27 16:53:38,0.3232
1072,1118,,22548.76,3882.57,-6397.09,pass,2026-06-05 08:17:00,0.1183
1073,1559,44106.16,39735.88,20471.98,-16101.7,Fail,2026-01-19 22:38:59,
1074,694,53168.99,45653.11,16822.3,-9306.42,PASS,2025-06-09 18:17:56,0.3164
1075,399,80570.07,55039.9,7495.82,18034.35,pass,2025-11-12 16:29:44,
1076,3099,8260.94,3595.16,3365.25,1300.53,FAIL,2025-04-01 07:33:32,0.4074
1077,971,59036.4,29209.3,5736.6,24090.5,REFER,2026-05-09 10:38:52,0.0972
1078,627,,10921.66,9047.57,1891.77,pass,2025-09-20 14:35:30,0.4139
1079,3069,70146.12,49864.23,17932.01,2349.88,REFER,2025-06-23 21:46:09,0.2556
1080,2786,70625.16,52292.56,28299.93,-9967.33,REFER,2026-03-06 18:53:19,0.4007
1081,2163,20487.83,13718.78,,2322.08,FAIL,2025-07-14 09:39:30,0.2171
1082,599,68413.96,34386.18,33948.83,-78.95,pass,2025-06-22 18:19:44,0.4962
1083,859,9708.57,8700.73,2310.65,-1302.81,FAIL,2025-02-15 16:39:29,0.238
1084,2562,24961.9,19279.4,2111.01,3571.49,FAIL,2025-05-08 15:05:00,0.0846
1085,2218,45428.01,41583.5,2293.5,-1551.01,PASS,2025-10-27 15:30:34,
1086,2986,23402.7,11498.83,11232.65,671.22,Fail,2025-08-07 13:52:51,0.48
1087,117,17675.71,11572.09,4561.61,1542.01,FAIL,2026-05-24 13:57:12,
1088,1649,22697.06,16619.01,4881.54,1196.51,REFER,2025-10-16 09:24:30,0.2151
1089,514,67241.09,39108.41,20474.19,,PASS,2025-10-15 13:37:58,0.3045
1090,234,30004.4,15201.38,12440.07,2362.95,PASS,2025-08-15 08:24:57,0.4146
1091,248,56747.36,24144.71,13437.07,19165.58,FAIL,2025-11-15 22:23:03,0.2368
1092,862,75231.43,36483.24,16610.49,22137.7,REFER,2025-04-05 21:32:51,0.2208
1093,758,80237.8,37513.42,9638.96,33085.42,pass,2026-03-16 07:34:15,0.1201
1094,1558,9517.03,7518.26,,1716.44,FAIL,2025-07-20 17:58:44,0.0297
1095,1109,17099.47,13337.24,8354.71,-4592.48,pass,2026-01-30 18:36:18,0.4886
1096,211,65768.11,50164.19,28382.73,,PASS,2025-04-30 19:04:17,0.4316
1097,958,11248.06,,1812.52,3383.5,pass,2026-05-13 14:13:28,0.1611
1098,100,63148.0,56723.21,10915.37,-4490.58,FAIL,2026-02-04 22:18:58,0.1729
1099,1412,76190.1,44320.84,2622.1,29247.16,pass,2026-01-23 22:03:11,0.0344
1100,382,68411.03,59282.83,,-21506.21,PASS,2026-01-26 10:45:34,0.4478
1101,685,23213.36,12181.11,1793.17,9239.08,FAIL,2026-04-09 10:23:42,0.0772
1102,502,45841.26,28895.67,20681.09,-3735.5,FAIL,2025-11-14 15:28:20,0.4511
1103,2935,32973.82,18093.6,1687.21,13193.01,PASS,2026-02-16 20:53:42,0.0512
1104,2333,44168.74,39733.52,1326.82,3108.4,pass,2026-01-30 10:49:31,0.03
1105,202,68870.51,33827.49,19121.7,15921.32,PASS,2025-01-31 22:27:42,0.2776
1106,1457,89896.52,54913.37,37513.57,-2530.42,pass,2025-02-18 19:13:49,0.4173
1107,116,7350.53,4421.16,2114.77,814.6,PASS,2025-12-17 16:21:56,0.2877
1108,2171,16194.1,10177.51,2276.54,3740.05,Fail,2025-02-11 19:21:33,0.1406
1109,1364,38702.72,29544.68,,-70.2,PASS,2025-12-06 11:43:24,0.2384
1110,1904,78446.4,49208.55,29101.94,135.91,REFER,2025-02-25 21:33:55,0.371
1111,1813,39477.51,35167.79,10851.68,-6541.96,Fail,2025-10-12 12:37:19,0.2749
1112,1432,64077.08,40251.18,,21868.63,REFER,2025-03-04 16:17:02,0.0305
1113,1257,6124.61,4514.76,763.83,-846.02,pass,2025-05-30 18:34:07,0.1247
1114,768,44718.46,27240.39,1560.98,15917.09,FAIL,2025-12-02 09:33:41,0.0349
1115,844,23521.97,16243.26,7841.53,-562.82,REFER,2025-08-17 21:24:08,0.3334
1116,1727,76663.25,71337.66,33510.53,-28184.94,pass,2026-01-29 12:29:41,0.4371
1117,1028,65757.47,27142.74,23313.34,15301.39,FAIL,2025-02-08 15:10:13,
1118,2263,8017.9,5786.3,2222.62,8.98,REFER,2025-10-23 19:46:50,0.2772
1119,2387,8729.89,8075.03,3683.07,-3028.21,,2025-10-02 12:42:13,0.4219
1120,52,16487.93,10149.05,2691.46,3647.42,Fail,2025-12-21 19:58:55,0.1632
1121,1122,66198.67,43273.31,30707.83,-7782.47,REFER,2026-04-27 08:56:16,0.4639
1122,2958,37386.36,15778.02,5307.22,16301.12,Fail,2025-03-27 08:36:53,0.142
1123,2198,40570.95,27307.33,12262.69,1000.93,REFER,2025-06-17 16:29:49,0.3023
1124,1980,51953.1,,16539.55,764.29,REFER,2026-06-16 19:12:55,0.3184
1125,464,26085.95,24435.5,12217.43,-10566.98,REFER,2025-03-21 15:57:29,0.4684
1126,1811,78164.7,41102.03,1098.3,35964.37,REFER,2025-10-03 13:40:26,0.0141
1127,1654,58825.51,35582.28,26685.73,-3442.5,FAIL,2025-02-01 19:22:32,0.4536
1128,2229,5081.7,3840.74,580.77,660.19,FAIL,2026-03-17 13:28:51,0.1143
1129,826,13955.43,10838.72,1465.02,1651.69,REFER,2026-02-20 09:00:54,0.105
1130,2929,31007.09,25734.26,10403.52,-5130.69,PASS,2025-12-05 08:36:04,0.3355
1131,517,81065.31,53595.12,11916.73,-15553.46,pass,2025-01-13 12:20:30,0.147
1132,3092,40301.06,19591.06,15505.71,5204.29,REFER,2025-03-22 09:03:59,0.3847
1133,1144,69146.15,27680.68,15724.66,25740.81,FAIL,2026-03-14 08:47:20,0.2274
1134,1858,50500.42,38041.58,6170.54,-6288.3,FAIL,2026-03-09 11:38:06,0.1222
1135,931,66265.54,41530.81,25786.7,-1051.97,pass,2025-09-14 12:33:42,0.3891
1136,833,22119.45,14620.08,1416.15,6083.22,pass,2025-02-26 19:36:14,0.064
1137,266,38302.44,23235.52,9364.33,5702.59,FAIL,2026-02-22 20:13:44,0.2445
1138,2275,25054.46,10669.46,7922.93,6462.07,Fail,2025-12-06 10:02:55,0.3162
1139,2503,34529.77,24230.9,1034.21,-9264.66,FAIL,2025-09-18 17:51:18,0.03
1140,676,68157.35,28296.68,13151.96,26708.71,Fail,2026-03-23 18:05:26,0.193
1141,2096,28768.87,24048.11,6812.55,-2091.79,PASS,2025-07-08 20:21:44,0.2368
1142,909,79364.3,45691.56,6481.97,27190.77,PASS,2025-05-14 12:26:42,0.0817
1143,2540,10700.34,8140.91,5330.62,-2771.19,Fail,2025-12-09 13:00:43,0.4982
1144,2144,75029.6,41913.39,24089.59,9026.62,Fail,2026-04-27 10:03:36,0.3211
1145,2698,55075.2,,,-1313.76,Fail,2025-05-19 19:00:59,0.191
1146,1893,21749.13,13794.22,4654.95,3299.96,Fail,2025-01-27 10:08:23,0.214
1147,2697,15666.43,14680.3,3169.74,-2183.61,FAIL,2025-06-12 09:24:24,0.2023
1148,1748,25504.39,23808.77,,-495.23,Fail,2025-06-10 09:05:24,0.0859
1149,2755,17528.93,12563.36,3540.81,1424.76,PASS,2026-03-03 18:25:32,0.202
1150,359,72884.74,40426.43,3267.07,29191.24,,2025-06-16 14:36:08,0.0448
1151,1349,66751.39,39128.65,11765.06,15857.68,Fail,2025-06-15 12:33:10,0.1763
1152,286,45587.17,39011.86,15621.01,-9045.7,Fail,2025-06-15 07:09:28,0.3427
1153,1587,74053.48,54306.0,4408.18,15339.3,Fail,2025-07-20 07:43:15,0.0595
1154,872,24498.96,17173.69,7692.2,-366.93,pass,2025-08-13 09:45:04,0.314
1155,1056,69260.75,64439.16,17004.12,-12182.53,Fail,2025-08-28 11:39:20,0.2455
1156,1326,45111.59,,8971.64,-729.72,pass,2025-12-09 18:17:34,0.1989
1157,2916,69782.02,51845.9,24299.81,-6363.69,pass,2026-02-24 20:23:08,0.3482
1158,2208,14715.77,7377.47,,1684.86,FAIL,2026-05-14 17:50:37,0.3842
1159,44,41055.89,29144.64,11572.56,338.69,PASS,2025-11-26 19:00:13,0.2819
1160,2303,88488.46,57842.0,40438.97,-9792.51,Fail,2026-05-21 20:53:24,0.457
1161,1575,73844.08,49123.56,17399.98,7320.54,REFER,2026-01-18 18:15:26,0.2356
1162,2016,29143.74,17913.16,4398.84,6831.74,PASS,2025-08-24 22:46:41,0.1509
1163,3020,40973.96,35969.35,2425.7,2578.91,REFER,2025-07-17 13:56:38,0.0592
1164,266,7750.64,5171.64,1380.35,1198.65,Fail,2026-04-20 10:40:35,
1165,310,18771.02,17776.95,8041.43,-7047.36,FAIL,2025-08-21 21:09:13,0.4284
1166,3047,22521.28,15273.5,10629.1,-3381.32,Fail,2026-03-21 19:35:46,0.472
1167,2363,86096.08,75208.01,7111.25,3776.82,FAIL,2026-03-16 09:53:03,0.0826
1168,285,12454.26,11207.49,259.89,986.88,pass,2025-02-20 11:09:36,0.0209
1169,566,12784.38,5813.22,1790.2,5180.96,FAIL,2025-09-15 12:06:22,0.14
1170,1855,53262.68,38116.12,4568.68,10577.88,PASS,2026-06-09 19:37:52,0.0858
1171,3146,71763.06,55317.76,,5461.14,pass,2025-06-26 09:57:12,0.1531
1172,1022,82562.74,71557.51,38725.14,,PASS,2025-08-11 11:59:36,0.469
1173,2342,4947.71,2910.42,2432.23,-394.94,FAIL,2025-10-02 22:12:59,0.4916
1174,2830,83909.75,59254.67,,2007.12,Fail,2025-03-19 12:17:58,0.2699
1175,3007,54982.07,50256.58,3451.35,1274.14,PASS,2025-02-05 18:05:20,0.0628
1176,1120,47892.86,33351.05,6520.42,8021.39,REFER,2025-03-03 07:24:43,0.1361
1177,2623,84501.65,65229.86,27905.26,-8633.47,PASS,2026-01-22 10:17:20,0.3302
1178,337,19916.03,15761.16,9654.39,-5499.52,REFER,2025-02-19 20:40:14,0.4848
1179,2269,31100.7,23056.98,9800.56,-1756.84,FAIL,2026-01-22 18:26:44,0.3151
1180,1825,57704.8,46539.23,28534.9,-17369.33,pass,2026-02-11 10:07:46,0.4945
1181,2756,33530.46,17998.51,3293.54,12238.41,pass,2026-05-12 20:35:46,0.0982
1182,888,11462.74,5003.74,3289.79,3169.21,REFER,2025-04-21 22:33:15,
1183,1882,57013.54,51308.83,19722.98,-14018.27,PASS,2025-12-09 18:25:49,0.3459
1184,689,39197.41,25497.5,1338.0,12361.91,REFER,2025-03-11 07:58:12,
1185,2961,50356.24,23090.62,3248.44,24017.18,FAIL,2026-05-25 17:28:36,0.0645
1186,2781,79974.49,70669.38,31318.78,-22013.67,pass,2025-05-19 21:10:15,0.3916
1187,6,48453.41,21525.1,11232.51,15695.8,FAIL,2026-04-09 08:23:30,0.2318
1188,274,54483.09,36921.37,19598.12,-2036.4,PASS,2026-01-14 11:33:58,
1189,2228,73487.0,68675.68,7064.42,-2253.1,FAIL,2025-12-26 16:12:11,
1190,1444,78179.7,32917.63,33140.15,12121.92,REFER,2025-11-25 17:19:28,0.4239
1191,2174,17244.99,11962.72,6180.28,-898.01,REFER,2025-12-04 08:50:27,0.3584
1192,2355,13748.79,12767.3,7.97,973.52,Fail,2025-08-16 21:50:38,0.0006
1193,2707,72230.56,63991.22,14063.25,-5823.91,,2025-06-05 15:25:41,0.1947
1194,2575,87662.46,81434.5,41813.24,-35585.28,Fail,2026-05-04 18:18:52,0.477
1195,2857,37973.35,18946.2,8396.42,10630.73,pass,2025-04-11 08:41:45,0.2211
1196,2631,42769.33,29940.85,10372.69,2455.79,Fail,2025-09-22 10:06:18,0.2425
1197,2684,31133.16,28991.02,2162.02,-19.88,Fail,2025-06-14 08:29:56,0.0694
1198,1639,15418.53,10368.28,3394.43,1655.82,PASS,2025-02-24 17:13:07,0.2202
1199,1955,52662.48,30164.15,20143.15,2355.18,FAIL,2026-05-23 17:31:46,
1200,37,42603.83,32499.12,,-8561.57,REFER,2025-03-29 20:48:39,0.4381
1201,2647,38132.37,30766.4,,-11328.09,PASS,2025-04-14 08:53:39,0.4902
1202,510,-60650.03,28472.39,14072.27,18105.37,REFER,2025-12-11 13:56:20,0.232
1203,382,73325.95,33028.7,23882.31,16414.94,REFER,2025-01-02 20:13:49,0.3257
1204,1349,65641.51,43285.02,6227.66,,REFER,2025-12-05 17:19:21,0.0949
1205,560,-52026.22,22963.5,22276.1,6786.62,PASS,2025-08-13 18:28:51,0.4282
1206,630,7987.4,5347.21,,1121.36,,2025-06-20 11:33:10,0.1902
1207,823,61556.36,42224.14,15584.16,3748.06,pass,2025-07-21 16:52:49,0.2532
1208,2270,80459.3,34469.16,17155.58,28834.56,pass,2025-06-05 13:24:55,0.2132
1209,1024,53709.19,44963.43,25436.07,-16690.31,PASS,2025-02-12 16:26:22,0.4736
1210,491,71775.22,61977.7,11129.52,-1332.0,PASS,2025-02-11 13:49:46,0.1551
1211,386,15476.53,9833.61,4155.98,1486.94,pass,2025-12-07 14:12:49,0.2685
1212,1320,48817.32,43451.59,9410.9,-4045.17,FAIL,2026-03-30 12:19:21,0.1928
1213,2604,31259.47,14471.22,,5039.77,REFER,2025-07-24 08:02:04,0.3758
1214,707,45525.04,37328.13,15821.0,-7624.09,FAIL,2025-06-15 08:32:33,0.3475
1215,878,65549.52,33103.3,18324.8,14121.42,Fail,2025-01-04 11:08:18,0.2796
1216,1301,88725.07,53885.88,43779.56,-8940.37,Fail,2026-05-31 20:30:31,0.4934
1217,1724,29809.85,24893.3,12478.32,-7561.77,FAIL,2025-08-23 12:00:22,0.4186
1218,2772,86514.27,77883.8,17494.33,-8863.86,REFER,2025-03-05 19:10:56,0.2022
1219,227,61841.9,43713.85,3682.57,14445.48,Fail,2025-09-22 21:08:14,0.0595
1220,1835,37525.27,21710.09,1240.85,14574.33,REFER,2025-06-07 16:44:00,0.0331
1221,2880,55778.17,,18864.68,2139.09,Fail,2025-11-08 22:55:42,0.3382
1222,724,37256.54,20310.84,4741.8,12203.9,REFER,2025-06-08 19:08:34,0.1273
1223,1794,50028.04,,23658.76,-8624.65,Fail,2025-12-07 15:17:17,0.4729
1224,102,43169.15,26664.41,15970.07,534.67,pass,2025-10-03 22:16:38,0.3699
1225,797,23515.36,17831.03,3742.15,1942.18,pass,2026-01-15 20:37:07,0.1591
1226,309,,34643.82,,22099.59,pass,2025-06-28 10:59:13,
1227,537,43956.64,39187.38,20608.96,-15839.7,PASS,2026-03-07 22:53:04,0.4688
1228,1460,54372.77,25165.42,9624.53,19582.82,FAIL,2025-02-22 18:59:48,0.177
1229,2499,7282.14,3455.1,3328.02,499.02,FAIL,2026-01-19 21:21:44,0.457
1230,2411,,23792.77,6733.11,-540.23,FAIL,2025-09-29 07:24:00,0.2245
1231,2922,84487.0,51760.21,6054.83,26671.96,PASS,2025-04-16 07:04:07,0.0717
1232,2997,21022.5,18810.0,7864.72,-5652.22,FAIL,2025-05-29 21:14:59,0.3741
1233,3013,74837.63,44944.37,26167.67,,FAIL,2025-03-07 08:04:31,0.3497
