session_id,customer_id,brand_name,campaign_id,session_started_at,device_type,landing_page,referrer_domain,gclid,fbclid,session_duration_seconds,page_views_count,is_bot
1124,1467,DebtBusters,1,2026-04-04 20:47:11,mobile,https://debtbusters.co.za/apply,facebook.com,,,1017,25,0
1125,667,DebtBusters,42,2025-05-18 16:20:55,Desktop,https://www.fasta.co.za/,,gclid_98qyy6vz3p,,269,23,0
1126,1267,FASTA,,2025-07-03 14:09:13,Mobile,https://www.fasta.co.za/apply,,,,20,7,0
1127,1100,JustMoney,20,2025-01-18 10:57:34,Tablet,https://justmoney.co.za/loans,justmoney.co.za,,,192,13,0
1128,560,FASTA,10,2025-07-17 16:37:06,Mobile,https://www.fasta.co.za/apply,instagram.com,,,55,24,0
1129,,JustMoney,12,2025-10-07 15:38:50,Desktop,https://justmoney.co.za/loans,instagram.com,,,846,21,0
1130,1515,FASTA,36,2025-12-02 11:45:09,MOBILE,https://debtbusters.co.za/apply,,,,1396,,0
1131,,JustMoney,54,2025-04-03 13:22:06,Desktop,https://justmoney.co.za/loans,,gclid_0gqwxq825x,,1507,11,0
1132,,JustMoney,,2025-03-30 20:43:37,Mobile,https://www.fasta.co.za/calculator,direct,gclid_mgasjnwkbp,,108,,0
1133,769,FASTA,42,2025-12-05 16:03:55,Tablet,https://www.fasta.co.za/calculator,,,,307,14,0
1134,790,DebtBusters,7,2025-09-21 14:35:43,mobile,https://www.fasta.co.za/apply,google.com,,,801,5,0
1135,1093,FASTA,40,2025-06-20 15:03:58,MOBILE,https://www.fasta.co.za/,,,,1533,,0
1136,109,FASTA,,2026-01-29 19:54:19,MOBILE,https://justmoney.co.za/loans,direct,,fbclid_vk2hzp0cd4,1330,15,0
1137,1567,FASTA,13,2026-04-11 11:19:07,Desktop,https://www.fasta.co.za/apply,instagram.com,,,,23,1
1138,1659,JustMoney,43,2026-05-16 17:40:23,MOBILE,https://debtbusters.co.za/apply,,gclid_95w0wfuhw2,,1376,15,0
1139,,FASTA,,2025-01-08 17:39:31,MOBILE,https://www.fasta.co.za/apply,direct,,,795,13,0
1140,1207,FASTA,,2025-09-21 18:58:40,Tablet,https://www.fasta.co.za/calculator,instagram.com,,,1254,19,0
1141,,FASTA,19,2025-08-13 13:22:39,mobile,https://www.fasta.co.za/calculator,bing.com,,,1501,19,0
1142,1741,JustMoney,12,2026-01-27 07:08:29,mobile,https://justmoney.co.za/loans,instagram.com,gclid_gut1pv0bse,,133,2,0
1143,35,JustMoney,35,2026-05-01 18:55:36,,https://debtbusters.co.za/apply,,,,353,9,0
1144,1287,FASTA,11,2026-02-26 17:06:48,Tablet,https://www.fasta.co.za/apply,,,,1759,,0
1145,,FASTA,8,2025-04-02 16:30:07,desktop,https://justmoney.co.za/loans,google.com,,,1066,3,0
1146,1529,DebtBusters,48,2025-09-07 17:19:31,Tablet,https://justmoney.co.za/loans,email,gclid_1xeyrpz9r3,,213,6,0
1147,,FASTA,53,2026-04-05 19:55:45,Mobile,https://www.fasta.co.za/apply,google.com,,fbclid_b590q0ry3k,1548,,0
1148,1325,DebtBusters,58,2025-11-14 19:47:33,Desktop,https://debtbusters.co.za/apply,debtbusters.co.za,,,886,22,0
1149,730,DebtBusters,,2025-06-28 07:57:39,desktop,https://debtbusters.co.za/apply,,,,666,10,0
1150,,FASTA,59,2025-07-04 20:41:12,Desktop,https://www.fasta.co.za/apply,google.com,,,726,24,0
1151,1693,JustMoney,12,2025-10-08 21:01:14,Mobile,https://www.fasta.co.za/calculator,bing.com,,,865,16,0
1152,,DebtBusters,4,2026-03-29 15:06:59,desktop,https://debtbusters.co.za/apply,debtbusters.co.za,gclid_c6v0nbx2n0,fbclid_wnpqf4egyj,793,,0
1153,1809,FASTA,23,2026-03-29 11:41:02,MOBILE,https://www.fasta.co.za/,,,,511,18,0
1154,1594,JustMoney,42,2025-02-01 13:05:23,MOBILE,https://www.fasta.co.za/apply,justmoney.co.za,gclid_5j1hi5lvgr,,1074,,0
1155,987,FASTA,9,2025-03-26 14:00:46,desktop,https://debtbusters.co.za/apply,debtbusters.co.za,,,700,10,0
1156,1248,FASTA,59,2025-04-07 17:44:35,desktop,https://www.fasta.co.za/apply,debtbusters.co.za,,fbclid_ql8ux5iuy9,464,1,0
1157,,FASTA,,2025-04-16 08:58:36,Mobile,https://debtbusters.co.za/apply,justmoney.co.za,gclid_hrzzy50asr,,1788,17,0
1158,,FASTA,,2025-01-09 12:12:08,MOBILE,https://www.fasta.co.za/,bing.com,,,745,11,0
1159,642,FASTA,6,2025-11-21 22:32:44,Tablet,https://debtbusters.co.za/apply,,,,1747,16,0
1160,1582,JustMoney,6,2025-08-09 18:39:53,Tablet,https://debtbusters.co.za/apply,justmoney.co.za,gclid_glf1s04g46,,1792,21,0
1161,376,JustMoney,15,2025-04-08 15:45:58,desktop,https://justmoney.co.za/loans,bing.com,,,998,21,0
1162,,DebtBusters,19,2025-02-28 14:40:32,MOBILE,https://justmoney.co.za/loans,,,,1649,2,0
1163,,FASTA,36,2025-01-11 14:53:49,desktop,https://www.fasta.co.za/apply,,,fbclid_wx09jvadgc,102,15,0
1164,,FASTA,30,2025-05-15 07:26:53,MOBILE,https://debtbusters.co.za/apply,google.com,,,886,25,0
1165,1828,FASTA,17,2025-08-29 22:51:26,mobile,https://debtbusters.co.za/apply,,,fbclid_8bgeky0rxp,1390,23,0
1166,1720,FASTA,,2025-11-07 09:52:49,Tablet,https://www.fasta.co.za/apply,instagram.com,gclid_nmithvwzn0,,1379,5,0
1167,1309,JustMoney,48,2026-02-02 14:44:07,MOBILE,https://justmoney.co.za/loans,bing.com,,,673,5,0
1168,1662,FASTA,,2026-01-12 18:04:55,Tablet,https://www.fasta.co.za/,,,,1101,8,0
1169,,FASTA,58,2026-05-22 17:32:51,mobile,https://justmoney.co.za/loans,bing.com,,,499,15,0
1170,187,FASTA,18,2026-04-28 10:51:49,Tablet,https://www.fasta.co.za/apply,email,,,1564,6,0
1171,,FASTA,,2025-10-07 19:50:06,MOBILE,https://www.fasta.co.za/calculator,google.com,,,1380,8,0
1172,,FASTA,14,2025-08-11 08:43:06,MOBILE,https://www.fasta.co.za/apply,justmoney.co.za,,fbclid_pjlo3cpfso,1091,8,0
1173,611,DebtBusters,,2026-05-24 21:39:07,Mobile,https://www.fasta.co.za/calculator,,,,1453,16,0
1174,378,JustMoney,,2025-10-14 18:51:16,Desktop,https://debtbusters.co.za/apply,instagram.com,,,1284,15,0
1175,,FASTA,56,2026-06-01 19:19:08,Desktop,https://www.fasta.co.za/apply,,,,692,12,0
1176,,JustMoney,5,2025-05-18 14:24:54,Tablet,https://www.fasta.co.za/,email,,,1536,18,0
1177,,DebtBusters,,2025-08-29 09:12:32,desktop,https://www.fasta.co.za/apply,facebook.com,,,297,11,0
1178,1334,FASTA,25,2025-03-02 19:34:01,Mobile,https://www.fasta.co.za/,google.com,gclid_quovcj90ou,,708,,0
1179,230,JustMoney,,2025-10-11 11:39:46,MOBILE,https://www.fasta.co.za/,,,,1042,19,0
1180,1682,JustMoney,15,2025-12-13 14:11:03,Tablet,https://www.fasta.co.za/calculator,direct,gclid_dnguj7x9ru,,1546,,0
1181,1769,FASTA,,2025-06-04 13:44:09,MOBILE,https://debtbusters.co.za/apply,bing.com,,,1026,4,0
1182,896,FASTA,,2025-07-31 17:35:47,Mobile,https://www.fasta.co.za/apply,bing.com,,,812,14,0
1183,,DebtBusters,,2026-03-20 19:55:31,mobile,https://debtbusters.co.za/apply,instagram.com,,,1011,13,0
1184,361,DebtBusters,9,2025-09-27 12:35:55,Mobile,https://www.fasta.co.za/calculator,direct,,,,10,0
1185,471,FASTA,41,2025-08-05 12:10:33,mobile,https://www.fasta.co.za/calculator,justmoney.co.za,,,1342,23,0
1186,,JustMoney,40,2025-08-09 17:24:28,mobile,https://justmoney.co.za/loans,google.com,gclid_y3ccz90uag,,328,24,0
1187,,FASTA,29,2025-11-29 20:58:17,desktop,https://debtbusters.co.za/apply,,gclid_vaon0oojbj,,136,24,0
1188,1834,FASTA,29,2025-05-23 19:04:15,Mobile,https://www.fasta.co.za/,google.com,gclid_377l6fgmf9,,1358,3,0
1189,831,FASTA,15,2025-12-09 22:32:21,Tablet,https://www.fasta.co.za/,,,,,11,0
1190,710,FASTA,,2026-04-26 13:51:12,Desktop,https://www.fasta.co.za/,email,,,1681,5,0
1191,1352,FASTA,44,2025-04-28 10:07:21,Tablet,https://www.fasta.co.za/calculator,bing.com,,,,6,0
1192,643,FASTA,57,2025-06-07 20:06:30,Mobile,https://www.fasta.co.za/apply,facebook.com,,,876,,0
1193,485,FASTA,15,2026-06-10 14:29:11,mobile,https://justmoney.co.za/loans,instagram.com,,,,20,0
1194,,DebtBusters,,2025-02-10 10:37:21,Mobile,https://www.fasta.co.za/calculator,facebook.com,,,417,,0
1195,,JustMoney,12,2025-09-29 11:52:45,Desktop,https://www.fasta.co.za/apply,justmoney.co.za,,,1104,19,0
1196,1537,JustMoney,24,2025-05-10 08:34:43,MOBILE,https://debtbusters.co.za/apply,debtbusters.co.za,,,399,22,0
1197,1690,FASTA,17,2025-11-07 13:18:36,Desktop,https://www.fasta.co.za/,bing.com,,,235,,0
1198,1341,FASTA,22,2025-09-10 10:25:37,mobile,https://www.fasta.co.za/apply,bing.com,,,1695,8,1
1199,1403,FASTA,35,2026-05-10 12:54:53,Mobile,https://www.fasta.co.za/,instagram.com,,,1086,14,0
1200,1857,FASTA,38,2025-07-27 11:53:33,desktop,https://www.fasta.co.za/,bing.com,,,1532,24,0
1201,,DebtBusters,39,2025-09-16 13:03:04,Tablet,https://www.fasta.co.za/calculator,email,,,14,1,1
1202,804,FASTA,,2025-12-08 10:24:36,mobile,https://www.fasta.co.za/,debtbusters.co.za,gclid_ke6c8eghnn,,1165,10,0
1203,1036,DebtBusters,9,2026-04-24 09:54:00,desktop,https://debtbusters.co.za/apply,facebook.com,,fbclid_jtfsbmhogr,436,11,0
1204,1163,JustMoney,25,2025-04-25 07:56:58,Mobile,https://www.fasta.co.za/apply,email,gclid_7wpirzxguy,,1504,2,0
1205,994,DebtBusters,59,2025-09-16 09:41:02,Tablet,https://justmoney.co.za/loans,bing.com,gclid_k9qsuusnm4,,,12,0
1206,719,JustMoney,,2025-12-02 18:00:41,MOBILE,https://justmoney.co.za/loans,,,,756,18,0
1207,900,FASTA,,2026-02-12 13:42:31,Desktop,https://www.fasta.co.za/calculator,direct,gclid_fseagj84ez,fbclid_d5e5a65rx5,1492,19,1
1208,1886,FASTA,46,2025-04-08 18:03:48,desktop,https://www.fasta.co.za/calculator,email,,,1454,2,0
1209,,DebtBusters,30,2025-06-14 22:30:30,MOBILE,https://justmoney.co.za/loans,,,fbclid_l35y5y17eo,679,20,0
1210,,FASTA,45,2025-04-09 15:14:14,Mobile,https://debtbusters.co.za/apply,justmoney.co.za,,,,16,0
1211,,FASTA,58,2025-09-08 18:09:48,mobile,https://www.fasta.co.za/calculator,bing.com,gclid_yq00vnaok9,,361,12,0
1212,1205,FASTA,19,2026-01-01 11:09:21,Tablet,https://www.fasta.co.za/,,gclid_y1uhfz8g4w,,387,14,0
1213,1767,FASTA,52,2026-04-09 08:23:44,Desktop,https://www.fasta.co.za/apply,google.com,,,,25,0
1214,,DebtBusters,47,2025-03-28 08:56:10,desktop,https://debtbusters.co.za/apply,,,,71,3,0
1215,769,FASTA,6,2026-01-24 18:16:27,Desktop,https://justmoney.co.za/loans,instagram.com,,,,10,0
1216,1571,FASTA,18,2025-09-22 08:20:10,Desktop,https://www.fasta.co.za/apply,instagram.com,,fbclid_7c969oc3kf,,3,0
1217,1710,FASTA,,2026-03-22 10:17:02,MOBILE,https://www.fasta.co.za/apply,debtbusters.co.za,,,132,20,0
1218,138,DebtBusters,18,2025-06-18 15:24:49,MOBILE,https://www.fasta.co.za/apply,google.com,,,1204,5,0
1219,,JustMoney,26,2026-04-27 17:15:16,MOBILE,https://justmoney.co.za/loans,google.com,,fbclid_9a9kfkmzo9,1537,,0
1220,619,FASTA,,2026-02-13 21:43:36,Tablet,https://www.fasta.co.za/,debtbusters.co.za,,,772,23,1
1221,,FASTA,,2025-10-31 16:36:53,MOBILE,https://justmoney.co.za/loans,,,,334,11,0
1222,,FASTA,24,2025-01-01 19:44:24,desktop,https://www.fasta.co.za/calculator,debtbusters.co.za,,fbclid_e2m1mkty2l,1222,10,0
1223,648,JustMoney,48,2025-12-04 19:08:06,MOBILE,https://www.fasta.co.za/calculator,,,,,,0
1224,100,DebtBusters,45,2025-07-29 14:05:12,Desktop,https://justmoney.co.za/loans,justmoney.co.za,,,195,23,0
1225,163,FASTA,7,2025-09-27 14:40:06,mobile,https://justmoney.co.za/loans,direct,,,1105,23,0
1226,241,FASTA,57,2026-04-08 07:37:46,mobile,https://www.fasta.co.za/apply,facebook.com,,fbclid_h3n6p68o8y,1195,22,0
1227,1364,DebtBusters,16,2026-03-07 15:18:58,,https://www.fasta.co.za/apply,direct,,,1279,20,0
1228,479,JustMoney,38,2025-12-15 16:01:27,mobile,https://www.fasta.co.za/apply,debtbusters.co.za,gclid_h0qh5l2pwh,,,5,0
1229,1005,DebtBusters,,2025-10-19 09:55:10,desktop,https://justmoney.co.za/loans,google.com,gclid_b30scqqsom,,304,6,0
1230,1657,JustMoney,,2025-04-30 13:03:23,MOBILE,https://debtbusters.co.za/apply,email,,fbclid_az48jpvyxo,1435,16,0
1231,1896,FASTA,,2026-04-08 20:49:53,mobile,https://debtbusters.co.za/apply,debtbusters.co.za,,,,5,0
1232,203,FASTA,43,2025-08-11 08:34:21,Tablet,https://www.fasta.co.za/calculator,instagram.com,,,1474,4,0
1233,1701,FASTA,28,2026-03-13 12:01:07,,https://www.fasta.co.za/calculator,bing.com,gclid_eyamw0v942,,855,21,0
1234,729,JustMoney,,2026-01-24 12:33:57,Desktop,https://justmoney.co.za/loans,justmoney.co.za,,fbclid_cysg74py8a,404,21,0
1235,1701,FASTA,51,2026-03-08 08:46:40,MOBILE,https://justmoney.co.za/loans,,,,1577,,0
1236,1207,FASTA,50,2025-02-26 13:05:05,MOBILE,https://www.fasta.co.za/,,gclid_dj0mj3a65f,,742,21,0
1237,,FASTA,,2025-03-23 22:35:43,MOBILE,https://www.fasta.co.za/calculator,,gclid_n3op0q49rq,fbclid_jygqoaenz1,,4,0
1238,685,DebtBusters,35,2025-03-10 17:36:41,desktop,https://www.fasta.co.za/,direct,,,1419,5,0
1239,412,DebtBusters,19,2025-09-02 13:51:25,mobile,https://www.fasta.co.za/,,,fbclid_0xn0z3ip8r,111,22,0
1240,1275,FASTA,29,2026-03-25 15:12:13,MOBILE,https://justmoney.co.za/loans,,,,1337,7,0
1241,1365,FASTA,19,2025-10-26 19:24:14,desktop,https://www.fasta.co.za/calculator,direct,,,1418,25,0
1242,1448,FASTA,2,2026-06-08 18:19:09,Desktop,https://justmoney.co.za/loans,bing.com,,,22,11,0
1243,,FASTA,3,2026-05-10 21:09:54,Tablet,https://www.fasta.co.za/,bing.com,gclid_6vv8ws83ib,,433,4,0
1244,,FASTA,40,2026-02-22 20:32:54,Desktop,https://www.fasta.co.za/,,,,878,6,0
1245,1574,FASTA,33,2025-07-08 11:29:05,desktop,https://www.fasta.co.za/,justmoney.co.za,gclid_zk2edzuilq,,1117,13,0
1246,1997,FASTA,,2025-05-19 10:20:35,desktop,https://www.fasta.co.za/calculator,google.com,,,840,19,0
1247,345,FASTA,13,2025-11-26 15:44:47,desktop,https://debtbusters.co.za/apply,email,,,547,11,0
1248,472,FASTA,48,2025-07-09 21:31:12,desktop,https://justmoney.co.za/loans,,,fbclid_fm2yr68a8u,536,15,0
1249,,FASTA,,2025-08-17 16:04:36,MOBILE,https://www.fasta.co.za/calculator,direct,,,,4,0
1250,1420,FASTA,,2026-04-08 16:13:25,Mobile,https://www.fasta.co.za/calculator,instagram.com,,,1531,9,0
1251,1067,FASTA,,2025-04-30 07:46:48,Desktop,https://www.fasta.co.za/calculator,,,,1384,8,0
1252,1005,FASTA,37,2025-03-14 07:48:40,Mobile,https://www.fasta.co.za/apply,instagram.com,,,1478,3,0
1253,564,FASTA,48,2025-11-17 07:43:46,MOBILE,https://justmoney.co.za/loans,bing.com,gclid_p7n2hkieix,,1059,2,0
1254,,DebtBusters,19,2026-01-15 09:50:37,MOBILE,https://www.fasta.co.za/apply,justmoney.co.za,,,1621,12,0
1255,88,JustMoney,6,2026-05-09 20:13:59,,https://www.fasta.co.za/apply,,,,368,,0
1256,192,DebtBusters,,2026-03-31 21:20:03,desktop,https://debtbusters.co.za/apply,instagram.com,,,183,14,0
1257,507,FASTA,,2026-04-24 09:27:31,Mobile,https://justmoney.co.za/loans,instagram.com,,,303,23,0
1258,,FASTA,,2026-03-21 16:25:28,MOBILE,https://www.fasta.co.za/calculator,email,gclid_fg2mhsp0wt,,538,11,0
1259,1533,JustMoney,13,2025-04-03 12:39:46,Mobile,https://www.fasta.co.za/calculator,direct,,,9,9,0
1260,233,DebtBusters,,2026-05-26 19:44:34,Desktop,https://www.fasta.co.za/calculator,google.com,gclid_lb4i23ecnv,fbclid_vecxoxrkjh,1581,5,0
1261,117,DebtBusters,41,2025-04-12 10:41:10,Desktop,https://debtbusters.co.za/apply,,gclid_zgh9oq14yc,,193,19,0
1262,1877,FASTA,39,2025-10-29 21:25:14,desktop,https://www.fasta.co.za/calculator,justmoney.co.za,,fbclid_gobkfgojfc,1593,12,0
1263,1185,FASTA,,2026-01-10 08:11:33,MOBILE,https://www.fasta.co.za/apply,,,,1753,9,0
1264,,JustMoney,23,2025-02-04 21:21:50,desktop,https://www.fasta.co.za/,,,,1391,,0
1265,913,JustMoney,,2025-06-26 09:35:22,Desktop,https://www.fasta.co.za/,,,,1786,18,0
1266,,FASTA,16,2025-01-12 14:18:37,MOBILE,https://www.fasta.co.za/apply,google.com,,,695,19,0
1267,1858,DebtBusters,7,2026-04-10 16:47:37,MOBILE,https://debtbusters.co.za/apply,direct,,,1424,23,0
1268,614,FASTA,23,2025-09-27 10:06:25,MOBILE,https://debtbusters.co.za/apply,debtbusters.co.za,,,334,24,0
1269,212,FASTA,41,2025-01-20 08:01:53,desktop,https://www.fasta.co.za/,facebook.com,gclid_0qnbewq73f,,1105,9,1
1270,1040,DebtBusters,19,2025-08-12 21:15:41,Desktop,https://debtbusters.co.za/apply,email,,,,9,0
1271,1279,FASTA,42,2025-01-06 19:00:03,desktop,https://www.fasta.co.za/apply,bing.com,,,502,18,0
1272,259,JustMoney,4,2025-11-09 17:47:59,Mobile,https://www.fasta.co.za/apply,justmoney.co.za,,,1703,4,0
1273,,FASTA,12,2026-04-15 17:29:25,desktop,https://www.fasta.co.za/,facebook.com,gclid_3ysf922d6m,fbclid_vwk4zo3nqn,1583,10,0
1274,1436,FASTA,,2025-02-20 11:23:53,Tablet,https://www.fasta.co.za/calculator,justmoney.co.za,,fbclid_r9d2j6q2lk,270,25,0
1275,756,DebtBusters,8,2025-04-30 14:23:37,Desktop,https://justmoney.co.za/loans,debtbusters.co.za,,,1012,8,0
1276,1924,FASTA,54,2026-01-05 18:30:59,mobile,https://debtbusters.co.za/apply,justmoney.co.za,,,1308,6,0
1277,1449,FASTA,45,2025-10-29 16:02:23,Desktop,https://www.fasta.co.za/apply,,gclid_x9824rinuj,,218,21,0
1278,1513,FASTA,5,2025-01-02 20:33:26,Tablet,https://www.fasta.co.za/apply,justmoney.co.za,,,759,19,0
1279,51,JustMoney,40,2026-04-22 10:23:42,mobile,https://www.fasta.co.za/calculator,direct,,,1545,8,0
1280,1624,FASTA,33,2025-06-23 22:41:31,desktop,https://www.fasta.co.za/apply,bing.com,,,1423,14,0
1281,,JustMoney,38,2025-03-05 09:25:23,MOBILE,https://www.fasta.co.za/apply,,,fbclid_0swbctmtfy,1594,6,0
1282,248,JustMoney,51,2025-04-16 08:52:16,Tablet,https://www.fasta.co.za/apply,direct,,,1609,7,0
1283,148,FASTA,33,2025-11-09 16:43:34,Mobile,https://www.fasta.co.za/,instagram.com,gclid_v5t3vr5tle,,1507,20,1
1284,,FASTA,54,2025-02-13 13:42:50,Mobile,https://www.fasta.co.za/apply,,,,361,12,0
1285,651,DebtBusters,,2026-04-09 14:35:22,Tablet,https://www.fasta.co.za/calculator,debtbusters.co.za,,,,12,0
1286,617,JustMoney,,2025-03-22 10:45:36,Mobile,https://www.fasta.co.za/apply,google.com,gclid_uc7sjro4om,,851,5,0
1287,,DebtBusters,25,2026-01-22 15:53:22,Tablet,https://www.fasta.co.za/apply,direct,,,1739,10,0
1288,1313,JustMoney,58,2025-07-17 15:15:15,Tablet,https://www.fasta.co.za/calculator,,,,1449,9,0
1289,,FASTA,8,2025-03-07 20:08:07,mobile,https://www.fasta.co.za/calculator,,,,1461,23,0
1290,1244,DebtBusters,,2025-09-07 09:45:04,Desktop,https://www.fasta.co.za/calculator,facebook.com,,,1461,,0
1291,1888,JustMoney,,2026-03-16 08:25:06,Desktop,https://justmoney.co.za/loans,,,,167,5,0
1292,1050,FASTA,22,2026-01-03 19:08:38,Desktop,https://www.fasta.co.za/,,,,1720,20,0
1293,151,FASTA,53,2025-11-15 09:11:00,,https://www.fasta.co.za/apply,,,,182,16,0
1294,,FASTA,21,2026-03-11 12:32:58,mobile,https://justmoney.co.za/loans,,gclid_f0mbltzsti,,435,9,0
1295,900,FASTA,40,2026-04-26 22:47:57,Mobile,https://www.fasta.co.za/calculator,facebook.com,gclid_99611tv4b8,,856,17,0
1296,,DebtBusters,,2025-08-05 18:56:19,desktop,https://www.fasta.co.za/apply,direct,gclid_18jkuyn4pm,,1492,21,0
1297,965,DebtBusters,,2025-07-11 15:53:50,Tablet,https://www.fasta.co.za/,google.com,,,,24,0
1298,1600,FASTA,,2025-03-31 07:35:56,mobile,https://www.fasta.co.za/,debtbusters.co.za,,,73,19,0
1299,716,FASTA,,2026-06-01 20:00:16,Tablet,https://www.fasta.co.za/apply,bing.com,,,,16,0
1300,,JustMoney,13,2025-11-01 22:42:56,MOBILE,https://debtbusters.co.za/apply,justmoney.co.za,,,626,23,0
1301,1656,JustMoney,52,2025-01-09 09:59:26,Desktop,https://www.fasta.co.za/apply,,gclid_8sgjl73ywz,,168,21,0
1302,285,DebtBusters,45,2025-10-14 12:04:29,Mobile,https://justmoney.co.za/loans,facebook.com,,fbclid_77x3exkclm,744,12,0
1303,752,DebtBusters,,2026-03-14 21:24:25,mobile,https://www.fasta.co.za/,justmoney.co.za,gclid_n27itnbpp2,,601,21,0
1304,1506,FASTA,,2025-04-04 21:03:31,desktop,https://www.fasta.co.za/,google.com,,,303,12,0
1305,,FASTA,25,2025-06-03 09:33:31,Desktop,https://www.fasta.co.za/,,gclid_ermyzf5gxp,,1710,24,0
1306,1036,FASTA,4,2025-05-07 12:38:52,Desktop,https://www.fasta.co.za/,instagram.com,,,883,22,0
1307,938,FASTA,40,2025-05-19 17:47:09,mobile,https://www.fasta.co.za/calculator,,,fbclid_8ybz320ld9,1776,22,0
1308,899,FASTA,1,2025-04-02 21:58:59,,https://www.fasta.co.za/,,,fbclid_chaf6rs9oe,539,15,0
1309,,JustMoney,13,2025-08-11 19:12:26,desktop,https://www.fasta.co.za/apply,facebook.com,,,1087,13,1
1310,1376,DebtBusters,44,2026-03-01 21:10:26,MOBILE,https://www.fasta.co.za/apply,google.com,,,563,12,0
1311,,JustMoney,44,2025-08-13 22:29:34,Tablet,https://www.fasta.co.za/apply,,,fbclid_strbuxvqwo,896,25,0
1312,690,FASTA,6,2026-02-21 07:44:46,Mobile,https://www.fasta.co.za/apply,,gclid_qfagq6japw,,1022,22,0
1313,1336,FASTA,,2025-02-15 16:16:35,Desktop,https://debtbusters.co.za/apply,,,,1439,9,0
1314,291,JustMoney,60,2025-06-15 09:26:53,desktop,https://www.fasta.co.za/,google.com,,,363,19,0
1315,881,FASTA,11,2025-08-04 13:44:52,Desktop,https://www.fasta.co.za/calculator,bing.com,,,1004,25,0
1316,182,FASTA,,2025-03-01 09:42:30,mobile,https://justmoney.co.za/loans,justmoney.co.za,gclid_4vrpr1k8d1,,483,9,0
1317,8,DebtBusters,55,2025-02-09 07:46:09,MOBILE,https://justmoney.co.za/loans,email,,,1753,,0
1318,,DebtBusters,33,2025-04-03 14:49:31,MOBILE,https://debtbusters.co.za/apply,justmoney.co.za,,,934,24,0
1319,,DebtBusters,28,2026-02-06 11:24:44,Tablet,https://debtbusters.co.za/apply,bing.com,gclid_t5xjsei6ft,,808,5,0
1320,,DebtBusters,,2026-06-03 20:19:29,Mobile,https://www.fasta.co.za/,email,,,298,25,0
1321,288,FASTA,51,2025-09-04 17:27:26,MOBILE,https://www.fasta.co.za/calculator,instagram.com,gclid_hi7av4oylx,,712,15,0
1322,1649,FASTA,,2026-03-23 13:50:02,MOBILE,https://www.fasta.co.za/apply,instagram.com,gclid_7y53e9aasd,fbclid_2x4wb2airl,541,7,0
1323,,FASTA,,2025-03-21 07:14:57,MOBILE,https://www.fasta.co.za/,google.com,gclid_1v9r2u4zib,,1154,6,0
1324,1466,DebtBusters,,2026-05-14 08:57:56,Tablet,https://justmoney.co.za/loans,email,,,1284,23,0
1325,784,FASTA,51,2025-10-09 20:21:45,Desktop,https://www.fasta.co.za/apply,google.com,,,837,24,0
1326,1366,JustMoney,,2026-05-05 19:31:16,Tablet,https://justmoney.co.za/loans,bing.com,,,1792,,0
1327,,JustMoney,,2025-04-13 12:56:46,desktop,https://justmoney.co.za/loans,debtbusters.co.za,,,807,21,0
1328,1460,DebtBusters,4,2026-03-06 11:14:12,Mobile,https://www.fasta.co.za/apply,,,,253,2,1
1329,1927,FASTA,,2025-06-25 10:40:40,MOBILE,https://www.fasta.co.za/apply,justmoney.co.za,,,208,,0
1330,1550,FASTA,4,2025-01-14 22:18:10,MOBILE,https://www.fasta.co.za/calculator,,,fbclid_mkculkv0c6,253,14,0
1331,278,JustMoney,52,2025-12-13 07:38:20,MOBILE,https://www.fasta.co.za/,debtbusters.co.za,,,591,7,0
1332,1369,FASTA,41,2026-05-13 13:06:14,Desktop,https://debtbusters.co.za/apply,google.com,,,1312,,1
1333,1763,FASTA,22,2025-08-27 22:36:45,Mobile,https://www.fasta.co.za/calculator,debtbusters.co.za,gclid_q6rexxez3j,fbclid_zfqr0ozs6g,570,12,0
1334,1413,FASTA,44,2025-08-15 14:38:13,desktop,https://www.fasta.co.za/calculator,,gclid_yp18maw6qa,,,20,0
1335,1651,DebtBusters,37,2025-12-16 22:43:24,Desktop,https://justmoney.co.za/loans,bing.com,gclid_bdtog4agrx,,796,25,0
1336,1071,JustMoney,,2025-10-14 16:20:23,Mobile,https://debtbusters.co.za/apply,instagram.com,,,1114,23,0
1337,1732,FASTA,,2025-09-29 18:31:03,MOBILE,https://www.fasta.co.za/,email,gclid_47f3htkauq,,1691,7,0
1338,1509,JustMoney,14,2026-01-12 16:57:47,Tablet,https://justmoney.co.za/loans,debtbusters.co.za,,,736,15,0
1339,19,JustMoney,26,2025-11-07 21:14:40,Mobile,https://debtbusters.co.za/apply,instagram.com,gclid_850o8dth2y,,1304,10,0
